R,neta,mot,rgo,hniv,hop,ratio,i
2.0,1.8454703496233535,TP,10.354000000001307,0,6,1.7860962566846132,GBPUSD
2.0,1.8411910669974916,TP,10.07499999999828,0,3,1.1168384879725122,GBPUSD
-1.0,-1.1592990840302642,SL,10.044000000000164,0,4,1.0909090909090908,GBPUSD
-1.0,-1.0668560922614079,SL,23.931999999999842,23,9,1.032085561497329,GBPUSD
-1.0,-1.0668560922614079,SL,23.931999999999842,23,9,1.032085561497329,GBPUSD
-1.0,-1.0668560922614079,SL,23.931999999999842,3,9,1.032085561497329,GBPUSD
2.0,1.9451510061362334,TP,29.171000000001168,23,13,3.485185185185252,GBPUSD
2.0,1.9451510061362334,TP,29.171000000001168,23,13,3.485185185185252,GBPUSD
-1.0,-1.102610145578156,SL,15.592999999998192,13,15,1.0724946695095985,GBPUSD
2.0,1.8832287257334686,TP,13.701999999999881,0,2,1.8888888888889206,GBPUSD
2.0,1.8052343274497942,TP,8.215000000000305,13,4,1.4804469273743592,GBPUSD
-1.0,-1.1240694789081884,SL,12.896000000000019,13,11,1.0505050505050455,GBPUSD
-1.0,-1.1240694789081884,SL,12.896000000000019,16,11,1.0505050505050455,GBPUSD
2.0,1.8922486362717956,TP,14.848999999999002,16,13,1.030107526881728,GBPUSD
2.0,1.8387096774193716,TP,9.920000000001039,13,0,1.327800829875544,GBPUSD
2.0,1.8313303816149857,TP,9.485999999998551,16,1,1.8888888888887214,GBPUSD
2.0,1.7884717080909545,TP,7.563999999999904,23,2,1.0701754385964621,GBPUSD
2.0,1.9452673348612861,TP,29.23299999999962,10,9,1.98526315789478,GBPUSD
2.0,1.9400547000861734,TP,26.69100000000091,16,10,4.415384615384351,GBPUSD
2.0,1.9361226445225133,TP,25.047999999998627,16,11,1.9707317073170438,GBPUSD
2.0,1.9361226445225133,TP,25.047999999998627,16,11,1.9707317073170438,GBPUSD
-1.0,-1.1287104818598725,SL,12.430999999999415,23,13,1.728448275862094,GBPUSD
-1.0,-1.2915983233095456,SL,5.487000000001796,23,2,1.282608695652062,GBPUSD
2.0,1.7746161431187268,TP,7.0989999999993,23,3,1.198952879581052,GBPUSD
-1.0,-1.1445739586157022,SL,11.06700000000016,23,9,1.3125,GBPUSD
-1.0,-1.4527447651388616,SL,3.5339999999983718,15,1,1.0754716981130692,GBPUSD
2.0,1.7210113339145618,TP,5.735000000000046,15,3,1.156249999999909,GBPUSD
-1.0,-1.2915983233095456,SL,5.487000000001796,13,3,1.106249999999999,GBPUSD
2.0,1.7210113339145618,TP,5.735000000000046,23,3,1.156249999999909,GBPUSD
-1.0,-1.2915983233095456,SL,5.487000000001796,23,3,1.106249999999999,GBPUSD
-1.0,-1.2983404810740007,SL,5.363000000000451,23,4,1.3106060606060796,GBPUSD
2.0,1.748229740361924,TP,6.355000000000111,15,2,1.257668711656527,GBPUSD
-1.0,-1.189058253574415,SL,8.462999999998555,23,3,1.1097560975609768,GBPUSD
-1.0,-1.0755679403013316,SL,21.172999999998776,16,11,1.5417607223476284,GBPUSD
-1.0,-1.0755679403013316,SL,21.172999999998776,10,11,1.5417607223476284,GBPUSD
-1.0,-1.1623047271251714,SL,9.858000000000366,21,2,1.1197183098591594,GBPUSD
-1.0,-1.0604366548311583,SL,26.473999999998554,10,9,1.0569306930692945,GBPUSD
-1.0,-1.1105201353871703,SL,14.476999999999407,10,13,2.021645021644971,GBPUSD
-1.0,-1.1410188612726833,SL,11.346000000000966,21,23,1.070175438596497,GBPUSD
2.0,1.8371832705810895,TP,9.82700000000225,14,6,1.8869047619046904,GBPUSD
2.0,1.8371832705810895,TP,9.82700000000225,16,6,1.8869047619046904,GBPUSD
2.0,1.9197310991822552,TP,19.932999999998646,2,4,1.678851174934709,GBPUSD
-1.0,-1.1940334707737457,SL,8.245999999998421,2,5,1.5739644970413804,GBPUSD
-1.0,-1.1940334707737457,SL,8.245999999998421,18,5,1.5739644970413804,GBPUSD
-1.0,-1.0851698073033131,SL,18.785999999999525,10,8,1.5037220843672425,GBPUSD
-1.0,-1.0921658986175136,SL,17.359999999999598,18,12,1.6568047337277896,GBPUSD
-1.0,-1.1417936901807832,SL,11.284000000000294,10,13,1.491803278688471,GBPUSD
-1.0,-1.2224694104560527,SL,7.192000000000309,16,2,1.177664974619211,GBPUSD
-1.0,-1.172618405437468,SL,9.269000000000638,16,4,1.4875621890547006,GBPUSD
-1.0,-1.096834715245419,SL,16.5229999999994,14,9,1.036964980544729,GBPUSD
-1.0,-1.0714860155482129,SL,22.38199999999857,14,13,3.923913043478127,GBPUSD
-1.0,-1.1410188612726833,SL,11.346000000000966,14,2,1.6486486486485648,GBPUSD
-1.0,-1.2072807358466293,SL,7.718999999999365,14,3,1.1800947867298752,GBPUSD
2.0,1.894018679207786,TP,15.096999999999472,10,9,1.196560196560174,GBPUSD
-1.0,-2.0533245556280537,SL,1.5190000000009363,16,23,1.1666666666666667,GBPUSD
2.0,1.8411910669974916,TP,10.07499999999828,16,2,2.056962025316262,GBPUSD
2.0,1.7876012212929653,TP,7.532999999999568,0,3,1.0565217391304196,GBPUSD
-1.0,-1.280504908835919,SL,5.703999999999709,0,6,1.0054644808743527,GBPUSD
-1.0,-1.0559792876635616,SL,28.58200000000144,16,11,2.2378640776699577,GBPUSD
2.0,1.8719282798367094,TP,12.493000000000087,16,12,1.279365079365078,GBPUSD
2.0,1.7297753757811107,TP,5.920999999999843,16,6,1.4580152671757187,GBPUSD
2.0,1.9344181661679727,TP,24.397000000000446,19,9,1.423146473779401,GBPUSD
-1.0,-1.1034326717951948,SL,15.469000000001287,3,10,1.9880478087649505,GBPUSD
-1.0,-1.1024065540194523,SL,15.624000000000748,19,12,1.7872340425531394,GBPUSD
-1.0,-1.1004142086105204,SL,15.93399999999967,3,13,1.1925754060324547,GBPUSD
-1.0,-1.1361818027066286,SL,11.748999999998677,19,8,1.0706214689265126,GBPUSD
0.8563494575695869,0.8103076170470114,fuera,34.75099999999953,16,15,1.1925531914893697,GBPUSD
0.8563494575695869,0.8103076170470114,fuera,34.75099999999953,22,15,1.1925531914893697,GBPUSD
2.0,1.6981701565742187,TP,5.300999999999778,23,4,1.2302158273381996,GBPUSD
2.0,1.9194806501937505,TP,19.871000000000194,17,11,1.8262108262107692,GBPUSD
2.0,1.9194806501937505,TP,19.871000000000194,6,11,1.8262108262107692,GBPUSD
-1.0,-1.164372303266916,SL,9.733999999999021,16,14,1.593908629441562,GBPUSD
-1.0,-1.1568781253064084,SL,10.198999999999625,16,3,1.13058419243988,GBPUSD
2.0,1.7297753757811107,TP,5.920999999999843,16,6,2.1704545454541067,GBPUSD
-1.0,-1.0612979848287512,SL,26.10199999999896,6,10,4.839080459770451,GBPUSD
-1.0,-1.0988752935360269,SL,16.18200000000014,22,12,1.4957020057306627,GBPUSD
-1.0,-1.0988752935360269,SL,16.18200000000014,23,12,1.4957020057306627,GBPUSD
-1.0,-1.1287104818598495,SL,12.431000000001635,23,13,1.2610062893081253,GBPUSD
-1.0,-1.1344086021505335,SL,11.904000000000359,16,8,1.1195335276967977,GBPUSD
-1.0,-1.0630194178581327,SL,25.388999999997885,21,5,2.452095808383284,GBPUSD
2.0,1.913690797281266,TP,18.538000000001276,10,5,1.7904191616766634,GBPUSD
-1.0,-1.0870369362998442,SL,18.382999999999594,10,7,3.8506493506491024,GBPUSD
0.12689878818911207,0.09276327018262634,fuera,46.87200000000002,21,10,2.55405405405409,GBPUSD
2.0,1.8285285607116306,TP,9.33100000000131,21,3,1.0673758865247907,GBPUSD
2.0,1.8285285607116306,TP,9.33100000000131,23,3,1.0673758865247907,GBPUSD
2.0,1.6927803379415556,TP,5.207999999998769,10,4,1.1428571428571643,GBPUSD
-1.0,-1.125885129819038,SL,12.710000000000221,9,11,1.2615384615384688,GBPUSD
2.0,1.9262672811059909,TP,21.700000000000053,9,7,4.216867469879602,GBPUSD
-1.0,-1.0994468270246807,SL,16.08899999999913,10,9,1.5492537313433086,GBPUSD
-1.0,-1.09333255556204,SL,17.142999999999464,21,10,2.7107843137254517,GBPUSD
-1.0,-1.1977505870720266,SL,8.09100000000118,10,10,1.2794117647058567,GBPUSD
-1.0,-1.34873583260673,SL,4.588000000000925,23,22,1.3214285714284935,GBPUSD
-1.0,-1.1333666750020934,SL,11.996999999999147,23,0,2.3597560975610605,GBPUSD
-1.0,-1.1761532533304242,SL,9.08299999999862,0,1,1.2575107296137118,GBPUSD
2.0,1.8468459844931573,TP,10.447000000000095,23,4,2.1741935483872417,GBPUSD
-1.0,-1.2304147465437842,SL,6.943999999999839,23,5,1.3023255813954029,GBPUSD
-1.0,-1.1406346136942793,SL,11.377000000001303,10,6,1.862944162436554,GBPUSD
2.0,1.7297753757811107,TP,5.920999999999843,23,7,1.2165605095541348,GBPUSD
-1.0,-1.1664932362122806,SL,9.609999999999896,0,2,1.3247863247863638,GBPUSD
-1.0,-1.1664932362122806,SL,9.609999999999896,23,2,1.3247863247863638,GBPUSD
-1.0,-1.130997216309161,SL,12.213999999999281,23,3,2.1413043478260425,GBPUSD
-1.0,-1.130997216309161,SL,12.213999999999281,0,3,2.1413043478260425,GBPUSD
-1.0,-1.130997216309161,SL,12.213999999999281,23,3,2.1413043478260425,GBPUSD
-1.0,-1.0950513871561782,SL,16.833000000000542,23,9,1.5693641618497158,GBPUSD
-1.0,-1.1522504519935182,SL,10.509000000000768,23,11,1.8031914893616048,GBPUSD
-1.0,-1.1830244795241498,SL,8.741999999999361,0,2,1.1949152542372548,GBPUSD
-1.0,-1.1540683678382369,SL,10.384999999999422,23,8,1.139455782312849,GBPUSD
-1.0,-1.1540683678382369,SL,10.384999999999422,0,8,1.139455782312849,GBPUSD
-1.0,-1.1540683678382369,SL,10.384999999999422,23,8,1.139455782312849,GBPUSD
0.6276779118442735,0.4963473692849821,fuera,12.183000000001165,13,18,1.341296928327596,GBPUSD
-1.0,-1.2123987787070347,SL,7.532999999999568,13,23,3.239999999999787,GBPUSD
2.0,1.914264280355805,TP,18.6620000000004,23,4,4.013333333333124,GBPUSD
-1.0,-1.1131861912846621,SL,14.136000000000148,17,10,1.0555555555555585,GBPUSD
-1.0,-1.3205770386695503,SL,4.991000000000856,23,3,1.4375000000000868,GBPUSD
2.0,1.7576859003483478,TP,6.603000000000581,23,4,2.5662650602412733,GBPUSD
2.0,1.9204731845519099,TP,20.118999999998444,13,9,2.72689075630251,GBPUSD
2.0,1.8826979472140695,TP,13.639999999999208,17,10,1.2188365650969786,GBPUSD
2.0,1.7849462365591622,TP,7.440000000000779,23,20,1.3043478260868884,GBPUSD
2.0,1.7366688610928902,TP,6.076000000001525,13,2,1.7818181818183434,GBPUSD
2.0,1.7225112729795535,TP,5.766000000000382,23,3,1.48800000000001,GBPUSD
2.0,1.7067448680351496,TP,5.455999999999239,13,22,1.7425742574256402,GBPUSD
-1.0,-1.130665577786856,SL,12.244999999999617,4,2,1.618852459016353,GBPUSD
-1.0,-1.3559510567297064,SL,4.494999999999916,4,3,1.028368794326267,GBPUSD
2.0,1.8686694574407086,TP,12.183000000001165,16,12,1.2397476340694382,GBPUSD
2.0,1.8686694574407086,TP,12.183000000001165,11,12,1.2397476340694382,GBPUSD
2.0,1.5837669094692501,TP,3.8439999999995145,11,23,1.305263157894631,GBPUSD
-1.0,-1.2081165452653149,SL,7.688000000001249,16,9,1.1121076233184255,GBPUSD
2.0,1.913109590528945,TP,18.41399999999993,16,10,1.4630541871920946,GBPUSD
-1.0,-1.246951690075658,SL,6.478999999999235,11,2,1.1483516483516496,GBPUSD
-1.0,-1.3511081852096936,SL,4.556999999998368,11,4,1.2250000000000185,GBPUSD
2.0,1.7653958944281007,TP,6.819999999998494,16,2,1.5602836879433462,GBPUSD
-1.0,-1.1136848088674194,SL,14.073999999999476,16,6,1.8530612244897433,GBPUSD
-1.0,-1.1648974543955324,SL,9.703000000000905,16,9,1.1299638989170202,GBPUSD
-1.0,-1.107526881720435,SL,14.879999999999338,11,14,1.3872832369941877,GBPUSD
2.0,1.9236495514411098,TP,20.955999999998642,11,16,1.2202166064981907,GBPUSD
-1.0,-1.0803939302582635,SL,19.90200000000053,11,3,4.168831168830967,GBPUSD
-1.0,-1.0928289626363399,SL,17.236000000000473,18,7,2.2329317269075415,GBPUSD
-1.0,-1.066942805740347,SL,23.900999999999506,9,9,2.7147887323943696,GBPUSD
-1.0,-1.0966533768273545,SL,16.553999999999736,18,10,1.6792452830188573,GBPUSD
2.0,1.8679976899595796,TP,12.121000000000492,19,2,1.3914590747331348,GBPUSD
2.0,1.7179622774545784,TP,5.672999999999373,23,2,1.2119205298014033,GBPUSD
-1.0,-1.241181790774844,SL,6.6339999999986965,23,4,1.436241610738284,GBPUSD
2.0,1.6089931573802527,TP,4.0919999999999845,23,5,1.222222222222245,GBPUSD
2.0,1.8392121394834553,TP,9.950999999999155,17,9,1.080808080808089,GBPUSD
2.0,1.8585947856827298,TP,11.31500000000063,23,2,1.5938864628820757,GBPUSD
2.0,1.8585947856827298,TP,11.31500000000063,23,2,1.5938864628820757,GBPUSD
-1.0,-1.2081165452653149,SL,7.688000000001249,23,6,1.1171171171170784,GBPUSD
-1.0,-1.1024065540194523,SL,15.624000000000748,17,12,1.448275862068948,GBPUSD
2.0,1.8948820708232104,TP,15.221000000000817,23,6,1.8051470588234815,GBPUSD
2.0,1.8948820708232104,TP,15.221000000000817,23,6,1.8051470588234815,GBPUSD
-1.0,-1.2205679625034165,SL,7.254000000000982,23,7,1.0399999999999645,GBPUSD
-1.0,-1.1347595384485807,SL,11.873000000000022,5,8,1.1037463976944977,GBPUSD
-1.0,-1.1347595384485807,SL,11.873000000000022,1,8,1.1037463976944977,GBPUSD
-1.0,-1.2789886660854382,SL,5.735000000000046,23,3,1.947368421052976,GBPUSD
-1.0,-1.091188874957247,SL,17.546000000001616,23,5,4.921739130434848,GBPUSD
-1.0,-1.0434086654548438,SL,36.85899999999798,2,8,4.2769784172661645,GBPUSD
-1.0,-1.051458527642878,SL,31.092999999999815,23,11,2.7861111111110697,GBPUSD
-1.0,-1.1697792869269932,SL,9.424000000000099,1,12,1.5431472081219453,GBPUSD
2.0,1.9220348893870016,TP,20.522000000000595,5,14,1.7606382978723658,GBPUSD
2.0,1.9220348893870016,TP,20.522000000000595,1,14,1.7606382978723658,GBPUSD
-1.0,-1.0854518265327873,SL,18.724000000001073,16,15,1.8470948012231956,GBPUSD
-1.0,-1.1014005957284985,SL,15.77900000000021,9,15,1.556574923547362,GBPUSD
2.0,1.8931409871101341,TP,14.973000000000347,8,14,1.0342612419700086,GBPUSD
2.0,1.8931409871101341,TP,14.973000000000347,22,14,1.0342612419700086,GBPUSD
2.0,1.8931409871101341,TP,14.973000000000347,23,14,1.0342612419700086,GBPUSD
-1.0,-1.1303356142065826,SL,12.275999999999954,8,15,1.3333333333333584,GBPUSD
-1.0,-1.0996388093162224,SL,16.058000000001016,22,9,1.4428969359331443,GBPUSD
-1.0,-1.0996388093162224,SL,16.058000000001016,23,9,1.4428969359331443,GBPUSD
-1.0,-1.0996388093162224,SL,16.058000000001016,23,9,1.4428969359331443,GBPUSD
-1.0,-1.1487403551176114,SL,10.756999999999017,16,12,1.4829059829059184,GBPUSD
-1.0,-1.2048131080389628,SL,7.811999999998154,16,13,1.1101321585902477,GBPUSD
2.0,1.8201641002584903,TP,8.896999999998823,23,4,1.0034965034965266,GBPUSD
-1.0,-1.1761532533303811,SL,9.08300000000084,23,6,1.8198757763974514,GBPUSD
-1.0,-1.1617959348771247,SL,9.889000000000703,16,11,1.2269230769230126,GBPUSD
-1.0,-1.1617959348771247,SL,9.889000000000703,21,11,1.2269230769230126,GBPUSD
-1.0,-1.1617959348771247,SL,9.889000000000703,23,11,1.2269230769230126,GBPUSD
2.0,1.8719282798367094,TP,12.493000000000087,17,2,1.271293375394357,GBPUSD
2.0,1.8706443528175378,TP,12.369000000000963,15,3,2.306358381502842,GBPUSD
2.0,1.8201641002584903,TP,8.896999999998823,17,5,1.1038461538461535,GBPUSD
-1.0,-1.10888798148903,SL,14.694000000001761,15,11,1.041758241758273,GBPUSD
2.0,1.908811125042753,TP,17.546000000001616,22,15,1.8199356913183589,GBPUSD
-1.0,-1.0803939302582635,SL,19.90200000000053,16,2,1.744565217391269,GBPUSD
-1.0,-1.0803939302582635,SL,19.90200000000053,21,2,1.744565217391269,GBPUSD
-1.0,-1.0803939302582635,SL,19.90200000000053,23,2,1.744565217391269,GBPUSD
-1.0,-1.0803939302582635,SL,19.90200000000053,16,2,1.744565217391269,GBPUSD
-1.0,-1.1628167294189842,SL,9.82699999999781,23,4,1.6596858638744156,GBPUSD
-1.0,-1.0742631701090797,SL,21.54499999999837,23,6,2.5,GBPUSD
-1.0,-1.0959347643602415,SL,16.67799999999886,16,8,1.9706959706960216,GBPUSD
-1.0,-1.1358234295415817,SL,11.780000000001234,16,9,1.1209439528023661,GBPUSD
-1.0,-1.1358234295415817,SL,11.780000000001234,21,9,1.1209439528023661,GBPUSD
-1.0,-1.1358234295415817,SL,11.780000000001234,23,9,1.1209439528023661,GBPUSD
-1.0,-1.0437027122995823,SL,36.61099999999973,22,10,3.8096774193549456,GBPUSD
2.0,1.8608816624641118,TP,11.500999999998207,8,13,1.0722543352601392,GBPUSD
-1.0,-1.1287104818598495,SL,12.431000000001635,22,21,1.2730158730159005,GBPUSD
2.0,1.8558298792575303,TP,11.098000000000496,22,2,1.4039215686275117,GBPUSD
-1.0,-1.164372303266916,SL,9.733999999999021,21,5,1.4337899543379196,GBPUSD
-1.0,-1.164372303266916,SL,9.733999999999021,23,5,1.4337899543379196,GBPUSD
-1.0,-1.164372303266916,SL,9.733999999999021,16,5,1.4337899543379196,GBPUSD
-1.0,-1.1303356142065826,SL,12.275999999999954,21,9,1.106145251396657,GBPUSD
-1.0,-1.1303356142065826,SL,12.275999999999954,23,9,1.106145251396657,GBPUSD
-1.0,-1.1303356142065826,SL,12.275999999999954,16,9,1.106145251396657,GBPUSD
-1.0,-1.0690935786155364,SL,23.157000000000316,22,12,1.1149253731343165,GBPUSD
-1.0,-1.0690935786155364,SL,23.157000000000316,22,12,1.1149253731343165,GBPUSD
-1.0,-1.0970167353868598,SL,16.491999999999063,8,9,1.3135802469136149,GBPUSD
-1.0,-1.2048131080389046,SL,7.812000000000374,8,2,1.369565217391299,GBPUSD
-1.0,-1.237847480303266,SL,6.726999999999705,23,2,1.1793478260869186,GBPUSD
-1.0,-1.2688172043010673,SL,5.952000000000179,23,3,1.177914110429385,GBPUSD
-1.0,-1.096834715245419,SL,16.5229999999994,16,8,1.2252873563218423,GBPUSD
2.0,1.7775305895439473,TP,7.192000000000309,0,21,2.9743589743590912,GBPUSD
-1.0,-1.1330229464582697,SL,12.027999999999484,0,2,1.9695431472080354,GBPUSD
-1.0,-1.1162452775356142,SL,13.763999999998333,23,3,2.399999999999832,GBPUSD
2.0,1.8699926870886519,TP,12.30700000000029,13,11,1.2484276729559995,GBPUSD
-1.0,-1.1340594888981907,SL,11.935000000000695,13,12,1.8780487804876622,GBPUSD
-1.0,-1.160288519334811,SL,9.981999999999491,0,12,1.0488599348534524,GBPUSD
-1.0,-1.160288519334811,SL,9.981999999999491,23,12,1.0488599348534524,GBPUSD
2.0,1.8931409871101341,TP,14.973000000000347,0,13,1.6829268292682436,GBPUSD
-1.0,-1.1112347052280263,SL,14.384000000000619,8,14,1.0108932461873383,GBPUSD
2.0,1.8709677419354742,TP,12.399999999999078,23,17,1.179941002949852,GBPUSD
2.0,1.8709677419354742,TP,12.399999999999078,8,17,1.179941002949852,GBPUSD
-1.0,-1.1804646965937144,SL,8.866000000000707,21,2,1.079245283018883,GBPUSD
-1.0,-1.1220163196827562,SL,13.113000000000152,23,21,2.1363636363637535,GBPUSD
2.0,1.9001684657141116,TP,16.02700000000068,2,2,1.4125683060109628,GBPUSD
2.0,1.8109417464256348,TP,8.463000000000775,23,3,1.3787878787878753,GBPUSD
2.0,1.8116317400518258,TP,8.494000000001112,23,4,1.1048387096774779,GBPUSD
2.0,1.8116317400518258,TP,8.494000000001112,23,4,1.1048387096774779,GBPUSD
2.0,1.8655913978494414,TP,11.903999999998138,20,2,1.1394658753709164,GBPUSD
2.0,1.7225112729795535,TP,5.766000000000382,20,3,1.1847133757962747,GBPUSD
2.0,1.944262523514249,TP,28.706000000000564,12,12,1.2719780219780366,GBPUSD
2.0,1.944262523514249,TP,28.706000000000564,19,12,1.2719780219780366,GBPUSD
-1.0,-1.400100025006132,SL,3.999000000001196,20,7,1.1025641025640052,GBPUSD
2.0,1.9267902081903439,TP,21.854999999999514,9,9,1.3531669865643159,GBPUSD
-1.0,-1.009942766947757,SL,160.92099999999832,22,1,7.901065449010682,GBPUSD
-1.0,-1.0106682313405966,SL,149.9779999999995,23,2,1.147533206831117,GBPUSD
2.0,1.9287114596328616,TP,22.443999999999242,23,7,1.1473851030111133,GBPUSD
-1.0,-1.0910280480172967,SL,17.57699999999973,0,4,1.1911764705882244,GBPUSD
2.0,1.9250901259422208,TP,21.358999999998574,0,5,2.3758620689656187,GBPUSD
-1.0,-1.0171699611529628,SL,93.18600000000065,22,12,1.3795318953648465,GBPUSD
-1.0,-1.0171699611529628,SL,93.18600000000065,23,12,1.3795318953648465,GBPUSD
-1.0,-1.0171699611529628,SL,93.18600000000065,23,12,1.3795318953648465,GBPUSD
-1.0,-1.0171699611529628,SL,93.18600000000065,9,12,1.3795318953648465,GBPUSD
-1.0,-1.0424797557414045,SL,37.665000000000056,22,18,1.4981504315659695,GBPUSD
-1.0,-1.0424797557414045,SL,37.665000000000056,9,18,1.4981504315659695,GBPUSD
-1.0,-1.1112347052280263,SL,14.384000000000619,23,4,1.7509433962265262,GBPUSD
-1.0,-1.190453517438398,SL,8.401000000000103,23,6,1.0627450980392825,GBPUSD
-1.0,-1.039671716545585,SL,40.33100000000012,23,7,2.0233281493001702,GBPUSD
-1.0,-1.096834715245406,SL,16.52300000000162,23,2,1.863636363636473,GBPUSD
-1.0,-1.0741564701520177,SL,21.576000000000928,23,4,2.4166666666666217,GBPUSD
-1.0,-1.1109954908081956,SL,14.414999999998734,23,5,2.8881987577640627,GBPUSD
-1.0,-1.115984052192816,SL,13.79500000000089,23,11,1.0,GBPUSD
-1.0,-1.0815369719206973,SL,19.623000000001944,17,2,2.3186813186812776,GBPUSD
-1.0,-1.0465400389772828,SL,34.378999999999934,17,7,2.305613305613324,GBPUSD
2.0,1.9654763189125048,TP,46.345000000000965,17,13,2.7380952380952315,GBPUSD
-1.0,-1.0756787437328517,SL,21.14200000000066,4,16,1.2178571428571494,GBPUSD
-1.0,-1.1020017850312434,SL,15.6859999999992,17,20,1.2681704260651987,GBPUSD
-1.0,-1.1112347052280263,SL,14.384000000000619,17,3,1.360703812316655,GBPUSD
2.0,1.9401936231450665,TP,26.75299999999936,23,17,1.2709867452135646,GBPUSD
2.0,1.9401936231450665,TP,26.75299999999936,23,17,1.2709867452135646,GBPUSD
-1.0,-1.0994468270246807,SL,16.08899999999913,23,19,1.0701030927835062,GBPUSD
-1.0,-1.0994468270246807,SL,16.08899999999913,23,19,1.0701030927835062,GBPUSD
-1.0,-1.103848899850713,SL,15.407000000000615,23,2,1.6295081967212863,GBPUSD
-1.0,-1.1020017850312434,SL,15.6859999999992,23,3,1.7328767123287692,GBPUSD
-1.0,-1.0695591687679307,SL,23.002000000000855,23,4,2.621908127208372,GBPUSD
-1.0,-1.0796495420151322,SL,20.088000000000328,23,10,1.1095890410958846,GBPUSD
-0.33233308327095556,-0.45236309077282844,fuera,13.330000000000286,6,20,1.8220338983051358,GBPUSD
-1.0,-1.3880669415473867,SL,4.123000000000321,6,23,1.2090909090908466,GBPUSD
-1.0,-1.1453884597909816,SL,11.005000000001708,6,0,1.105919003115269,GBPUSD
2.0,1.8728746225965245,TP,12.585999999998876,23,2,1.062827225130896,GBPUSD
2.0,1.902800558896792,TP,16.461000000000947,23,2,1.3900523560209468,GBPUSD
2.0,1.8696643857934174,TP,12.275999999999954,23,5,1.8333333333333677,GBPUSD
-1.0,-1.0535959535055108,SL,29.852999999999685,23,3,2.1400000000000308,GBPUSD
2.0,1.8821623214022556,TP,13.577999999998536,21,4,1.1317829457364355,GBPUSD
-1.0,-1.1372683596431035,SL,11.655999999999889,19,6,1.4517374517373944,GBPUSD
-1.0,-1.0733137829911976,SL,21.824000000001398,18,14,1.9287671232876333,GBPUSD
-1.0,-1.0733137829911976,SL,21.824000000001398,3,14,1.9287671232876333,GBPUSD
-1.0,-1.051458527642878,SL,31.092999999999815,18,17,1.041536863966766,GBPUSD
-1.0,-1.051458527642878,SL,31.092999999999815,23,17,1.041536863966766,GBPUSD
-1.0,-1.051458527642878,SL,31.092999999999815,3,17,1.041536863966766,GBPUSD
