par,lado,R,neta,tam,prof,cierre,hora,rr
GBPUSD,1,4.323308270676627,4.203007518796932,2.1425170607840127,0.048888888888912865,0.1481481481481311,16,4.323308270676627
GBPUSD,-1,3.630434782608701,3.456521739130446,1.2545514730221619,0.12401055408976186,0.11873350923478737,8,3.630434782608701
GBPUSD,1,-1.0,-1.0663900414937753,1.3548663713019795,0.3438818565400911,0.16455696202531822,12,1.6431535269709234
GBPUSD,1,-1.0,-1.096385542168675,0.790194664744044,0.18248175182479978,0.42335766423360033,4,0.9518072289156143
GBPUSD,-1,-1.0,-1.095238095238088,1.593443503963458,0.10792580101180016,0.17537942664420803,12,2.9107142857139716
GBPUSD,1,-1.0,-1.2352941176471308,0.5396541443053334,0.02762430939219945,0.34806629834247366,20,1.735294117647856
GBPUSD,-1,-1.0,-1.0833333333333368,0.8536409516943253,0.17567567567562195,0.47297297297298413,8,0.8125000000000362
GBPUSD,-1,0.4135802469136285,0.3641975308642444,0.7345195729537427,0.775193798449605,0.48062015503871897,0,0.4135802469136285
GBPUSD,1,-1.0,-1.0958083832335295,0.7863247863247499,0.37318840579714985,0.23188405797101566,8,1.2694610778442055
GBPUSD,1,-1.0,-1.101910828025473,0.8605385888370916,0.10839160839161653,0.44055944055944113,16,1.01910828025476
GBPUSD,1,0.24858757062145972,0.15819209039547355,0.6223873664654165,0.09950248756217477,0.7810945273631934,20,0.24858757062145972
GBPUSD,-1,1.1499999999998611,1.0166666666665378,0.6303452644915838,0.29648241206035647,0.30653266331659246,0,1.1499999999998611
GBPUSD,1,-1.0,-1.1882352941176433,2.996890019790766,0.04339622641508561,0.03679245283019949,16,12.011764705881907
GBPUSD,-1,-1.0,-1.080808080808086,1.003959276018091,0.01126760563381427,0.5464788732393978,12,0.8131313131314224
GBPUSD,-1,-1.0,-1.1999999999999664,1.517576450414394,0.1111111111111297,0.039548022598878796,16,6.374999999998786
GBPUSD,1,-1.0,-1.1467889908256832,0.7852127812007423,0.051094890510960146,0.3467153284671601,4,1.6422018348622938
GBPUSD,-1,1.014925373134315,0.9353233830845665,0.7762744294109556,0.4260563380282307,0.281690140845044,8,1.014925373134315
GBPUSD,1,-1.0,-1.1259842519684935,0.5642333439592162,0.039548022598877144,0.6779661016949472,20,0.4488188976377264
GBPUSD,-1,-1.0,-1.155339805825263,0.9061593034504969,0.0035587188612333045,0.3629893238433475,4,1.737864077670307
GBPUSD,1,-1.0,-1.1025641025641022,0.6850353892820981,0.47601476014760813,0.09963099630996068,20,1.5641025641025568
GBPUSD,1,-1.0,-1.2051282051282044,0.4953482524516025,0.13197969543143317,0.26395939086297904,0,1.8589743589742895
GBPUSD,-1,0.9285714285713152,0.8015873015871922,0.5402072027626821,0.10958904109590291,0.46575342465756203,4,0.9285714285713152
GBPUSD,-1,-1.0,-1.1599999999999822,1.1154162263707927,0.14105263157893555,0.06947368421056027,12,4.419999999999374
GBPUSD,-1,1.091286307053894,1.0248962655601188,1.050245561012466,0.20863309352516185,0.3693045563549387,16,1.091286307053894
GBPUSD,-1,2.0362318840580493,1.9202898550725367,0.8893432149245918,0.20402298850574804,0.1925287356321731,4,2.0362318840580493
GBPUSD,1,-1.0,-1.1333333333333233,0.8742121129076525,0.03134796238244143,0.34482758620692533,20,1.741666666666474
GBPUSD,-1,0.6607142857142031,0.565476190476115,0.5532503457814664,0.3950000000000339,0.4450000000000283,0,0.6607142857142031
GBPUSD,1,0.2129870129870169,0.17142857142857673,1.1070005691520033,0.20051413881747265,0.7892030848329031,16,0.2129870129870169
GBPUSD,1,1.0645161290321965,0.8924731182795264,0.33184821017052113,0.7777777777779605,0.0833333333332648,0,1.0645161290321965
GBPUSD,-1,4.314285714287908,3.857142857144855,0.5823999999999765,0.02197802197804477,0.17032967032957247,20,4.314285714287908
GBPUSD,-1,0.6897959183673166,0.6244897959183386,0.7096575131132259,0.8000000000000386,0.2652173913043512,4,0.6897959183673166
GBPUSD,1,-1.0,-1.186046511627937,1.1529250769757389,0.023738872403518012,0.23145400593471244,16,3.011627906977339
GBPUSD,-1,-1.0,-1.1240310077519367,0.33569563595677837,0.9111111111110344,0.522222222222118,0,0.3333333333334481
GBPUSD,1,-1.0,-1.0422163588390505,1.5814108993647966,0.243128964059187,0.5581395348837013,12,0.551451187335137
GBPUSD,1,0.8208955223881982,0.7014925373135621,0.6898764639820572,0.13488372093018067,0.4883720930232318,0,0.8208955223881982
GBPUSD,-1,-1.0,-1.1151079136690645,0.9261501210653861,0.04901960784309457,0.4052287581699688,8,1.309352517985561
GBPUSD,-1,1.347826086956616,1.1739130434783613,0.6324110671936651,0.08000000000007994,0.3799999999999356,20,1.347826086956616
GBPUSD,-1,-1.0,-1.083333333333327,0.705882352941183,0.3859649122806881,0.45614035087724764,4,0.645833333333237
GBPUSD,-1,0.4753363228699922,0.4394618834081081,0.980950952452396,1.0122324159020846,0.35168195718652817,8,0.4753363228699922
GBPUSD,1,1.2826086956520848,1.10869565217383,0.5679888871739593,0.14130434782604237,0.35869565217395766,0,1.2826086956520848
GBPUSD,-1,0.06228373702424884,0.006920415224937755,0.6517126401940238,0.42790697674407846,0.9162790697674135,4,0.06228373702424884
GBPUSD,-1,0.9634703196345675,0.8904109589039785,1.1470065204504427,0.11111111111115574,0.45478036175712316,8,0.9634703196345675
GBPUSD,1,-1.0,-1.1441441441441225,1.556668183887129,0.08187134502925546,0.1345029239766216,16,3.9999999999994
GBPUSD,1,0.4117647058823365,0.3445378151260353,0.3944203944204106,1.731707317073052,0.20325203252038243,0,0.4117647058823365
GBPUSD,-1,-1.0,-1.0655737704918034,1.9408450704224796,0.18287373004355123,0.17126269956458434,12,2.340163934426183
GBPUSD,1,0.9068322981367187,0.8074534161491342,0.631272727272726,0.41474654377875514,0.32718894009215976,4,0.9068322981367187
GBPUSD,1,0.34563106796118814,0.3145631067961395,1.4151724137931208,0.3508771929824554,0.6530214424951096,12,0.34563106796118814
GBPUSD,-1,-1.0,-1.149532710280356,1.6027673681176058,0.14388489208635477,0.04856115107913525,16,4.943925233644292
GBPUSD,1,-1.0,-1.1553398058252298,0.8820960698689597,0.22442244224423893,0.11551155115514454,4,2.601941747572397
GBPUSD,1,-1.0,-1.1355932203389878,1.662418578306443,0.19080068143100543,0.010221465076652224,12,4.923728813559572
GBPUSD,1,-1.0,-1.1584158415841654,0.5859374999999712,0.2820512820513229,0.2358974358973997,20,1.4752475247525318
GBPUSD,1,0.6896551724137641,0.634482758620663,0.9590469099032014,0.5217391304348216,0.3788819875776393,8,0.6896551724137641
GBPUSD,-1,0.3608247422681474,0.1958762886598856,0.33527198084159227,0.34693877551021796,0.642857142857062,0,0.3608247422681474
GBPUSD,1,-1.0,-1.0765550239234396,3.072546230440993,0.05555555555555302,0.15946502057614556,16,3.9090909090906387
GBPUSD,-1,4.8863636363639005,4.522727272727534,0.6857323431821734,0.1935483870968138,0.009216589861709186,20,4.8863636363639005
GBPUSD,1,-1.0,-1.0969696969697011,0.6773977196512712,0.37128712871275105,0.4455445544554771,20,0.6787878787879139
GBPUSD,-1,2.550000000000333,2.350000000000311,0.7036411123060022,0.24017467248911514,0.1091703056768,16,2.550000000000333
GBPUSD,1,-1.0,-1.0888888888888877,1.0319261612952344,0.07917888563049319,0.44868035190614974,8,1.0444444444444883
GBPUSD,-1,-1.0,-1.1300813008130013,0.7834375930890994,0.1520912547528273,0.31558935361219265,12,1.4634146341462841
GBPUSD,-1,-1.0,-1.1975308641975364,1.1870277078085716,0.15384615384615838,0.061007957559668265,16,4.370370370370614
GBPUSD,-1,1.51973684210532,1.4144736842105807,1.0947514290663516,0.2120253164556764,0.268987341772153,8,1.51973684210532
GBPUSD,-1,-1.0,-1.1927710843373243,3.0777385159010353,0.05166475315729755,0.04362801377727293,16,10.03614457831188
GBPUSD,-1,-1.0,-1.200000000000022,0.7102069950036186,0.11055276381902987,0.29145728643215013,20,1.7625000000003608
GBPUSD,1,-1.0,-1.0780487804878007,1.8194115657760914,0.17286245353161853,0.20817843866171418,16,2.0780487804876624
GBPUSD,1,0.485530546623842,0.43408360128622053,0.7899159663865722,0.9659574468084776,0.35744680851060656,8,0.485530546623842
GBPUSD,1,-1.0,-1.2711864406779245,0.5296246904172195,0.2014388489209047,0.22302158273383593,20,1.8305084745759395
GBPUSD,-1,-1.0,-1.2758620689655054,0.349079870992232,0.44565217391305134,0.18478260869564955,0,1.2931034482758554
GBPUSD,-1,1.249999999999958,1.1287878787878356,0.645518258945004,0.697142857142889,0.05714285714285352,4,1.249999999999958
GBPUSD,-1,-1.0,-1.313725490196072,0.5694497883801992,0.03378378378370167,0.31081081081086553,20,2.0
GBPUSD,1,0.6206896551722422,0.34482758620673676,0.29110936270651444,0.2702702702702541,0.5135135135136027,0,0.6206896551722422
GBPUSD,-1,0.4083333333334251,0.34166666666675727,0.760414771693699,0.617224880382738,0.5311004784688355,12,0.4083333333334251
GBPUSD,-1,-1.0,-1.1415929203539728,0.6650446066504042,0.11219512195131091,0.4390243902438787,0,1.017699115044166
GBPUSD,-1,0.107871720116683,0.06122448979598087,1.0157837162057155,0.16923076923070615,0.8861538461537904,4,0.107871720116683
GBPUSD,1,-1.0,-1.0661157024793424,1.4907523293005203,0.24440298507461095,0.20708955223879438,16,1.7561983471075706
GBPUSD,-1,0.49717514124291945,0.40677966101693325,0.5959805959805599,0.23255813953497498,0.5906976744185845,0,0.49717514124291945
GBPUSD,1,-1.0,-1.0761904761904766,0.6262525050100595,0.5199999999999076,0.320000000000032,20,0.8095238095238296
GBPUSD,-1,0.8625954198471212,0.740458015266982,0.5319501158812049,0.012448132780165565,0.5311203319502297,20,0.8625954198471212
GBPUSD,1,0.4164588528678383,0.37655860349128034,0.9231495691181836,0.45268542199488826,0.5728900255754409,8,0.4164588528678383
GBPUSD,1,4.095238095238733,3.841269841270442,0.6515474251346774,0.2346153846153902,0.007692307692272874,0,4.095238095238733
GBPUSD,-1,0.8976377952756188,0.8346456692913665,0.7516419362685571,0.5598705501618085,0.26213592233008665,12,0.8976377952756188
GBPUSD,1,-1.0,-1.235294117647054,1.0691358024691227,0.1478060046189335,0.009237875288692958,16,6.308823529411495
GBPUSD,-1,-1.0,-1.0909090909090917,0.47525859658933084,0.3352941176470281,0.7,4,0.2897727272727359
GBPUSD,1,-1.0,-1.0935672514619827,2.1789571942925785,0.18849449204407526,0.0208078335373321,12,4.678362573099145
GBPUSD,-1,0.515151515151518,0.4458874458874498,0.9266963132979684,0.0835913312693458,0.631578947368421,20,0.515151515151518
GBPUSD,1,-1.0,-1.096969696969688,0.66427030913013,0.13419913419914625,0.580086580086623,0,0.5878787878786826
GBPUSD,-1,0.211480362537813,0.16314199395775147,0.7458947954355732,0.4962686567164349,0.7388059701492011,12,0.211480362537813
GBPUSD,1,-1.0,-1.122137404580139,1.2511091393078757,0.1063829787234199,0.20330969267141652,12,2.5725190839690852
GBPUSD,1,-1.0,-1.2077922077921648,0.6628966383914648,0.15165876777255424,0.21327014218011822,20,2.1558441558437025
GBPUSD,1,0.667763157894744,0.6151315789473745,1.2737726669614764,0.17361111111112254,0.530092592592585,12,0.667763157894744
GBPUSD,1,1.670886075949207,1.4683544303796043,0.5480378890392222,0.3024691358025402,0.18518518518516996,20,1.670886075949207
GBPUSD,1,-1.0,-1.0462427745664737,1.8924988770773676,0.09651898734177387,0.4509493670886191,16,1.0028901734103595
GBPUSD,-1,2.9999999999997757,2.8383838383836215,1.1308965948141037,0.0939226519337047,0.17955801104973682,20,2.9999999999997757
GBPUSD,-1,-1.0,-1.1134751773049716,0.5978692955954454,0.22340425531920924,0.5265957446807907,4,0.6312056737589457
GBPUSD,-1,0.1639999999999975,0.10000000000000182,0.8344390387734358,0.028268551236776285,0.8551236749116589,8,0.1639999999999975
GBPUSD,1,-1.0,-1.0975609756097642,2.0298769771529264,0.041847041847027006,0.1948051948051865,12,3.402439024390612
GBPUSD,1,-1.0,-1.2285714285714537,0.8490566037735628,0.03703703703703399,0.22222222222220395,20,3.000000000000317
GBPUSD,-1,0.16770186335404413,0.06832298136645966,0.48344880677439994,0.1974522292994027,0.8280254777069946,4,0.16770186335404413
GBPUSD,1,3.6976744186032944,3.325581395347612,0.5218147557617141,0.12222222222228116,0.11666666666668928,0,3.6976744186032944
GBPUSD,1,0.6241610738254233,0.5167785234898522,0.48377581120940666,0.47560975609760225,0.4329268292683216,12,0.6241610738254233
GBPUSD,-1,-1.0,-1.1702127659574575,0.5911020279829932,0.1276595744681027,0.3723404255318973,16,1.2553191489362054
GBPUSD,1,0.40277777777782703,0.2916666666667071,0.5332433344582977,0.2784810126582403,0.6329113924050277,20,0.40277777777782703
GBPUSD,-1,0.702898550724552,0.6449275362318003,1.2156862745098054,0.2634408602150525,0.47849462365595186,4,0.702898550724552
GBPUSD,1,-1.0,-1.0610687022900749,2.6563213144682924,0.1683848797250972,0.13172966781214168,16,2.893129770992262
GBPUSD,1,0.5315315315316397,0.3873873873874883,0.4323245759893918,0.30769230769225514,0.5461538461538041,0,0.5315315315316397
GBPUSD,-1,0.7364864864865474,0.6283783783784338,0.531346184999153,0.5670731707318138,0.33536585365845983,4,0.7364864864865474
GBPUSD,-1,0.29718875502006636,0.26506024096384134,1.6405813303521775,0.10051107325380991,0.7478705281090434,12,0.29718875502006636
GBPUSD,1,-1.0,-1.0869565217391275,0.8369230769231004,0.5330882352940889,0.14338235294121487,4,1.266304347826012
GBPUSD,1,-1.0,-1.1882352941176433,1.0212514757969418,0.22832369942198386,0.01734104046241291,8,4.0
GBPUSD,-1,-1.0,-1.052117263843646,1.1918645996302506,0.07159904534605181,0.6610978520286563,12,0.46254071661235097
GBPUSD,-1,0.49315068493138603,0.38356164383549685,0.5931034482758255,0.013953488372081975,0.6651162790698261,0,0.49315068493138603
GBPUSD,1,0.6853448275862345,0.6163793103448516,0.7537960954446863,0.40647482014383146,0.4280575539568426,4,0.6853448275862345
GBPUSD,-1,0.08119658119663838,0.012820512820570243,0.4576531324124677,0.5426829268292749,0.8841463414633387,0,0.08119658119663838
GBPUSD,1,0.4008714596949464,0.36601307189538285,0.723879541919946,1.5117187500000773,0.28125000000003253,12,0.4008714596949464
GBPUSD,-1,0.45292620865142996,0.4122137404580456,1.1622344167722465,0.3825665859563783,0.5690072639225101,12,0.45292620865142996
GBPUSD,-1,0.4361054766734582,0.4036511156186907,1.3120000000000025,0.439024390243887,0.5630081300812844,8,0.4361054766734582
GBPUSD,1,-1.0,-1.2666666666666961,0.7705826686494545,0.12280701754380634,0.08771929824564274,20,4.333333333333703
GBPUSD,1,-1.0,-1.1073825503355712,1.27620783956247,0.24285714285714155,0.061224489795910046,8,3.0872483221477762
GBPUSD,1,-1.0,-1.1103448275862107,1.5975578733146398,0.11942675159236424,0.11146496815285678,16,3.8482758620690385
GBPUSD,-1,0.18817204301067503,0.10215053763432967,0.31339775398273,0.8416666666667222,0.7083333333334259,0,0.18817204301067503
GBPUSD,1,1.5192307692308153,1.4807692307692764,1.6802103250478324,0.49075391180653033,0.10099573257467698,12,1.5192307692308153
GBPUSD,1,1.8764044943822034,1.7865168539327598,0.9490894589924522,0.4341736694677615,0.06442577030810862,4,1.8764044943822034
GBPUSD,1,0.6032608695651662,0.5163043478260388,0.36232886184487645,1.251908396946323,0.1526717557253267,0,0.6032608695651662
GBPUSD,-1,-1.0,-1.0393120393120392,1.5008156606851826,0.21404682274246276,0.46655518394649254,12,0.7837837837837868
GBPUSD,1,-1.0,-1.0590405904059044,1.1233396584440247,0.06081081081080912,0.5495495495495492,16,0.7380073800738041
GBPUSD,-1,0.5106382978723505,0.4255319148936318,0.6718834322720155,0.14056224899600722,0.6144578313252883,0,0.5106382978723505
GBPUSD,1,1.9870967741936065,1.8838709677419896,0.8771236665349726,0.39039039039034096,0.0750750750750989,8,1.9870967741936065
GBPUSD,-1,1.1168831168833153,0.9090909090910906,0.46200607902734153,0.07236842105266907,0.4342105263157222,20,1.1168831168833153
GBPUSD,-1,-1.0,-1.1006289308176114,0.5131229725744151,0.8678160919541668,0.04597701149417513,4,1.0440251572327142
GBPUSD,-1,4.318584070797017,4.176991150443016,1.6636223127722156,0.015202702702689967,0.17567567567566605,16,4.318584070797017
GBPUSD,-1,3.135135135134827,2.7027027027023727,0.40167095115680473,0.22399999999987352,0.07200000000011796,0,3.135135135134827
GBPUSD,1,0.785714285714331,0.7400000000000432,1.5396024918422009,0.20423892100189464,0.4701348747591492,8,0.785714285714331
GBPUSD,-1,-1.0,-1.1720430107526703,2.6957295373665806,0.022002200220019478,0.08030803080309307,16,8.989247311826933
GBPUSD,1,-1.0,-1.0898876404494324,0.9974747474747063,0.05063291139245843,0.5126582278481147,8,0.8651685393257166
GBPUSD,1,-1.0,-1.041450777202073,1.02476249805328,0.5197568389057357,0.6534954407295095,12,0.29533678756474774
GBPUSD,-1,1.9192546583849834,1.8198757763974127,1.0103329506315195,0.33522727272724295,0.12215909090912765,12,1.9192546583849834
GBPUSD,-1,0.766233766233946,0.5584415584417213,0.4417339706609935,0.014925373134259108,0.559701492537285,20,0.766233766233946
GBPUSD,-1,0.798534798534854,0.7399267399267933,1.0818350898946056,0.40687679083093975,0.37535816618909024,8,0.798534798534854
GBPUSD,1,-1.0,-1.1584158415841654,2.361489554950054,0.03333333333332385,0.09615384615384943,16,6.980198019802289
GBPUSD,-1,-1.0,-1.2500000000000102,0.3991054532943573,0.06034482758602538,0.4913793103449629,0,0.9218749999998319
GBPUSD,-1,0.11009174311931215,0.06116207951074772,1.073248407643343,0.07715133531154884,0.8931750741839384,8,0.11009174311931215
GBPUSD,1,1.6583850931675563,1.5590062111799856,1.1030478955007166,0.25146198830411937,0.21929824561404476,16,1.6583850931675563
GBPUSD,-1,-1.0,-1.1882352941176433,0.5194805194804617,0.5928571428572856,0.014285714285650845,0,1.6235294117645984
GBPUSD,1,1.9690721649480265,1.8041237113398023,0.8922704478644387,0.11627906976742786,0.2596899224806835,8,1.9690721649480265
GBPUSD,1,-1.0,-1.363636363636367,0.9465648854961977,0.08467741935485495,0.09274193548385039,20,5.113636363636605
GBPUSD,-1,0.749999999999923,0.5277777777777174,0.21986499517838282,1.2105263157896993,0.052631578947327416,0,0.749999999999923
GBPUSD,-1,1.2596153846155016,1.1826923076924194,1.4670658682634772,0.0657596371881859,0.4058956916099656,12,1.2596153846155016
GBPUSD,-1,0.4876033057852256,0.3553719008265406,0.5198109778262555,0.2587412587412381,0.5874125874125363,4,0.4876033057852256
GBPUSD,1,-1.0,-1.1311475409836067,0.8202567760342205,0.2173913043478051,0.3130434782608973,8,1.295081967213046
GBPUSD,-1,0.0955056179775358,0.005617977528092177,0.5980904341560018,0.17469879518066406,0.8975903614457807,20,0.0955056179775358
GBPUSD,1,1.1071428571427608,0.9928571428570521,0.947747747747706,0.12167300380232278,0.4106463878327022,0,1.1071428571427608
GBPUSD,-1,0.4240000000000334,0.360000000000032,0.5105787725126782,1.4383561643835387,0.2739726027396927,4,0.4240000000000334
GBPUSD,-1,0.5388601036268482,0.4559585492227121,0.8814954553249658,0.1556420233463751,0.5953307392996321,8,0.5388601036268482
GBPUSD,1,-1.0,-1.3076923076922626,1.4642262895175195,0.1068181818181707,0.011363636363659876,12,8.36538461538354
GBPUSD,1,-1.0,-1.2909090909091816,1.471380471380458,0.11212814645306203,0.013729977116693179,16,7.836363636366147
GBPUSD,-1,0.7619047619043088,0.3809523809520067,0.21771771771764284,0.2758620689658869,0.4482758620689919,0,0.7619047619043088
GBPUSD,1,-1.0,-1.2105263157894477,1.4163856377703046,0.14565826330534043,0.06722689075630618,16,4.381578947367952
GBPUSD,1,0.1333333333333059,0.07407407407404498,0.8353708231458373,0.4926829268292741,0.8243902439024702,8,0.1333333333333059
GBPUSD,-1,2.650602409638538,2.554216867469863,1.8918395037797997,0.2418032786885164,0.09836065573771238,16,2.650602409638538
GBPUSD,1,-1.0,-1.4444444444445483,1.0712724092697188,0.020408163265350512,0.12653061224482878,20,5.944444444445918
GBPUSD,1,-1.0,-1.1538461538461642,0.5779569892473234,0.48837209302317974,0.3178294573643544,4,0.8461538461538954
GBPUSD,1,-1.0,-1.1951219512195548,0.8190394511148804,0.03141361256542068,0.39790575916226656,20,1.4024390243905311
GBPUSD,1,0.7777777777777168,0.6790123456789622,0.6575682382134929,0.8113207547168862,0.20754716981139718,4,0.7777777777777168
GBPUSD,1,-1.0,-1.3404255319147542,0.7153502235469148,0.011904761904840577,0.2678571428571948,20,2.6170212765943375
GBPUSD,1,-1.0,-1.4571428571430525,1.6714367487121091,0.02511415525110301,0.05479452054794868,8,11.828571428576577
GBPUSD,1,-1.0,-1.1300813008130013,2.259597806215688,0.12135922330097837,0.07766990291262903,16,4.634146341463023
GBPUSD,1,0.36363636363629026,0.26666666666660216,0.7321628688830679,0.14795918367353528,0.6938775510204359,20,0.36363636363629026
GBPUSD,1,1.6893203883494454,1.5339805825242157,0.8223311957752049,0.27064220183489507,0.2018348623853127,4,1.6893203883494454
GBPUSD,-1,-1.0,-1.0675105485232073,1.1269126912691505,0.05111821086259873,0.7060702875399332,12,0.388185654008455
GBPUSD,-1,0.4076655052265312,0.35191637630666917,0.8891250442791373,0.6095617529880574,0.5338645418326257,16,0.4076655052265312
GBPUSD,1,-1.0,-1.0869565217391275,1.1160640581145536,0.37869822485206245,0.16568047337281838,12,1.5326086956520244
GBPUSD,1,-1.0,-1.1379310344827527,0.6193505189153348,0.5243243243242419,0.10270270270276823,0,1.4310344827585546
GBPUSD,1,-1.0,-1.2857142857143398,0.8506461639129433,0.11538461538460552,0.09999999999997437,8,4.178571428572236
GBPUSD,-1,-1.0,-1.1584158415841654,0.7781842367808408,0.2735042735042613,0.1581196581196496,12,1.9504950495050637
GBPUSD,1,0.6805555555554913,0.5694444444443885,0.5594149908592372,0.5816993464052543,0.3594771241830321,20,0.6805555555554913
GBPUSD,-1,-1.0,-1.1259842519685157,1.0832745236414534,0.23127035830619222,0.18241042345273975,4,1.9763779527560983
GBPUSD,1,-1.0,-1.1584158415841654,0.5674978503869046,0.16363636363636608,0.4484848484848452,20,0.9009900990099076
GBPUSD,1,2.1587301587294037,1.9047619047612023,0.6301764494058001,0.13714285714287383,0.22285714285721753,0,2.1587301587294037
GBPUSD,-1,0.18910256410259238,0.13782051282054128,0.5264075300680191,1.4569536423839744,0.6092715231787798,4,0.18910256410259238
GBPUSD,1,0.9925925925925445,0.9333333333332885,1.1772901428074305,0.5917159763313333,0.20710059171600936,8,0.9925925925925445
GBPUSD,-1,-1.0,-1.0487804878048788,1.3212079615648968,0.3948051948051725,0.45714285714283737,12,0.6371951219512743
GBPUSD,-1,1.6000000000001111,1.4000000000000892,0.7469342251950344,0.034825870646776065,0.36318407960196697,20,1.6000000000001111
GBPUSD,1,1.0833333333335184,0.9500000000001704,0.6969990319457985,0.38888888888884093,0.2777777777777435,4,1.0833333333335184
GBPUSD,-1,0.31768953068592465,0.2599277978339378,0.7699637888316824,0.8069306930693526,0.5643564356435491,8,0.31768953068592465
GBPUSD,1,0.8605577689242746,0.7968127490039562,1.1659858893427155,0.4872611464968376,0.3121019108280273,12,0.8605577689242746
GBPUSD,-1,0.17721518987346396,0.07594936708864837,0.5824175824175778,0.16981132075471433,0.8238993710691438,0,0.17721518987346396
GBPUSD,1,0.31818181818176083,0.22727272727266906,0.2550390785684286,2.7419354838717185,0.09677419354832933,0,0.31818181818176083
GBPUSD,1,-1.0,-1.1280000000000028,0.7192254495158945,0.6483516483516497,0.038461538461547845,20,1.3999999999999644
GBPUSD,1,-1.0,-1.098765432098768,0.7405978784957262,0.26562499999998557,0.5781249999999277,4,0.5000000000001371
GBPUSD,1,-1.0,-1.1367521367521234,0.9155063894716725,0.11249999999999884,0.37500000000005784,8,1.2820512820510144
GBPUSD,1,0.5899581589957505,0.523012552301193,0.8850873930829569,0.5966386554621629,0.40756302521013343,12,0.5899581589957505
GBPUSD,1,-1.0,-1.054237288135593,1.0917207792208221,0.5613382899627712,0.5353159851301355,8,0.4237288135593118
GBPUSD,-1,-1.0,-1.2051282051282044,1.2412523020257356,0.002967359050464655,0.22848664688426304,8,3.3333333333332384
GBPUSD,1,5.523809523808088,5.142857142855786,1.0854927565802477,0.030075187969956195,0.1278195488721886,20,5.523809523808088
GBPUSD,-1,-1.0,-1.2461538461538313,0.46981248712133516,0.19298245614046022,0.37719298245610616,0,1.0923076923076083
GBPUSD,-1,-1.0,-1.1403508771929651,0.8350222942845372,0.49514563106798315,0.05825242718452567,8,1.7017543859645534
GBPUSD,-1,0.36190476190459675,0.2095238095236437,0.27386061720823734,1.1343283582088513,0.43283582089574,0,0.36190476190459675
GBPUSD,-1,0.8666666666665516,0.6888888888887981,0.5385705608422969,0.26315789473688606,0.4135338345864875,8,0.8666666666665516
GBPUSD,-1,1.3482758620689352,1.2931034482758341,1.9748305905131018,0.3352941176470716,0.23333333333333334,16,1.3482758620689352
GBPUSD,1,-1.0,-1.1111111111111027,0.8294142796066873,0.2680412371134339,0.4742268041237149,8,0.7083333333332947
GBPUSD,-1,0.05309734513269467,-0.08849557522127818,0.3848766130858104,0.4,0.9294117647059438,0,0.05309734513269467
GBPUSD,1,-1.0,-1.0883977900552442,1.1162400335711624,0.20300751879697868,0.4774436090225765,8,0.7679558011049358
GBPUSD,1,0.4119241192411864,0.36856368563685,1.0858143607705995,0.8673835125447332,0.4551971326165134,12,0.4119241192411864
GBPUSD,-1,-1.0,-1.1538461538461642,1.9551777434311506,0.14822134387352803,0.057312252964409185,16,4.586538461538714
GBPUSD,-1,-1.0,-1.0637450199203184,1.2212065813528021,0.26347305389222114,0.48802395209582927,16,0.6812749003983546
GBPUSD,1,4.22413793103441,3.948275862068905,1.0257380772142322,0.1180811808118447,0.09594095940956748,20,4.22413793103441
GBPUSD,1,-1.0,-1.200000000000022,1.0672236992024242,0.024911032028475093,0.2597864768682928,20,2.6000000000003887
GBPUSD,-1,1.6101694915251876,1.338983050847263,0.40800906686814137,0.4259259259260554,0.12037037037033992,0,1.6101694915251876
GBPUSD,-1,0.18421052631585866,-0.02631578947365054,0.28980507158873475,0.07142857142851479,0.8333333333332893,0,0.18421052631585866
GBPUSD,-1,-1.0,-1.0860215053763453,1.2926159314913521,0.12249999999996974,0.34250000000002306,8,1.4139784946236282
GBPUSD,-1,1.1027027027027805,1.0162162162162895,0.8921095008051327,0.4043321299639114,0.2635379061371529,12,1.1027027027027805
GBPUSD,-1,-1.0,-1.484848484848571,0.5408015451473123,0.017857142857126335,0.17857142857139552,0,4.181818181819406
GBPUSD,-1,-1.0,-1.0869565217391275,0.5103165852890073,0.6234567901234467,0.5123456790124269,4,0.4293478260868581
GBPUSD,-1,0.5789473684209757,0.47368421052625187,0.6429006703229896,0.1374407582938937,0.5829383886256074,8,0.5789473684209757
GBPUSD,1,0.8619246861924068,0.7949790794978493,1.1893536121673132,0.13810741687978872,0.4731457800511743,16,0.8619246861924068
GBPUSD,-1,1.1188811188811179,1.0069930069930093,0.8179831408055072,0.1564885496183248,0.3893129770992347,8,1.1188811188811179
GBPUSD,1,-1.0,-1.1632653061224523,0.8844555278470758,0.13157894736835954,0.23684210526319743,8,2.0714285714285876
GBPUSD,-1,0.03960396039604831,0.01697312588402539,1.5614372319976129,0.39204545454546125,0.9469696969696855,16,0.03960396039604831
GBPUSD,-1,0.8275862068966133,0.7662835249042762,1.4183533708720286,0.02360515021460342,0.5364806866952551,16,0.8275862068966133
GBPUSD,-1,0.7322834645670737,0.6062992125985581,0.43408873284392424,0.6176470588234814,0.31617647058817766,0,0.7322834645670737
GBPUSD,1,1.7841409691629504,1.713656387665153,1.4442142645753078,0.29508196721309166,0.17008196721313712,12,1.7841409691629504
GBPUSD,-1,-1.0,-1.0588235294117683,1.1240595958106072,0.46719160104982943,0.24671916010496547,8,1.0551470588236491
