R,neta,mot,rgo,hniv,izq,velas,pos,i
-1.0,-1.0793231094658926,SL,18.909999999999627,20,11,16,-0.13062568605927508,USDJPY
2.0,1.8478393183201436,TP,9.857999999999834,23,5,61,0.582352941176459,USDJPY
2.0,1.8478393183201436,TP,9.857999999999834,23,0,61,0.582352941176459,USDJPY
-1.0,-1.2431512400713296,SL,6.168999999999869,23,0,28,0.49607843137254426,USDJPY
-1.0,-1.2431512400713296,SL,6.168999999999869,15,47,22,1.0852941176470472,USDJPY
2.0,1.807222722015164,TP,7.780999999999949,5,0,19,1.0852941176470472,USDJPY
-0.01759530791791708,-0.20087976539592364,fuera,8.183999999999969,15,0,15,1.131372549019593,USDJPY
2.0,1.7616399173684834,TP,6.292999999999438,5,0,8,0.7920540997464033,USDJPY
2.0,1.8325705993972299,TP,8.958999999998696,23,0,62,0.777777777777761,USDJPY
-1.0,-1.2076699432368279,SL,7.223000000001889,23,5,43,0.05820105820103751,USDJPY
-1.0,-1.1545913634957974,SL,9.703000000001794,23,2,15,-0.4126984126984437,USDJPY
-1.0,-1.2950432730134114,SL,5.083999999999378,15,0,4,1.8201058201058566,USDJPY
2.0,1.7966928706966638,TP,7.377999999999929,11,0,15,3.0793650793651604,USDJPY
2.0,1.7966928706966638,TP,7.377999999999929,16,0,15,3.0793650793651604,USDJPY
2.0,1.8468762760310338,TP,9.79600000000005,22,3,68,1.17314095449501,USDJPY
-1.0,-1.1033912324234854,SL,14.50800000000072,5,0,65,0.23829787234041497,USDJPY
-1.0,-1.1102211771621755,SL,13.608999999999583,16,9,52,0.5085106382978828,USDJPY
2.0,1.8644619137977758,TP,11.066999999999894,23,0,25,-0.3297872340425564,USDJPY
2.0,1.8644619137977758,TP,11.066999999999894,10,47,25,-0.3297872340425564,USDJPY
-1.0,-1.1293772641021276,SL,11.593999999999482,10,0,12,-0.18085106382977437,USDJPY
2.0,1.7849462365591369,TP,6.974999999999909,16,34,61,0.7215541165587315,USDJPY
2.0,1.6334310850439868,TP,4.0919999999999845,17,15,1,0.5363064608347736,USDJPY
2.0,1.895941727367323,TP,14.414999999999623,17,0,54,0.4528301886792474,USDJPY
-1.0,-1.182592818015796,SL,8.215000000001282,10,0,94,0.4389380530973441,USDJPY
2.0,1.8284145504460836,TP,8.74199999999803,17,0,8,3.32786885245868,USDJPY
-1.0,-1.2094679514034568,SL,7.160999999999262,1,37,8,11.229508196720051,USDJPY
2.0,1.8483163110527023,TP,9.889000000001147,20,43,63,13.26229508196564,USDJPY
-1.0,-1.164024056861657,SL,9.145000000000891,1,0,9,13.26229508196564,USDJPY
-1.0,-1.1703771013175701,SL,8.804000000000656,20,0,5,0.7721238938052897,USDJPY
-1.0,-1.1703771013175701,SL,8.804000000000656,1,0,5,0.7721238938052897,USDJPY
-1.0,-1.178550172598547,SL,8.400999999997794,19,7,86,0.0750750750750925,USDJPY
-1.0,-1.0874992708394164,SL,17.142999999998665,23,0,66,-0.10210210210212069,USDJPY
-1.0,-1.0848896434635058,SL,17.669999999998254,23,0,70,-0.43843843843844293,USDJPY
2.0,1.8284145504461393,TP,8.742000000000871,0,0,24,-0.37837837837839455,USDJPY
-1.0,-1.232630272952842,SL,6.44800000000032,19,0,29,0.5503711558854872,USDJPY
2.0,1.8434074538051888,TP,9.578999999999382,1,44,25,1.037115588547217,USDJPY
-1.0,-1.1765952437014593,SL,8.493999999998891,2,33,18,1.037115588547217,USDJPY
-1.0,-1.4100601421543337,SL,3.657999999998651,1,0,22,1.1177094379639665,USDJPY
2.0,1.9000266595574447,TP,15.003999999998996,0,0,76,0.3142857142857091,USDJPY
2.0,1.9000266595574447,TP,15.003999999998996,4,0,76,0.3142857142857091,USDJPY
-1.0,-1.187546886721666,SL,7.998000000000616,4,2,34,4.086206896552147,USDJPY
-1.0,-1.3431708991077214,SL,4.371000000000436,21,32,9,1.0368364030335773,USDJPY
-1.0,-1.3431708991077214,SL,4.371000000000436,9,20,9,1.0368364030335773,USDJPY
-1.0,-1.1536098310292058,SL,9.764999999998736,21,0,25,0.8992416034669366,USDJPY
-1.0,-1.1536098310292058,SL,9.764999999998736,9,0,25,0.8992416034669366,USDJPY
2.0,1.8308143469433875,TP,8.86600000000044,4,24,24,0.3261105092090868,USDJPY
-1.0,-1.1318449503384158,SL,11.376999999998816,23,0,44,-0.03634361233481931,USDJPY
-1.0,-1.1359188111634826,SL,11.03599999999858,2,57,18,-0.3810572687224764,USDJPY
2.0,1.8652170006289834,TP,11.128999999999678,23,0,8,-0.3821585903083848,USDJPY
2.0,1.8652170006289834,TP,11.128999999999678,0,84,8,-0.3821585903083848,USDJPY
-1.0,-1.1286890871654165,SL,11.655999999999267,2,0,16,-0.1905286343612382,USDJPY
-1.0,-1.1440092165898517,SL,10.416000000000736,23,0,33,-0.47136563876652354,USDJPY
2.0,1.881694139916397,TP,12.678999999999974,23,0,79,0.41375150784075526,USDJPY
2.0,1.881694139916397,TP,12.678999999999974,0,0,79,0.41375150784075526,USDJPY
2.0,1.881694139916397,TP,12.678999999999974,2,0,79,0.41375150784075526,USDJPY
-1.0,-1.1058798616503105,SL,14.167000000000485,2,0,58,0.35038759689923327,USDJPY
-1.0,-1.0954380606986018,SL,15.71700000000078,2,4,56,-0.24369747899156655,USDJPY
-1.0,-1.0954380606986018,SL,15.71700000000078,23,0,56,-0.24369747899156655,USDJPY
-1.0,-1.0954380606986018,SL,15.71700000000078,23,0,56,-0.24369747899156655,USDJPY
-1.0,-1.0954380606986018,SL,15.71700000000078,23,4,56,-0.24369747899156655,USDJPY
2.0,1.8478393183201436,TP,9.857999999999834,2,0,48,1.042016806722651,USDJPY
2.0,1.8478393183201436,TP,9.857999999999834,23,1,48,1.042016806722651,USDJPY
2.0,1.8478393183201436,TP,9.857999999999834,23,0,48,1.042016806722651,USDJPY
2.0,1.9510252056941386,TP,30.62800000000152,13,91,73,3.1517706576729063,USDJPY
-1.0,-1.1314866760168287,SL,11.40800000000013,3,10,17,-1.3037542662117194,USDJPY
-1.0,-1.3665689149562676,SL,4.091999999997142,3,0,18,-0.3720136518771914,USDJPY
2.0,1.9167175614901935,TP,18.01099999999849,21,0,69,-0.083333333333341,USDJPY
-1.0,-1.0472530241935518,SL,31.74399999999764,17,40,70,-0.579288025889979,USDJPY
2.0,1.8397778252510415,TP,9.362000000001558,0,26,54,0.9026622296173125,USDJPY
-1.0,-1.3383713061132247,SL,4.43300000000022,21,0,11,0.8244592346089978,USDJPY
-1.0,-1.1882766411447385,SL,7.966999999999302,0,4,66,1.04742096505825,USDJPY
-1.0,-1.0859451097232546,SL,17.45300000000043,0,15,78,0.8809946714032322,USDJPY
-1.0,-1.112790435371075,SL,13.29900000000066,14,17,66,1.1349911190053703,USDJPY
-1.0,-1.1423149905123298,SL,10.540000000000305,23,0,31,1.5559502664298812,USDJPY
2.0,1.8765635286372653,TP,12.152000000000385,21,0,34,0.1811722912966359,USDJPY
2.0,1.8568429089520972,TP,10.47800000000052,21,0,64,0.3601340033500692,USDJPY
2.0,1.7810538607502664,TP,6.85100000000034,0,14,18,0.43299832495812474,USDJPY
-1.0,-1.2250562640659832,SL,6.665000000000987,23,0,33,0.7889447236180804,USDJPY
-1.0,-1.2169824967452587,SL,6.913000000000125,14,0,25,0.4807370184254518,USDJPY
-1.0,-1.118305860083603,SL,12.678999999999974,0,0,67,0.5120671563483715,USDJPY
-1.0,-1.2733734281028184,SL,5.486999999999398,0,0,21,0.20000000000001864,USDJPY
-1.0,-1.1805488685604337,SL,8.307999999999538,23,6,30,0.11803278688524774,USDJPY
-1.0,-1.2644103648862293,SL,5.673000000001593,23,4,10,-0.0032786885245125598,USDJPY
-1.0,-1.2546689303905176,SL,5.889999999999418,23,0,8,0.3841911764705862,USDJPY
-1.0,-1.0954380606986018,SL,15.71700000000078,0,0,55,-0.24448529411766,USDJPY
-1.0,-1.1107256219089114,SL,13.546999999999798,14,0,42,-0.40257352941174557,USDJPY
2.0,1.8308143469433875,TP,8.86600000000044,18,59,91,-0.40257352941174557,USDJPY
-1.0,-1.144871547228111,SL,10.354000000000951,18,0,14,-0.6158088235294138,USDJPY
-1.0,-1.0532897541565978,SL,28.148000000001616,19,0,91,-0.003172085646304997,USDJPY
2.0,1.9018517306811638,TP,15.28300000000229,0,0,29,1.0995532865347832,USDJPY
-1.0,-1.127670440037446,SL,11.749000000000365,23,0,28,1.1940012763241867,USDJPY
-1.0,-1.1332977872567067,SL,11.253000000002089,15,0,14,1.1940012763241867,USDJPY
-1.0,-1.0608642726719462,SL,24.644999999998163,23,0,30,0.5697131420947406,USDJPY
-1.0,-1.0608642726719462,SL,24.644999999998163,0,0,30,0.5697131420947406,USDJPY
-1.0,-1.2481389578163649,SL,6.0450000000003,15,13,36,6.626666666667859,USDJPY
-1.0,-1.2481389578163649,SL,6.0450000000003,14,13,36,6.626666666667859,USDJPY
-1.0,-1.2733734281028184,SL,5.486999999999398,23,0,19,-0.11999999999983325,USDJPY
-1.0,-1.1890120967741737,SL,7.936000000000831,23,0,45,0.20247933884296357,USDJPY
2.0,1.6389022628791325,TP,4.153999999999769,23,0,12,0.15013774104680522,USDJPY
-1.0,-1.333704115684093,SL,4.4950000000000045,23,11,9,0.9507494646681008,USDJPY
2.0,1.8533724340175743,TP,10.22999999999854,20,0,77,0.8204379562043733,USDJPY
-1.0,-1.4244482173172561,SL,3.5340000000019245,20,2,15,0.1578947368421324,USDJPY
-1.0,-1.1536098310292058,SL,9.764999999998736,19,0,39,1.1497267759562813,USDJPY
-1.0,-1.1536098310292058,SL,9.764999999998736,17,0,39,1.1497267759562813,USDJPY
-1.0,-1.1685961560076636,SL,8.896999999998911,11,0,13,0.9203354297693881,USDJPY
-1.0,-1.0470691602861804,SL,31.868000000000052,11,20,80,0.9857256145915934,USDJPY
-1.0,-1.136686714051374,SL,10.974000000001638,22,0,71,0.5034482758620852,USDJPY
-1.0,-1.136686714051374,SL,10.974000000001638,23,0,71,0.5034482758620852,USDJPY
-1.0,-1.2348888192921819,SL,6.386000000000536,23,0,27,1.275862068965443,USDJPY
-1.0,-1.3005409737528586,SL,4.99099999999828,23,5,2,0.7172413793103868,USDJPY
2.0,1.9102280208271,TP,16.709000000000174,22,6,37,3.648275862068879,USDJPY
2.0,1.9102280208271,TP,16.709000000000174,15,0,37,3.648275862068879,USDJPY
2.0,1.9093874592243683,TP,16.554000000002134,15,0,31,0.18982118294361003,USDJPY
2.0,1.9093874592243683,TP,16.554000000002134,23,0,31,0.18982118294361003,USDJPY
-1.0,-1.1466275659824257,SL,10.22999999999854,0,22,3,-0.011004126547468686,USDJPY
-1.0,-1.1466275659824257,SL,10.22999999999854,23,22,3,-0.011004126547468686,USDJPY
-1.0,-1.1466275659824257,SL,10.22999999999854,8,22,3,-0.011004126547468686,USDJPY
-1.0,-1.0987491770901832,SL,15.190000000001191,23,0,91,0.3259972489683542,USDJPY
2.0,1.8454086365041573,TP,9.702999999998951,22,53,24,-0.5436507936508055,USDJPY
-1.0,-1.1798776831754223,SL,8.339000000000851,22,0,25,-0.46329365079367224,USDJPY
-1.0,-1.1721960739295232,SL,8.710999999999558,21,0,8,0.029761904761878243,USDJPY
2.0,1.8808199586842418,TP,12.585999999998876,8,0,33,0.14329896907214612,USDJPY
-1.0,-1.2094679514034568,SL,7.160999999999262,22,0,6,0.15876288659793458,USDJPY
-1.0,-1.1107256219089114,SL,13.546999999999798,22,0,66,0.30721649484536306,USDJPY
-1.0,-1.140660165041262,SL,10.663999999999874,21,0,18,0.014345991561201938,USDJPY
-1.0,-1.0615611918246723,SL,24.366000000000554,22,1,66,1.1502384737678788,USDJPY
-1.0,-1.2986857825567744,SL,5.0219999999995935,8,0,2,1.2233704292527852,USDJPY
-1.0,-1.1112347052280311,SL,13.485000000000014,8,0,14,4.062500000000505,USDJPY
-1.0,-1.177242112725975,SL,8.46300000000042,22,0,15,1.9027777777780877,USDJPY
-1.0,-1.144871547228111,SL,10.354000000000951,22,0,36,2.263888888889204,USDJPY
-1.0,-1.127670440037446,SL,11.749000000000365,3,26,2,0.8662351672060451,USDJPY
-1.0,-1.0891106754589064,SL,16.833000000002585,11,0,20,1.0647249190938541,USDJPY
-1.0,-1.1104728236853643,SL,13.578000000001111,0,107,27,1.7788565264293574,USDJPY
2.0,1.9235590888243443,TP,19.62300000000141,0,0,42,1.4304207119741146,USDJPY
-1.0,-1.1250312578144588,SL,11.996999999999503,18,0,33,0.9481481481481463,USDJPY
2.0,1.7940974605353939,TP,7.2850000000016735,8,15,12,1.0148148148148153,USDJPY
-1.0,-1.0969681298079927,SL,15.469000000001643,8,0,35,0.7901234567901044,USDJPY
-1.0,-1.0805109763297764,SL,18.630999999999176,18,0,79,0.11627906976748285,USDJPY
-1.0,-1.0805109763297764,SL,18.630999999999176,21,3,79,0.11627906976748285,USDJPY
-1.0,-1.2179598953792878,SL,6.881999999998811,8,3,13,0.8966408268734057,USDJPY
2.0,1.9298737727910222,TP,21.38999999999953,23,5,92,0.8708010335917755,USDJPY
-1.0,-1.0845928265283062,SL,17.73200000000088,8,0,79,0.48320413436695503,USDJPY
2.0,1.7877758913412012,TP,7.067999999998165,18,0,19,-0.1033591731265943,USDJPY
2.0,1.7877758913412012,TP,7.067999999998165,21,0,19,-0.1033591731265943,USDJPY
2.0,1.9110531309297818,TP,16.863999999998214,15,0,25,-1.0,USDJPY
2.0,1.9110531309297818,TP,16.863999999998214,14,0,25,-1.0,USDJPY
2.0,1.9184028722188982,TP,18.383000000000038,0,78,32,-0.9463768115941938,USDJPY
-1.0,-1.139847100503417,SL,10.7260000000025,15,0,74,-0.6101449275362227,USDJPY
-1.0,-1.0737608182533425,SL,20.336000000000354,0,16,29,-1.201449275362334,USDJPY
2.0,1.8924731182795684,TP,13.949999999999818,14,0,24,0.41501976284583725,USDJPY
2.0,1.9446371890455443,TP,27.093999999999596,18,43,94,1.088932806324086,USDJPY
2.0,1.9446371890455443,TP,27.093999999999596,21,0,94,1.088932806324086,USDJPY
2.0,1.9446371890455443,TP,27.093999999999596,12,0,94,1.088932806324086,USDJPY
2.0,1.9446371890455443,TP,27.093999999999596,0,41,94,1.088932806324086,USDJPY
-1.0,-1.1550868486352281,SL,9.67200000000048,18,0,36,0.9822134387351772,USDJPY
-1.0,-1.1550868486352281,SL,9.67200000000048,21,0,36,0.9822134387351772,USDJPY
-1.0,-1.1550868486352281,SL,9.67200000000048,0,0,36,0.9822134387351772,USDJPY
-1.0,-1.093592063393026,SL,16.026999999999703,12,0,15,0.6616294349540149,USDJPY
-1.0,-1.2337540906966233,SL,6.416999999999007,23,0,71,1.2123287671233063,USDJPY
-1.0,-1.350631136044935,SL,4.277999999999338,23,0,25,0.9931506849314748,USDJPY
-1.0,-1.1703771013175701,SL,8.804000000000656,14,10,17,1.1057934508816185,USDJPY
2.0,1.8952660242982715,TP,14.321999999998525,1,51,20,-0.6952141057934924,USDJPY
-1.0,-1.5259467040675774,SL,2.851999999998611,1,0,21,-0.589420654911874,USDJPY
-1.0,-1.0612494895875864,SL,24.490000000000123,1,0,63,-0.06678082191781039,USDJPY
-1.0,-1.0612494895875864,SL,24.490000000000123,14,10,63,-0.06678082191781039,USDJPY
-1.0,-1.1154823312033357,SL,12.988999999998896,23,34,24,0.8484589041095963,USDJPY
-1.0,-1.1154823312033357,SL,12.988999999998896,14,36,24,0.8484589041095963,USDJPY
2.0,1.6306328490520954,TP,4.061000000001513,23,0,8,0.6541095890411008,USDJPY
2.0,1.7905320485965432,TP,7.160999999999262,23,0,28,0.7083631165118036,USDJPY
2.0,1.7905320485965432,TP,7.160999999999262,16,0,28,0.7083631165118036,USDJPY
2.0,1.778040840485419,TP,6.758000000002085,1,0,20,0.5439599714081452,USDJPY
2.0,1.852027226990238,TP,10.137000000000285,2,39,64,0.04074338813439338,USDJPY
-1.0,-1.1138519924098822,SL,13.17499999999825,14,0,62,0.3980137509549396,USDJPY
-1.0,-1.1370739285387879,SL,10.943000000000325,14,5,21,0.22765469824293535,USDJPY
2.0,1.8506571087216128,TP,10.043999999999187,21,1,12,1.137532133676093,USDJPY
-1.0,-1.2383600826315166,SL,6.292999999999438,1,54,10,2.6666666666667167,USDJPY
-1.0,-1.1612903225806637,SL,9.299999999998931,1,0,57,3.328042328042403,USDJPY
2.0,1.8756115764159769,TP,12.05900000000213,1,0,52,1.072018890200716,USDJPY
2.0,1.8756115764159769,TP,12.05900000000213,12,12,52,1.072018890200716,USDJPY
2.0,1.8805256869773037,TP,12.555000000000405,17,80,84,1.0885478158205624,USDJPY
-1.0,-1.2629733520337887,SL,5.703999999997222,17,0,79,1.138134592680068,USDJPY
-1.0,-1.1104728236853643,SL,13.578000000001111,2,0,56,0.4804020100502292,USDJPY
-1.0,-1.0878168725484367,SL,17.081000000001723,2,0,72,0.3457286432160729,USDJPY
2.0,1.835975943138343,TP,9.145000000000891,2,0,80,0.42519685039369376,USDJPY
-1.0,-1.1819063788503572,SL,8.245999999999754,2,0,11,0.3577052868391341,USDJPY
-0.21571041615362152,-0.2618813100221258,fuera,32.48800000000074,12,0,30,-0.3532058492688408,USDJPY
-0.21571041615362152,-0.2618813100221258,fuera,32.48800000000074,1,59,30,-0.3532058492688408,USDJPY
-0.21571041615362152,-0.2618813100221258,fuera,32.48800000000074,16,20,30,-0.3532058492688408,USDJPY
-1.0,-1.2546689303905176,SL,5.889999999999418,2,0,15,0.7848432055748998,USDJPY
-1.0,-1.2481389578163649,SL,6.0450000000003,11,16,25,2.646464646464931,USDJPY
2.0,1.8796340876263775,TP,12.461999999999307,15,0,27,0.7189616252821711,USDJPY
2.0,1.8796340876263775,TP,12.461999999999307,2,0,27,0.7189616252821711,USDJPY
-1.0,-1.2067824648469707,SL,7.25400000000036,16,8,22,1.1376975169300392,USDJPY
2.0,1.9347882792800615,TP,23.00199999999961,22,0,80,1.120750887874175,USDJPY
-1.0,-1.2179598953792878,SL,6.881999999998811,22,0,13,0.3859822309970558,USDJPY
2.0,1.8739919354838541,TP,11.903999999998405,1,0,12,0.031589338598233485,USDJPY
2.0,1.8271889400921308,TP,8.679999999998245,23,0,62,1.1311475409836167,USDJPY
-1.0,-1.3005409737528586,SL,4.99099999999828,23,0,13,0.7704918032786707,USDJPY
-1.0,-1.2024564718585165,SL,7.409000000001242,1,0,9,1.5628415300547145,USDJPY
2.0,1.8308143469433875,TP,8.86600000000044,1,0,6,1.7240437158470636,USDJPY
-1.0,-1.1645819618169924,SL,9.113999999999578,23,0,61,0.25900277008311584,USDJPY
-1.0,-1.127670440037446,SL,11.749000000000365,16,41,37,-0.228531855955665,USDJPY
-1.0,-1.127670440037446,SL,11.749000000000365,23,34,37,-0.228531855955665,USDJPY
2.0,1.8924731182795684,TP,13.949999999999818,16,3,33,-0.4376731301939042,USDJPY
2.0,1.8924731182795684,TP,13.949999999999818,23,2,33,-0.4376731301939042,USDJPY
-1.0,-1.1734304543877951,SL,8.648999999999774,16,0,6,0.3857868020304661,USDJPY
-1.0,-1.069421946591382,SL,21.6070000000002,23,0,69,0.3857868020304661,USDJPY
-1.0,-1.06701813957644,SL,22.382000000001767,16,0,57,0.1209813874788483,USDJPY
2.0,1.805674310143805,TP,7.719000000000165,0,0,8,0.5719120135363848,USDJPY
-1.0,-1.1197700415202898,SL,12.523999999999091,23,28,24,0.7292724196277591,USDJPY
-1.0,-1.0941383205723525,SL,15.934000000001447,16,16,8,0.35549399815327004,USDJPY
2.0,1.895717463848729,TP,14.384000000001151,18,21,40,0.3684210526315803,USDJPY
-1.0,-1.2199413489736384,SL,6.819999999999027,23,0,4,0.423822714681444,USDJPY
2.0,1.8677948175568522,TP,11.346000000000345,0,0,39,0.9507959479016039,USDJPY
-1.0,-1.1536098310292058,SL,9.764999999998736,18,46,2,-3.0750000000007285,USDJPY
-1.0,-1.1536098310292058,SL,9.764999999998736,2,46,2,-3.0750000000007285,USDJPY
-1.0,-1.2169824967452587,SL,6.913000000000125,2,0,38,0.6507723304230969,USDJPY
-1.0,-1.3750937734434652,SL,3.998999999998887,3,0,5,0.670248488918729,USDJPY
-1.0,-1.1163151364764468,SL,12.895999999997798,15,0,78,0.8952316991269271,USDJPY
-1.0,-1.2546689303905176,SL,5.889999999999418,15,0,36,0.8750839489590285,USDJPY
-1.0,-1.2546689303905176,SL,5.889999999999418,23,0,36,0.8750839489590285,USDJPY
2.0,1.8271889400921308,TP,8.679999999998245,2,0,73,0.30596026490065686,USDJPY
-1.0,-1.1502704868763864,SL,9.981999999999402,0,35,18,-0.009271523178814628,USDJPY
-1.0,-1.1234364713627347,SL,12.152000000000385,0,0,16,0.08344370860925636,USDJPY
2.0,1.8016922263352535,TP,7.563999999999282,0,0,39,0.4487750556792973,USDJPY
-1.0,-1.271837622326895,SL,5.518000000000711,0,0,7,0.5044543429843993,USDJPY
-1.0,-1.1703771013175701,SL,8.804000000000656,14,69,9,-0.5322939866369345,USDJPY
2.0,1.9120234604105593,TP,17.05000000000041,14,0,15,-0.3797327394209025,USDJPY
-1.0,-1.1753155680224092,SL,8.556000000001518,17,0,59,0.01002227171493798,USDJPY
-1.0,-1.199123855037812,SL,7.533000000000811,17,0,29,0.49323017408123304,USDJPY
-1.0,-1.0835701153267652,SL,17.948999999998705,14,12,26,0.0899419729206867,USDJPY
-1.0,-1.1138519924098822,SL,13.17499999999825,23,0,58,-1.0129870129870753,USDJPY
-1.0,-1.1138519924098822,SL,13.17499999999825,23,1,58,-1.0129870129870753,USDJPY
-1.0,-1.1935483870967372,SL,7.750000000001478,17,14,22,-2.9870129870129247,USDJPY
2.0,1.8180936211496428,TP,8.245999999999754,0,0,52,4.2467532467533236,USDJPY
-1.0,-1.3269398430687969,SL,4.588000000001102,17,16,54,4.2467532467533236,USDJPY
2.0,1.807222722015164,TP,7.780999999999949,17,0,40,4.727272727272895,USDJPY
2.0,1.7326679736233261,TP,5.611000000001809,4,55,14,5.662337662337888,USDJPY
-1.0,-1.1728110599078692,SL,8.679999999998245,0,87,50,9.207792207792467,USDJPY
2.0,1.8033044846577257,TP,7.625999999999067,0,1,48,9.870129870129984,USDJPY
2.0,1.8201223168245777,TP,8.339000000000851,0,0,10,1.0230840258541143,USDJPY
2.0,1.8201223168245777,TP,8.339000000000851,16,8,10,1.0230840258541143,USDJPY
-1.0,-1.1651436749972275,SL,9.083000000001107,0,0,33,0.8273314866112539,USDJPY
-1.0,-1.1651436749972275,SL,9.083000000001107,16,0,33,0.8273314866112539,USDJPY
-1.0,-1.1453065969195053,SL,10.322999999999638,3,0,11,-0.0647985989492229,USDJPY
-1.0,-1.1453065969195053,SL,10.322999999999638,21,0,11,-0.0647985989492229,USDJPY
-1.0,-1.1475216365066645,SL,10.168000000001598,16,5,15,0.2373029772329138,USDJPY
-1.0,-1.0715785455239515,SL,20.95600000000104,17,0,62,-0.449211908931705,USDJPY
-1.0,-1.2122241086587988,SL,7.067999999998165,3,0,74,0.5934156378600837,USDJPY
-1.0,-1.169779286926957,SL,8.835000000001969,21,0,14,0.5827160493827132,USDJPY
0.582363046382906,0.4869249856843042,fuera,15.71700000000078,3,0,87,0.7316872427983367,USDJPY
0.582363046382906,0.4869249856843042,fuera,15.71700000000078,21,0,87,0.7316872427983367,USDJPY
-1.0,-1.2189461392497336,SL,6.85100000000034,16,25,1,0.7958847736625365,USDJPY
-1.0,-1.2041649652919943,SL,7.346999999998616,21,0,29,0.5286343612334912,USDJPY
-1.0,-1.1680107526881678,SL,8.928000000000225,15,2,54,-4.893750000000023,USDJPY
2.0,1.8180936211496428,TP,8.245999999999754,15,1,42,-5.156250000000039,USDJPY
-1.0,-1.1250312578144588,SL,11.996999999999503,15,8,19,0.14856646394439177,USDJPY
-1.0,-1.1250312578144588,SL,11.996999999999503,16,8,19,0.14856646394439177,USDJPY
2.0,1.7780408404853258,TP,6.757999999999242,16,1,6,-0.04691572545612762,USDJPY
-1.0,-1.134036279152897,SL,11.190999999999462,16,0,12,0.22966507177034012,USDJPY
2.0,1.8265695456122049,TP,8.648999999999774,0,0,64,1.3253588516746257,USDJPY
2.0,1.830220713073043,TP,8.835000000001969,0,2,4,1.2464114832535715,USDJPY
-1.0,-1.2986857825567744,SL,5.0219999999995935,23,78,36,1.1422797089733363,USDJPY
