tf,ema,fib,rr,n,bruto,zb,neto,zn,coste
60,50,0.618,2.0,15167,-0.17043581459748136,-15.64220293278942,-0.301061270139692,-27.39097739770134,0.13062545554221067
60,50,0.618,3.0,14853,-0.1875042079041271,-14.199319949077854,-0.3197551951007362,-24.107310412861793,0.13225098719660905
60,50,0.705,1.0,14523,-0.23872478138125733,-29.62459768704961,-0.3983166376330976,-48.37517038429337,0.15959185625184025
60,50,0.705,2.0,14405,-0.18070114543561264,-16.224944210473197,-0.34107300589242473,-30.333147753878045,0.1603718604568121
60,50,0.705,3.0,14263,-0.14520086938231788,-10.575555855189076,-0.3065744070664012,-22.205429137388027,0.16137353768408327
60,50,0.786,1.0,12994,-0.3102970601816223,-37.206297842727764,-0.5072241950999425,-59.39697079979792,0.19692713491832028
60,50,0.786,2.0,12931,-0.216997911994432,-18.727970443727322,-0.4144686322975682,-35.421262045605346,0.1974707203031362
60,50,0.786,3.0,12883,-0.18559341768221688,-13.077911873630928,-0.3834776668925464,-26.878373843531946,0.1978842492103295
60,100,0.382,1.0,16984,-0.3069948186528497,-42.03713182862507,-0.39158089298337495,-52.981121250516686,0.0845860743305252
60,100,0.382,2.0,16366,-0.31039960894537455,-31.45841733040136,-0.39708618411439817,-40.01476379228329,0.08668657516902357
60,100,0.382,3.0,15776,-0.3686612576064909,-31.750626040527656,-0.45725348460819004,-39.27667722609414,0.08859222700169918
60,100,0.5,1.0,16650,-0.2628228228228228,-35.147950044121146,-0.36675205533372374,-48.254308245934226,0.1039292325109009
60,100,0.5,2.0,16195,-0.26403210867551713,-26.02933585194663,-0.36993477494514443,-36.2101479660534,0.10590266626962731
60,100,0.5,3.0,15791,-0.2876955227661326,-23.623570389975104,-0.3952949932026194,-32.328965815807834,0.10759947043648675
60,100,0.618,1.0,15909,-0.26519580111886354,-34.69043526937705,-0.398908930563947,-51.11913947391765,0.13371312944508343
60,100,0.618,2.0,15694,-0.23117114820950682,-22.11084491550779,-0.3660995400533891,-34.687343049808106,0.13492839184388233
60,100,0.618,3.0,15403,-0.25079529961695773,-19.944028862206014,-0.38728341250412257,-30.649911901315907,0.1364881128871649
60,100,0.705,1.0,15010,-0.2934043970686209,-37.60017489832039,-0.4579672742338694,-57.32194521108278,0.16456287716524848
60,100,0.705,2.0,14911,-0.24230433907853263,-22.698927322159076,-0.4075294254514613,-37.77061444730339,0.16522508637292868
60,100,0.705,3.0,14779,-0.2110426957168956,-16.118638897280682,-0.377214606722226,-28.63192683227427,0.16617191100533038
60,100,0.786,1.0,13408,-0.3520286396181384,-43.54847496497916,-0.5539563461976675,-66.78592543545987,0.2019277065795291
60,100,0.786,2.0,13349,-0.2673608510000749,-23.966274606704403,-0.46981324323887513,-41.6426386580754,0.20245239223880024
60,100,0.786,3.0,13311,-0.24002704530087898,-17.6472005201962,-0.44280614519895184,-32.35581934194652,0.20277909989807286
60,200,0.382,1.0,17310,-0.346158290005777,-48.54297063553734,-0.43385385424388373,-60.07720736567833,0.08769556423810676
60,200,0.382,2.0,16742,-0.3556325409150639,-37.3483670499667,-0.44532175864805923,-46.47359689691217,0.08968921773299535
60,200,0.382,3.0,16194,-0.4155860195134,-37.431021154835605,-0.5071007911146551,-45.53368740715534,0.0915147716012551
60,200,0.5,1.0,17021,-0.3016861523999765,-41.28161551257339,-0.40954662270946707,-55.07371152520004,0.10786047030949053
60,200,0.5,2.0,16590,-0.3048824593128391,-31.023373914864873,-0.4146619659779307,-41.856644386909984,0.10977950666509162
60,200,0.5,3.0,16220,-0.33292231812577067,-28.435059782432187,-0.4442954406914547,-37.768181889787115,0.111373122565684
60,200,0.618,1.0,16308,-0.3030414520480746,-40.60752156514509,-0.441482127545891,-57.86346691175618,0.13844067549781647
60,200,0.618,2.0,16101,-0.2712874976709521,-26.75645374203069,-0.41092702546357535,-40.10454818196645,0.13963952779262326
60,200,0.618,3.0,15827,-0.29386491438680734,-24.24021850795254,-0.4350059251954955,-35.67940958574367,0.14114101080868816
60,200,0.705,1.0,15375,-0.3248780487804878,-42.59265766193635,-0.49467633558388663,-63.22663686567257,0.1697982868033988
60,200,0.705,2.0,15284,-0.27649829887464017,-26.63442509158805,-0.4469393868836408,-42.537571574208975,0.17044108800900068
60,200,0.705,3.0,15158,-0.24686634120596385,-19.435703787806172,-0.41822715733249904,-32.69023050132674,0.17136081612653517
60,200,0.786,1.0,13657,-0.3784872226696932,-47.784448015455524,-0.5844997985492631,-71.82010742819286,0.20601257587956986
60,200,0.786,2.0,13602,-0.29157476841640934,-26.688325965798825,-0.4980931246295169,-45.03544480226091,0.20651835621310752
60,200,0.786,3.0,13568,-0.2668042452830189,-20.079972866902004,-0.4736394383812886,-35.39714706444139,0.2068351930982697
240,10,0.382,1.0,3657,-0.08012031719989061,-4.860088442587466,-0.11345580457694288,-6.87852045328329,0.03333548737705226
240,10,0.382,2.0,3520,-0.06846590909090909,-2.925906556562518,-0.10247383128448738,-4.380268343017166,0.03400792219357829
240,10,0.382,3.0,3367,-0.12919512919512918,-4.540738051494409,-0.1638800586716585,-5.761775240032824,0.0346849294765293
240,10,0.5,1.0,3535,-0.05403111739745403,-3.2167112664471293,-0.0955093592528191,-5.678693897358118,0.04147824185536509
240,10,0.5,2.0,3480,-0.03706896551724138,-1.561123360726516,-0.07890578429060398,-3.323385233940365,0.04183681877336257
240,10,0.5,3.0,3376,-0.013033175355450236,-0.4390701299526804,-0.05545908524023146,-1.869172676546969,0.04242590988478123
240,10,0.618,1.0,3363,-0.0567945286946179,-3.298427333577014,-0.11165837976823705,-6.472106025459151,0.05486385107361915
240,10,0.618,2.0,3331,-0.035424797358150704,-1.458928184516318,-0.09057132030778217,-3.7286531252468214,0.05514652294963147
240,10,0.618,3.0,3290,-0.03829787234042553,-1.2849053006314077,-0.09380626048677011,-3.1488541893769564,0.05550838814634456
240,10,0.705,1.0,3250,-0.07630769230769231,-4.362257419396807,-0.14807570751431767,-8.427578462510903,0.07176801520662539
240,10,0.705,2.0,3243,-0.022201665124884366,-0.898990649282548,-0.09407741647439147,-3.8052168562685447,0.07187575134950709
240,10,0.705,3.0,3224,-0.03598014888337469,-1.193989909570873,-0.10808030501829465,-3.5858240296891983,0.07210015613491995
240,10,0.786,1.0,3134,-0.14231014677728143,-8.047461555465711,-0.24182051625930898,-13.527086692820891,0.09951036948202753
240,10,0.786,2.0,3129,-0.029721955896452542,-1.1845254080461367,-0.1293286932495127,-5.132817680638368,0.09960673735306015
240,10,0.786,3.0,3128,-0.05115089514066496,-1.6810737227183778,-0.15078315202139628,-4.944859465836176,0.09963225688073132
240,20,0.382,1.0,3974,-0.11726220432813286,-7.442587030617901,-0.15027137395959902,-9.527591561207164,0.03300916963146615
240,20,0.382,2.0,3830,-0.09373368146214099,-4.210655574131696,-0.12739410351907993,-5.72178483711305,0.03366042205693895
240,20,0.382,3.0,3644,-0.16465422612513722,-6.112321579031651,-0.1990800939159951,-7.391601812093627,0.03442586779085789
240,20,0.5,1.0,3843,-0.08508977361436378,-5.293390970698218,-0.12618378807612096,-7.833949797301939,0.041094014461757165
240,20,0.5,2.0,3782,-0.05843469063987308,-2.5809543140041145,-0.09988625610739492,-4.410451666085584,0.04145156546752185
240,20,0.5,3.0,3661,-0.03960666484567058,-1.4024117869259345,-0.08169929949501104,-2.893300764718906,0.04209263464934046
240,20,0.618,1.0,3660,-0.07759562841530054,-4.707928653406923,-0.1320032677430441,-7.988445742591669,0.05440763932774356
