dia,ts,i,fin,lado,rama,entrada,stop,obj,riesgo,R,motivo,rr,coste_R,neto
2020-04-13,2020-04-13 07:39:00,20840,20892,-1,máximo,1.09596,1.09642,1.0950400000000002,4.599999999999049,2.0,TP,2.0,0.2608695652174452,1.7391304347825547
2020-04-15,2020-04-15 09:19:00,21436,21468,1,mínimo,1.09326,1.0928,1.09893,4.599999999999049,-1.0,SL,12.326086956524426,0.2608695652174452,-1.2608695652174453
2020-04-16,2020-04-16 09:59:00,21732,21756,1,mínimo,1.08689,1.08596,1.09111,9.299999999998754,-1.0,SL,4.537634408602879,0.12903225806453342,-1.1290322580645333
2020-04-17,2020-04-17 06:39:00,21980,22044,1,mínimo,1.08524,1.08443,1.08785,8.099999999999774,-1.0,SL,3.222222222222314,0.14814814814815228,-1.1481481481481524
2020-04-20,2020-04-20 06:19:00,22262,22330,1,mínimo,1.08447,1.08409,1.0874,3.8000000000004697,7.710526315788197,TP,7.710526315788197,0.3157894736841715,7.394736842104026
2020-04-21,2020-04-21 08:19:00,22574,22618,1,mínimo,1.08239,1.08191,1.08685,4.8000000000003595,1.770833333333237,cierre Londres,9.291666666666243,0.24999999999998126,1.5208333333332555
2020-04-22,2020-04-22 06:44:00,22843,22906,-1,máximo,1.08654,1.08704,1.0855400000000002,4.999999999999449,-1.0,SL,2.0,0.24000000000002641,-1.2400000000000264
2020-04-23,2020-04-23 09:04:00,23159,23194,1,mínimo,1.07963,1.07935,1.08342,2.80000000000058,-1.0,SL,13.53571428571134,0.4285714285713398,-1.4285714285713398
2020-04-24,2020-04-24 07:19:00,23426,23482,1,mínimo,1.07346,1.07261,1.07801,8.500000000000174,5.352941176470281,TP,5.352941176470281,0.1411764705882324,5.211764705882048
2020-04-27,2020-04-27 06:39:00,23706,23770,-1,máximo,1.0851,1.08571,1.08388,6.099999999999994,2.0,TP,2.0,0.19672131147541,1.80327868852459
2020-04-28,2020-04-28 06:39:00,23994,24058,1,mínimo,1.08156,1.08089,1.0836,6.700000000001705,3.0447761194019414,TP,3.0447761194019414,0.1791044776118947,2.8656716417900467
2020-04-29,2020-04-29 08:14:00,24301,24346,-1,máximo,1.08654,1.08712,1.08538,5.800000000000249,-1.0,SL,2.0,0.20689655172412902,-1.206896551724129
2020-04-30,2020-04-30 07:14:00,24577,24634,-1,máximo,1.08843,1.08922,1.0868499999999999,7.900000000000684,2.0,TP,2.0,0.15189873417720204,1.848101265822798
2020-05-01,2020-05-01 08:39:00,24882,24922,-1,máximo,1.09659,1.09735,1.0950699999999998,7.600000000000939,-1.0,SL,2.0,0.15789473684208574,-1.1578947368420858
2020-05-04,2020-05-04 06:09:00,25137,25207,1,mínimo,1.0931,1.09245,1.09736,6.500000000000394,-1.0,SL,6.553846153845649,0.1846153846153734,-1.1846153846153733
2020-05-05,2020-05-05 07:29:00,25441,25495,1,mínimo,1.08884,1.0884,1.09159,4.3999999999999595,6.250000000000126,TP,6.250000000000126,0.2727272727272752,5.977272727272851
2020-05-06,2020-05-06 06:34:00,25718,25783,1,mínimo,1.08283,1.08198,1.08438,8.500000000000174,-1.0,SL,1.8235294117645984,0.1411764705882324,-1.1411764705882324
2020-05-07,2020-05-07 06:44:00,26008,26071,1,mínimo,1.07941,1.07865,1.08045,7.599999999998719,1.3684210526317173,TP,1.3684210526317173,0.15789473684213187,1.2105263157895854
2020-05-08,2020-05-08 08:14:00,26314,26359,1,mínimo,1.0824,1.08198,1.08547,4.20000000000087,3.9523809523801217,cierre Londres,7.309523809522072,0.2857142857142265,3.666666666665895
2020-05-11,2020-05-11 08:49:00,26609,26647,1,mínimo,1.08124,1.08078,1.08504,4.599999999999049,0.3913043478263178,cierre Londres,8.260869565219155,0.2608695652174452,0.1304347826088726
2020-05-12,2020-05-12 07:09:00,26877,26935,-1,máximo,1.082,1.08276,1.0804800000000003,7.599999999998719,-1.0,SL,2.0,0.15789473684213187,-1.157894736842132
2020-05-13,2020-05-13 08:49:00,27185,27223,1,mínimo,1.08425,1.0838700000000001,1.08572,3.7999999999982492,-1.0,SL,3.868421052633578,0.315789473684356,-1.315789473684356
2020-05-14,2020-05-14 08:14:00,27466,27511,1,mínimo,1.08077,1.08023,1.08239,5.399999999999849,-1.0,SL,3.0,0.2222222222222284,-1.2222222222222283
2020-05-15,2020-05-15 06:09:00,27729,27799,-1,máximo,1.08061,1.0811,1.0796300000000003,4.899999999998794,2.0,TP,2.0,0.24489795918373372,1.7551020408162663
2020-05-18,2020-05-18 08:29:00,28044,28086,1,mínimo,1.08142,1.08091,1.08268,5.1000000000001044,-1.0,SL,2.470588235294143,0.235294117647054,-1.235294117647054
2020-05-19,2020-05-19 07:09:00,28316,28374,-1,máximo,1.09375,1.09446,1.09233,7.099999999999884,-1.0,SL,2.0,0.169014084507045,-1.169014084507045
2020-05-20,2020-05-20 09:49:00,28636,28662,-1,máximo,1.09503,1.09538,1.0943299999999998,3.5000000000007248,2.0,TP,2.0,0.34285714285707186,1.657142857142928
2020-05-21,2020-05-21 10:59:00,28938,28950,-1,máximo,1.09849,1.09934,1.09679,8.500000000000174,-1.0,SL,2.0,0.1411764705882324,-1.1411764705882324
2020-05-22,2020-05-22 07:24:00,29183,29238,1,mínimo,1.09166,1.09121,1.09535,4.500000000000615,-1.0,SL,8.199999999998816,0.26666666666663025,-1.2666666666666302
2020-05-25,2020-05-25 08:19:00,29479,29523,1,mínimo,1.08816,1.08794,1.09086,2.20000000000109,12.27272727272085,TP,12.27272727272085,0.5454545454542752,11.727272727266575
2020-05-26,2020-05-26 06:34:00,29746,29811,-1,máximo,1.09251,1.09273,1.0920700000000003,2.1999999999988695,2.0,TP,2.0,0.5454545454548257,1.4545454545451744
2020-05-27,2020-05-27 11:19:00,30091,30099,-1,máximo,1.10169,1.10225,1.1005700000000003,5.599999999998939,-1.0,SL,2.0,0.21428571428575488,-1.2142857142857548
2020-05-28,2020-05-28 07:59:00,30339,30387,1,mínimo,1.10042,1.0995,1.10351,9.200000000000319,-1.0,SL,3.358695652173837,0.13043478260869112,-1.1304347826086911
2020-05-29,2020-05-29 09:49:00,30649,30675,-1,máximo,1.11278,1.11315,1.1120400000000001,3.6999999999998145,-1.0,SL,2.0,0.32432432432434055,-1.3243243243243406
2020-06-01,2020-06-01 06:34:00,30898,30963,-1,máximo,1.11424,1.11453,1.1136599999999997,2.900000000001235,2.0,TP,2.0,0.41379310344809966,1.5862068965519003
2020-06-02,2020-06-02 07:04:00,31192,31251,1,mínimo,1.11234,1.11141,1.11384,9.300000000000974,1.6129032258061051,TP,1.6129032258061051,0.1290322580645026,1.4838709677416024
2020-06-03,2020-06-03 07:29:00,31485,31539,-1,máximo,1.12232,1.12268,1.1216000000000002,3.5999999999991594,2.0,TP,2.0,0.33333333333341114,1.6666666666665888
2020-06-04,2020-06-04 08:14:00,31782,31827,1,mínimo,1.12032,1.11956,1.12365,7.599999999998719,-1.0,SL,4.381578947369232,0.15789473684213187,-1.157894736842132
2020-06-05,2020-06-05 07:09:00,32057,32115,-1,máximo,1.1367,1.13819,1.13372,14.899999999999913,2.0,TP,2.0,0.08053691275167832,1.9194630872483216
2020-06-08,2020-06-08 10:49:00,32389,32403,1,mínimo,1.12741,1.12689,1.13198,5.20000000000076,-1.0,SL,8.788461538460183,0.23076923076919706,-1.230769230769197
2020-06-09,2020-06-09 08:49:00,32653,32691,1,mínimo,1.12627,1.12513,1.1315,11.400000000001409,1.6754385964908949,cierre Londres,4.587719298244912,0.10526315789472383,1.570175438596171
2020-06-10,2020-06-10 11:29:00,32972,32978,-1,máximo,1.13782,1.13899,1.1354800000000003,11.699999999998933,-0.6410256410257238,cierre Londres,2.0,0.10256410256411191,-0.7435897435898358
2020-06-12,2020-06-12 08:54:00,33516,33553,-1,máximo,1.13284,1.1339,1.1307200000000004,10.599999999998388,2.0,TP,2.0,0.11320754716982853,1.8867924528301714
2020-06-16,2020-06-16 08:14:00,34084,34129,1,mínimo,1.1324,1.13162,1.13483,7.800000000000029,-1.0,SL,3.115384615384517,0.15384615384615327,-1.1538461538461533
2020-06-17,2020-06-17 06:19:00,34348,34416,-1,máximo,1.12754,1.12842,1.12578,8.799999999999919,-1.0,SL,2.0,0.1363636363636376,-1.1363636363636376
2020-06-19,2020-06-19 06:59:00,34932,34992,-1,máximo,1.12167,1.12211,1.12079,4.3999999999999595,2.0,TP,2.0,0.2727272727272752,1.7272727272727249
2020-06-22,2020-06-22 08:09:00,35234,35280,-1,máximo,1.12096,1.12136,1.12016,3.9999999999995595,-1.0,SL,2.0,0.300000000000033,-1.3000000000000331
2020-06-23,2020-06-23 07:34:00,35514,35567,-1,máximo,1.12893,1.1296599999999999,1.1274700000000002,7.299999999998974,-1.0,SL,2.0,0.16438356164385873,-1.1643835616438587
2020-06-24,2020-06-24 07:49:00,35804,35854,1,mínimo,1.12986,1.12907,1.13257,7.900000000000684,-1.0,SL,3.4303797468351336,0.15189873417720204,-1.151898734177202
2020-06-25,2020-06-25 08:44:00,36103,36142,1,mínimo,1.12377,1.12331,1.12597,4.599999999999049,-1.0,SL,4.782608695653118,0.2608695652174452,-1.2608695652174453
2020-06-26,2020-06-26 07:24:00,36375,36430,1,mínimo,1.12111,1.12046,1.12263,6.500000000000394,2.338461538461344,TP,2.338461538461344,0.1846153846153734,2.153846153845971
2020-06-29,2020-06-29 06:34:00,36652,36717,-1,máximo,1.12609,1.12678,1.1247100000000003,6.899999999998574,2.0,TP,2.0,0.1739130434782968,1.8260869565217033
2020-06-30,2020-06-30 06:44:00,36942,37005,1,mínimo,1.12095,1.12029,1.12517,6.599999999998829,-1.0,SL,6.393939393940699,0.18181818181821408,-1.181818181818214
2020-07-01,2020-07-01 10:09:00,37271,37293,1,mínimo,1.12101,1.12041,1.12406,6.00000000000156,-1.0,SL,5.083333333332007,0.199999999999948,-1.199999999999948
2020-07-02,2020-07-02 06:49:00,37518,37580,-1,máximo,1.12713,1.1276599999999999,1.1260700000000001,5.299999999999194,-1.0,SL,2.0,0.22641509433965706,-1.226415094339657
2020-07-03,2020-07-03 07:44:00,37817,37868,1,mínimo,1.12335,1.12239,1.12492,9.600000000000719,-1.0,SL,1.6354166666663872,0.12499999999999063,-1.1249999999999907
2020-07-06,2020-07-06 07:49:00,38106,38156,-1,máximo,1.12941,1.13009,1.12805,6.800000000000139,-1.0,SL,2.0,0.1764705882352905,-1.1764705882352904
2020-07-07,2020-07-07 08:54:00,38406,38443,1,mínimo,1.12755,1.127,1.13325,5.5000000000005045,-1.0,SL,10.363636363635482,0.21818181818179816,-1.2181818181817983
2020-07-08,2020-07-08 07:39:00,38678,38730,-1,máximo,1.12891,1.12952,1.12769,6.099999999999994,2.0,TP,2.0,0.19672131147541,1.80327868852459
2020-07-09,2020-07-09 09:19:00,38984,39016,1,mínimo,1.13248,1.13202,1.13706,4.599999999999049,-1.0,SL,9.956521739132555,0.2608695652174452,-1.2608695652174453
2020-07-10,2020-07-10 10:19:00,39284,39304,-1,máximo,1.12933,1.12977,1.12845,4.3999999999999595,-1.0,SL,2.0,0.2727272727272752,-1.2727272727272751
2020-07-14,2020-07-14 07:59:00,39832,39880,1,mínimo,1.1331,1.13269,1.13502,4.100000000000215,4.682926829267857,TP,4.682926829267857,0.29268292682925295,4.390243902438605
2020-07-15,2020-07-15 08:34:00,40127,40168,-1,máximo,1.14377,1.14443,1.1424499999999997,6.6000000000010495,-1.0,SL,2.0,0.1818181818181529,-1.1818181818181528
2020-07-16,2020-07-16 06:44:00,40392,40455,1,mínimo,1.13955,1.1393,1.14185,2.500000000000835,-1.0,SL,9.199999999996802,0.47999999999983967,-1.4799999999998397
2020-07-17,2020-07-17 09:09:00,40709,40743,-1,máximo,1.14124,1.14188,1.13996,6.399999999999739,-1.0,SL,2.0,0.18750000000000763,-1.1875000000000075
2020-07-20,2020-07-20 06:59:00,40970,41030,-1,máximo,1.14577,1.14651,1.14429,7.399999999999629,2.0,TP,2.0,0.16216216216217028,1.8378378378378297
2020-07-22,2020-07-22 07:44:00,41555,41606,1,mínimo,1.15187,1.15067,1.1547,11.999999999998678,2.358333333333685,TP,2.358333333333685,0.10000000000001101,2.258333333333674
2020-07-23,2020-07-23 06:19:00,41825,41893,-1,máximo,1.15861,1.15924,1.1573499999999997,6.300000000001305,-1.0,SL,2.0,0.19047619047615102,-1.190476190476151
2020-07-24,2020-07-24 11:04:00,42168,42179,1,mínimo,1.1587,1.15815,1.1621,5.5000000000005045,2.5454545454540316,cierre Londres,6.181818181817338,0.21818181818179816,2.3272727272722333
2020-07-27,2020-07-27 11:49:00,42465,42467,-1,máximo,1.17239,1.17302,1.1711300000000002,6.299999999999084,-1.0,SL,2.0,0.19047619047621817,-1.1904761904762182
2020-07-29,2020-07-29 06:24:00,42974,43041,-1,máximo,1.17386,1.17445,1.1726799999999997,5.9000000000009045,-1.0,SL,2.0,0.2033898305084434,-1.2033898305084434
2020-07-30,2020-07-30 06:24:00,43262,43329,1,mínimo,1.17573,1.17539,1.17931,3.4000000000000696,-1.0,SL,10.529411764706074,0.352941176470581,-1.352941176470581
2020-07-31,2020-07-31 06:59:00,43556,43616,-1,máximo,1.19014,1.19083,1.1887599999999998,6.900000000000794,2.0,TP,2.0,0.17391304347824085,1.8260869565217592
2020-08-03,2020-08-03 10:39:00,43888,43904,1,mínimo,1.17267,1.17163,1.17966,10.40000000000152,-0.14423076923083902,cierre Londres,6.721153846152701,0.11538461538459853,-0.25961538461543754
2020-08-04,2020-08-04 06:44:00,44128,44191,-1,máximo,1.17728,1.17791,1.1760200000000003,6.299999999999084,-1.0,SL,2.0,0.19047619047621817,-1.1904761904762182
2020-08-05,2020-08-05 07:29:00,44425,44479,-1,máximo,1.18216,1.18296,1.1805600000000003,7.999999999999119,-1.0,SL,2.0,0.1500000000000165,-1.1500000000000166
2020-08-06,2020-08-06 06:24:00,44700,44767,-1,máximo,1.18932,1.19041,1.1871399999999999,10.900000000000354,2.0,TP,2.0,0.11009174311926248,1.8899082568807375
2020-08-07,2020-08-07 09:54:00,45030,45055,1,mínimo,1.1817,1.18114,1.18828,5.599999999998939,-1.0,SL,11.750000000002279,0.21428571428575488,-1.2142857142857548
2020-08-10,2020-08-10 06:24:00,45276,45343,-1,máximo,1.17967,1.17994,1.17913,2.6999999999999247,2.0,TP,2.0,0.4444444444444568,1.5555555555555431
2020-08-11,2020-08-11 08:34:00,45589,45630,-1,máximo,1.17686,1.17753,1.1755200000000001,6.699999999999484,-1.0,SL,2.0,0.17910447761195408,-1.1791044776119541
2020-08-12,2020-08-12 08:04:00,45870,45917,-1,máximo,1.1742,1.17511,1.1723799999999995,9.100000000001884,-1.0,SL,2.0,0.13186813186810456,-1.1318681318681045
2020-08-13,2020-08-13 06:39:00,46140,46204,-1,máximo,1.18316,1.18365,1.1821799999999998,4.900000000001015,2.0,TP,2.0,0.24489795918362275,1.7551020408163773
2020-08-14,2020-08-14 06:24:00,46425,46492,-1,máximo,1.18176,1.18276,1.1797599999999997,10.000000000001119,2.0,TP,2.0,0.11999999999998656,1.8800000000000134
2020-08-17,2020-08-17 08:39:00,46739,46779,1,mínimo,1.18345,1.18276,1.18675,6.899999999998574,3.1449275362325415,cierre Londres,4.78260869565328,0.1739130434782968,2.971014492754245
2020-08-18,2020-08-18 06:44:00,47004,47067,-1,máximo,1.18938,1.1905,1.1871400000000005,11.199999999997878,-1.0,SL,2.0,0.10714285714287744,-1.1071428571428774
2020-08-19,2020-08-19 07:24:00,47300,47355,1,mínimo,1.19286,1.19211,1.19526,7.500000000000284,0.7866666666664613,cierre Londres,3.1999999999998225,0.15999999999999392,0.6266666666664674
2020-08-20,2020-08-20 10:24:00,47624,47643,1,mínimo,1.18357,1.18265,1.18533,9.200000000000319,1.4999999999998794,cierre Londres,1.9130434782607857,0.13043478260869112,1.3695652173911883
2020-08-21,2020-08-21 09:09:00,47897,47931,1,mínimo,1.18151,1.18091,1.18828,6.00000000000156,-1.0,SL,11.283333333330305,0.199999999999948,-1.199999999999948
2020-08-24,2020-08-24 07:19:00,48163,48219,-1,máximo,1.18077,1.18152,1.1792700000000005,7.499999999998064,-1.0,SL,2.0,0.1600000000000413,-1.1600000000000412
2020-08-25,2020-08-25 11:09:00,48495,48505,-1,máximo,1.18234,1.18307,1.1808799999999997,7.300000000001194,-1.0,SL,2.0,0.1643835616438087,-1.1643835616438087
2020-08-27,2020-08-27 07:34:00,49025,49078,1,mínimo,1.18244,1.18203,1.18497,4.100000000000215,-1.0,SL,6.1707317073171,0.29268292682925295,-1.292682926829253
2020-08-28,2020-08-28 07:29:00,49310,49364,-1,máximo,1.18858,1.18962,1.1865,10.399999999999299,-1.0,SL,2.0,0.11538461538462316,-1.1153846153846232
2020-08-31,2020-08-31 08:09:00,49605,49651,1,mínimo,1.18931,1.18908,1.19295,2.300000000001745,-1.0,SL,15.826086956509148,0.5217391304343867,-1.5217391304343866
2020-09-02,2020-09-02 08:39:00,50184,50224,1,mínimo,1.18658,1.18574,1.19287,8.399999999999519,-1.0,SL,7.48809523809582,0.14285714285715104,-1.142857142857151
2020-09-03,2020-09-03 06:09:00,50442,50512,1,mínimo,1.18037,1.1794,1.18549,9.699999999999154,-1.0,SL,5.278350515464392,0.12371134020619635,-1.1237113402061965
2020-09-04,2020-09-04 07:49:00,50748,50798,1,mínimo,1.18441,1.18357,1.1858,8.399999999999519,1.6547619047620024,TP,1.6547619047620024,0.14285714285715104,1.5119047619048513
2020-09-07,2020-09-07 08:44:00,51047,51086,-1,máximo,1.18448,1.18484,1.1837600000000001,3.5999999999991594,2.0,TP,2.0,0.33333333333341114,1.6666666666665888
2020-09-08,2020-09-08 10:04:00,51351,51374,1,mínimo,1.17952,1.17897,1.18215,5.499999999998284,-1.0,SL,4.781818181819914,0.21818181818188626,-1.2181818181818862
2020-09-09,2020-09-09 11:04:00,51651,51662,1,mínimo,1.17569,1.17534,1.17827,3.4999999999985043,2.9142857142870193,cierre Londres,7.371428571431798,0.34285714285728935,2.57142857142973
2020-09-10,2020-09-10 06:39:00,51883,51947,-1,máximo,1.18298,1.1835,1.1819399999999998,5.20000000000076,2.0,TP,2.0,0.23076923076919706,1.769230769230803
2020-09-11,2020-09-11 07:29:00,52179,52233,-1,máximo,1.1842,1.18476,1.1830799999999997,5.60000000000116,-1.0,SL,2.0,0.2142857142856699,-1.21428571428567
2020-09-14,2020-09-14 08:54:00,52481,52518,-1,máximo,1.18579,1.18644,1.1844899999999998,6.500000000000394,-1.0,SL,2.0,0.1846153846153734,-1.1846153846153733
2020-09-16,2020-09-16 06:49:00,53025,53087,-1,máximo,1.18513,1.18534,1.18471,2.100000000000435,-1.0,SL,2.0,0.571428571428453,-1.571428571428453
2020-09-18,2020-09-18 07:24:00,53607,53662,-1,máximo,1.18565,1.18642,1.1841100000000002,7.699999999999374,2.0,TP,2.0,0.1558441558441685,1.8441558441558314
2020-09-21,2020-09-21 10:39:00,53932,53948,1,mínimo,1.17849,1.17789,1.18717,5.999999999999339,1.7333333333334073,cierre Londres,14.466666666668296,0.20000000000002202,1.5333333333333854
2020-09-22,2020-09-22 06:59:00,54176,54236,1,mínimo,1.1747,1.17414,1.17725,5.60000000000116,-1.0,SL,4.553571428570183,0.2142857142856699,-1.21428571428567
2020-09-23,2020-09-23 10:34:00,54506,54523,-1,máximo,1.17129,1.17178,1.1703099999999997,4.900000000001015,2.0,TP,2.0,0.24489795918362275,1.7551020408163773
2020-09-24,2020-09-24 09:44:00,54783,54810,1,mínimo,1.16405,1.16351,1.16797,5.399999999999849,-1.0,SL,7.25925925925932,0.2222222222222284,-1.2222222222222283
2020-09-25,2020-09-25 08:49:00,55057,55095,1,mínimo,1.16566,1.16504,1.16771,6.199999999998429,-1.0,SL,3.3064516129042367,0.19354838709682323,-1.1935483870968233
2020-09-28,2020-09-28 08:49:00,55344,55382,-1,máximo,1.16421,1.16466,1.1633099999999998,4.500000000000615,-1.0,SL,2.0,0.26666666666663025,-1.2666666666666302
2020-09-29,2020-09-29 10:29:00,55650,55668,-1,máximo,1.16915,1.16947,1.1685099999999997,3.20000000000098,2.0,TP,2.0,0.37499999999988515,1.6250000000001148
2020-09-30,2020-09-30 07:54:00,55905,55954,1,mínimo,1.17285,1.17207,1.17548,7.800000000000029,-1.0,SL,3.3717948717950286,0.15384615384615327,-1.1538461538461533
2020-10-05,2020-10-05 08:34:00,56776,56817,-1,máximo,1.17375,1.17431,1.1726300000000003,5.599999999998939,-1.0,SL,2.0,0.21428571428575488,-1.2142857142857548
2020-10-06,2020-10-06 07:49:00,57051,57101,1,mínimo,1.17812,1.1774,1.17987,7.200000000000539,-1.0,SL,2.43055555555526,0.16666666666665417,-1.166666666666654
2020-10-07,2020-10-07 07:04:00,57330,57389,-1,máximo,1.17521,1.1756,1.1744300000000003,3.8999999999989043,-1.0,SL,2.0,0.30769230769239414,-1.307692307692394
2020-10-08,2020-10-08 09:59:00,57653,57677,1,mínimo,1.17587,1.17519,1.17761,6.800000000000139,0.176470588235467,cierre Londres,2.5588235294118222,0.1764705882352905,1.7649770533978426e-13
2020-10-09,2020-10-09 10:19:00,57942,57962,-1,máximo,1.17985,1.1804,1.1787500000000004,5.499999999998284,-1.0,SL,2.0,0.21818181818188626,-1.2181818181818862
2020-10-12,2020-10-12 08:59:00,58213,58249,1,mínimo,1.18111,1.18059,1.18266,5.20000000000076,-1.0,SL,2.9807692307686806,0.23076923076919706,-1.230769230769197
2020-10-13,2020-10-13 08:04:00,58488,58535,1,mínimo,1.1784,1.17793,1.18154,4.699999999999704,0.893617021276837,cierre Londres,6.680851063830511,0.25531914893618624,0.6382978723406507
2020-10-14,2020-10-14 07:24:00,58767,58822,1,mínimo,1.17336,1.17276,1.17509,5.999999999999339,2.8833333333336664,TP,2.8833333333336664,0.20000000000002202,2.6833333333336444
2020-10-15,2020-10-15 09:14:00,59077,59110,1,mínimo,1.17092,1.17028,1.17578,6.399999999999739,-0.15624999999998915,cierre Londres,7.593750000000444,0.18750000000000763,-0.3437499999999968
2020-10-16,2020-10-16 06:59:00,59338,59398,1,mínimo,1.17037,1.16929,1.17156,10.799999999999699,1.1018518518519052,TP,1.1018518518519052,0.1111111111111142,0.990740740740791
2020-10-20,2020-10-20 07:29:00,59918,59972,1,mínimo,1.17643,1.17603,1.17805,4.00000000000178,4.049999999998085,TP,4.049999999998085,0.2999999999998665,3.7499999999982183
2020-10-21,2020-10-21 07:34:00,60206,60259,-1,máximo,1.18511,1.18568,1.1839700000000002,5.699999999999594,-1.0,SL,2.0,0.21052631578948866,-1.2105263157894885
2020-10-22,2020-10-22 07:44:00,60496,60547,-1,máximo,1.18618,1.18678,1.1849800000000001,5.999999999999339,2.0,TP,2.0,0.20000000000002202,1.799999999999978
2020-10-23,2020-10-23 11:29:00,60829,60835,-1,máximo,1.18457,1.18497,1.1837699999999995,4.00000000000178,-1.0,SL,2.0,0.2999999999998665,-1.2999999999998666
2020-10-26,2020-10-26 11:19:00,61127,61147,1,mínimo,1.18196,1.18154,1.18504,4.199999999998649,-1.0,SL,7.333333333336153,0.28571428571437757,-1.2857142857143775
2020-10-28,2020-10-28 07:39:00,61656,61720,1,mínimo,1.17557,1.17489,1.17879,6.800000000000139,-1.0,SL,4.735294117646963,0.1764705882352905,-1.1764705882352904
2020-10-29,2020-10-29 07:24:00,61941,62008,1,mínimo,1.17295,1.17244,1.17587,5.1000000000001044,-1.0,SL,5.72549019607838,0.235294117647054,-1.235294117647054
2020-10-30,2020-10-30 12:14:00,62287,62296,-1,máximo,1.16982,1.17037,1.1687200000000004,5.499999999998284,2.0,TP,2.0,0.21818181818188626,1.7818181818181138
2020-11-02,2020-11-02 08:09:00,62501,62559,1,mínimo,1.16312,1.16243,1.16487,6.899999999998574,-1.0,SL,2.5362318840586986,0.1739130434782968,-1.1739130434782967
2020-11-03,2020-11-03 08:49:00,62796,62846,-1,máximo,1.16826,1.16863,1.1675200000000001,3.6999999999998145,-1.0,SL,2.0,0.32432432432434055,-1.3243243243243406
2020-11-05,2020-11-05 07:34:00,63357,63422,-1,máximo,1.1739,1.17497,1.1717599999999997,10.700000000001264,-1.0,SL,2.0,0.11214953271026712,-1.112149532710267
2020-11-06,2020-11-06 08:14:00,63653,63710,-1,máximo,1.18378,1.18501,1.1813200000000004,12.299999999998423,-1.0,SL,2.0,0.0975609756097686,-1.0975609756097686
2020-11-09,2020-11-09 07:19:00,63930,63998,-1,máximo,1.18902,1.18987,1.18732,8.500000000000174,2.0,TP,2.0,0.1411764705882324,1.8588235294117676
2020-11-10,2020-11-10 11:14:00,64265,64286,1,mínimo,1.17897,1.17806,1.18384,9.099999999999664,2.1868131868131977,cierre Londres,5.351648351648472,0.13186813186813673,2.054945054945061
2020-11-11,2020-11-11 08:39:00,64522,64574,1,mínimo,1.17938,1.1788,1.18327,5.800000000000249,-1.0,SL,6.706896551723761,0.20689655172412902,-1.206896551724129
2020-11-12,2020-11-12 09:04:00,64815,64862,-1,máximo,1.17871,1.17909,1.1779499999999998,3.8000000000004697,-1.0,SL,2.0,0.3157894736841715,-1.3157894736841715
2020-11-13,2020-11-13 08:04:00,65089,65148,-1,máximo,1.18116,1.1818899999999999,1.1797000000000002,7.299999999998974,-1.0,SL,2.0,0.16438356164385873,-1.1643835616438587
2020-11-16,2020-11-16 09:19:00,65392,65436,-1,máximo,1.18537,1.18581,1.18449,4.3999999999999595,2.0,TP,2.0,0.2727272727272752,1.7272727272727249
2020-11-17,2020-11-17 07:49:00,65662,65724,1,mínimo,1.18513,1.18471,1.18669,4.20000000000087,-1.0,SL,3.714285714284959,0.2857142857142265,-1.2857142857142265
2020-11-18,2020-11-18 07:59:00,65952,66012,-1,máximo,1.18822,1.18856,1.18754,3.4000000000000696,-1.0,SL,2.0,0.352941176470581,-1.352941176470581
2020-11-19,2020-11-19 09:44:00,66259,66298,1,mínimo,1.18341,1.18269,1.18534,7.200000000000539,-1.0,SL,2.6805555555553373,0.16666666666665417,-1.166666666666654
2020-11-20,2020-11-20 10:34:00,66556,66585,1,mínimo,1.18565,1.18502,1.18908,6.300000000001305,2.3809523809516255,cierre Londres,5.444444444443034,0.19047619047615102,2.1904761904754744
2020-11-23,2020-11-23 10:34:00,66844,66873,-1,máximo,1.18773,1.1883299999999999,1.18653,5.999999999999339,-1.0,SL,2.0,0.20000000000002202,-1.200000000000022
2020-11-24,2020-11-24 08:34:00,67107,67160,-1,máximo,1.18726,1.18778,1.1862199999999998,5.20000000000076,-1.0,SL,2.0,0.23076923076919706,-1.230769230769197
2020-11-25,2020-11-25 08:29:00,67394,67448,-1,máximo,1.19173,1.19269,1.1898099999999998,9.600000000000719,2.0,TP,2.0,0.12499999999999063,1.8750000000000093
2020-11-26,2020-11-26 07:54:00,67674,67735,-1,máximo,1.19317,1.19419,1.19113,10.200000000000209,2.0,TP,2.0,0.117647058823527,1.882352941176473
2020-12-01,2020-12-01 07:49:00,68307,68369,-1,máximo,1.19683,1.1973799999999999,1.1957300000000004,5.499999999998284,-1.0,SL,2.0,0.21818181818188626,-1.2181818181818862
2020-12-02,2020-12-02 08:39:00,68605,68656,1,mínimo,1.20556,1.20475,1.20836,8.099999999999774,-1.0,SL,3.456790123457054,0.14814814814815228,-1.1481481481481524
2020-12-03,2020-12-03 08:14:00,68887,68944,-1,máximo,1.21337,1.21389,1.2123300000000004,5.199999999998539,2.0,TP,2.0,0.2307692307692956,1.7692307692307043
2020-12-04,2020-12-04 08:49:00,69181,69231,-1,máximo,1.21589,1.21649,1.2146899999999996,6.00000000000156,-1.0,SL,2.0,0.199999999999948,-1.199999999999948
2020-12-07,2020-12-07 08:39:00,69467,69519,1,mínimo,1.21001,1.20896,1.21402,10.499999999999954,-1.0,SL,3.8190476190477014,0.11428571428571478,-1.1142857142857148
