dia,i,fin,lado,entrada,stop,obj,riesgo,hora,dentro,barrido_rel,rechazo,R,motivo,rr,F,bloque
2025-03-14,118161,118188,-1,22914.266,22943.777,22855.244000000002,29.510999999998603,11,0,1.4646678750143105,0.11689855072462166,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-03-17,118391,118445,1,22975.277,22934.777,23063.099,40.5,9,1,0.10656582174979169,0.13912093204168272,2.1684444444444475,TP,2.1684444444444475,0,GRXEUR 2023-2025
2025-03-18,118648,118705,-1,23373.099,23413.199,23292.898999999994,40.10000000000218,9,0,1.1927592954990274,0.013946188340792788,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-03-20,119176,119224,1,22983.266,22951.277,23369.799,31.989000000001397,9,0,2.499190938511368,0.26938848920860736,-1.0,SL,12.083309887773376,0,GRXEUR 2023-2025
2025-03-21,119435,119488,1,22764.677,22743.655,23014.599,21.022000000000844,9,0,0.8012096263458137,0.3579162090067533,-1.0,SL,11.88859290267285,0,GRXEUR 2023-2025
2025-03-24,119730,119752,1,22941.155,22914.188,23051.088,26.967000000000553,12,0,0.2865297776263482,0.15384615384615385,-1.0,SL,4.076575073237611,0,GRXEUR 2023-2025
2025-03-25,119985,120016,-1,23101.655,23122.688,23059.589,21.032999999999447,11,0,1.3772383204779195,0.579443182773965,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-03-26,120221,120279,1,22962.655,22916.655,23225.199,46.0,9,0,1.6749146757679014,0.07593055555556323,-1.0,SL,5.7074782608696015,0,GRXEUR 2023-2025
2025-03-28,120762,120807,1,22498.499,22460.466,22679.255,38.03299999999945,10,0,0.3482803683529093,0.06357432397769552,-1.0,SL,4.752609575894719,0,GRXEUR 2023-2025
2025-04-01,121264,121313,-1,22320.799,22349.288,22263.820999999996,28.489000000001397,9,0,0.8147872394124488,0.4844290657439812,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-04-02,121511,121579,1,22463.766,22436.399,22566.166,27.36699999999837,8,0,0.37708808290158397,0.1575066449456121,-1.0,SL,3.7417327438158203,0,GRXEUR 2023-2025
2025-04-04,122066,122110,1,21359.377,21329.388,21687.088,29.989000000001397,10,0,1.3768403220968246,0.668181122058297,-1.0,SL,10.927706825835608,0,GRXEUR 2023-2025
2025-04-07,122323,122371,1,19404.399,19291.988,20094.288,112.41100000000006,9,0,0.26508876622408223,0.0,-1.0,SL,6.137201875261308,0,GRXEUR 2023-2025
2025-04-08,122583,122638,1,20138.277,19875.288,20313.899,262.98899999999776,9,1,0.2741702741702742,0.014502892303988338,0.5376232465996831,cierre,0.6677921890269347,1,GRXEUR 2023-2025
2025-04-09,122858,122905,-1,19797.077,19922.088,19547.055000000004,125.0109999999986,10,0,0.4776337709614111,0.24299159206082788,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-04-10,123103,123171,1,21154.755,21090.788,21535.755,63.96700000000055,8,1,0.09486628595899468,0.16843365650648967,-1.0,SL,5.956196163646829,0,GRXEUR 2023-2025
2025-04-11,123372,123436,-1,20817.055,20902.577,20646.011,85.52200000000084,8,1,0.15938606847697756,0.015410320289998293,2.0,TP,2.0,1,GRXEUR 2023-2025
2025-04-14,123657,123696,-1,20882.755,20920.299,20807.667000000005,37.54399999999805,10,0,0.5014632863108734,0.45302165443507125,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-04-15,123896,123959,-1,21019.766,21029.277,21000.744000000002,9.510999999998603,8,0,0.31918738990184964,0.40492787631981536,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-04-17,124433,124491,-1,21333.999,21438.866,21124.264999999996,104.86700000000201,9,1,0.37304466237170886,0.0,1.4333489086175693,cierre,2.0,0,GRXEUR 2023-2025
2025-04-21,124731,124757,1,21032.999,21024.766,21172.699,8.233000000000175,11,0,0.11302661677598101,0.07039420756242583,-1.0,SL,16.968298311672267,0,GRXEUR 2023-2025
2025-04-22,124962,125022,-1,21148.566,21172.099,21101.5,23.532999999999447,8,0,0.2706137563818777,0.15333333333328483,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-04-23,125251,125288,-1,21952.255,21975.288,21906.189000000002,23.032999999999447,10,0,0.7234674134419495,0.216874292185799,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-04-24,125511,125554,1,21765.655,21745.699,21984.488,19.955999999998312,10,0,1.313182088762447,0.1541554367515605,-1.0,SL,10.965774704350615,0,GRXEUR 2023-2025
2025-04-25,125785,125821,-1,22188.677,22210.688,22144.655000000002,22.010999999998603,10,1,0.16620533041090443,0.11439114391139156,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-04-28,126035,126085,-1,22321.855,22354.388,22256.789,32.53299999999945,9,1,0.2194765708835091,0.1408126657308046,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-04-29,126299,126352,-1,22363.866,22390.899,22309.800000000003,27.032999999999447,9,0,0.8165728791294281,0.3059796790849498,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-04-30,126601,126618,-1,22548.499,22569.355,22506.787,20.855999999999767,12,0,0.8952330559429974,0.08980582524272304,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-05-01,126876,126885,-1,22754.199,22760.099,22742.399000000005,5.899999999997817,13,0,0.17137380574440347,0.4814814814812444,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-05-02,127103,127151,-1,22825.655,22855.699,22765.566999999995,30.044000000001688,9,1,0.14192280860145146,0.3421643835616821,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-05-05,127369,127414,-1,23156.799,23180.688,23109.021,23.888999999999214,10,0,1.0241440881918664,0.19245283018862433,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-05-06,127621,127680,-1,23370.755,23395.777,23320.711000000007,25.021999999997206,9,0,1.0471071930299718,0.5604558823529527,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-05-07,127922,127946,1,23224.755,23212.766,23388.355,11.989000000001397,11,0,0.11352837252612873,0.08478176902249836,-1.0,SL,13.645842021851655,0,GRXEUR 2023-2025
2025-05-08,128182,128212,-1,23368.277,23386.755,23331.320999999993,18.478000000002794,11,0,0.4496628537025738,0.16660557795475767,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-05-09,128410,128478,-1,23451.299,23465.188,23423.521,13.888999999999214,8,0,0.31496913302496526,0.11428571428571428,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-05-12,128717,128741,-1,23760.266,23791.288,23698.221999999998,31.022000000000844,11,0,0.45744595066794613,0.02087999999988824,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-05-14,129221,129273,-1,23600.288,23634.266,23532.332000000002,33.977999999999156,9,1,0.2750209164104361,0.4580267270445214,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-05-15,129532,129539,-1,23519.766,23524.899,23509.499999999996,5.13300000000163,13,0,0.6254471063534109,0.7520586297761409,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-05-16,129767,129805,-1,23857.777,23883.899,23805.532999999992,26.122000000003027,10,0,2.1406681994120866,0.0,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-05-21,130541,130600,1,23957.788,23931.399,24049.055,26.388999999999214,9,0,0.6670382120094951,0.0,3.45852438516058,TP,3.45852438516058,0,GRXEUR 2023-2025
2025-05-23,131127,131132,1,23982.288,23965.277,24072.699,17.01100000000224,13,0,0.6076093286375931,0.20857726977052415,-1.0,SL,5.314855093762162,0,GRXEUR 2023-2025
2025-05-26,131354,131395,-1,24000.277,24012.299,23976.232999999997,12.022000000000844,10,1,0.02751296751296129,0.14338095238088586,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-05-27,131597,131657,-1,24023.788,24038.699,23993.966,14.911000000000058,8,0,0.34761932805278484,0.1433121019108214,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-05-28,131874,131923,-1,24296.288,24328.399,24232.066,32.111000000000786,9,1,0.24773895050104977,0.03946938775512461,2.0,TP,2.0,1,GRXEUR 2023-2025
2025-05-29,132150,132190,1,24122.788,24083.788,24391.055,39.0,10,1,0.09315872319009172,0.01835367798433136,-0.7689487179487537,cierre,6.878641025641021,0,GRXEUR 2023-2025
2025-05-30,132416,132456,-1,24114.799,24141.899,24060.598999999995,27.100000000002183,10,0,1.1348058277596165,0.09533294517821317,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-06-02,132669,132719,1,23877.255,23823.799,24019.299,53.45600000000195,9,0,0.9504221736427672,0.23046092184369746,0.7393370248427822,cierre,2.657213409158801,0,GRXEUR 2023-2025
2025-06-03,132944,132985,1,23889.299,23857.255,24071.688,32.04399999999805,10,0,1.151219318215703,0.0,2.0593246785671395,cierre,5.691829983772635,0,GRXEUR 2023-2025
2025-06-04,133192,133251,-1,24236.755,24249.799,24210.667000000005,13.04399999999805,9,0,1.1335428344940468,0.4845521851863197,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-06-05,133448,133516,1,24251.155,24241.655,24289.566,9.5,8,1,0.2628606965175,0.2467857739187277,-1.0,SL,4.043263157894743,0,GRXEUR 2023-2025
2025-06-09,133990,134045,1,24222.255,24159.255,24330.466,63.0,9,0,1.0678918399340986,0.12344002666304789,-1.0,SL,1.71763492063491,0,GRXEUR 2023-2025
2025-06-10,134283,134311,1,24043.399,24024.399,24254.588,19.0,11,0,0.7845701108013691,0.02917828792094203,3.5193157894735982,cierre,11.11521052631571,0,GRXEUR 2023-2025
2025-06-11,134534,134577,-1,24060.266,24089.288,24002.221999999998,29.022000000000844,10,0,0.3954623853925005,0.38697665970395595,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-06-12,134797,134843,1,23643.766,23614.788,23877.588,28.977999999999156,10,0,1.2970759318674014,0.21084009286594435,1.3849472013252397,cierre,8.068948857754398,0,GRXEUR 2023-2025
2025-06-16,135305,135371,-1,23536.299,23553.699,23501.498999999996,17.400000000001455,8,0,0.4155663655316099,0.09608609313944812,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-06-18,135849,135903,-1,23422.766,23432.788,23402.721999999998,10.022000000000844,9,0,0.4308217320557061,0.26949298644297964,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-06-19,136124,136168,1,23168.399,23150.255,23314.799,18.144000000000233,10,0,0.3863460160032834,0.01881565277608993,1.2890762786595522,cierre,8.068783068782844,0,GRXEUR 2023-2025
2025-06-20,136386,136431,-1,23271.399,23290.755,23232.687,19.355999999999767,10,0,0.17291629362012584,0.24919148936169222,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-06-23,136653,136692,-1,23348.266,23366.299,23312.2,18.032999999999447,10,0,1.2504493950839113,0.20961806423945398,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-06-24,136895,136959,-1,23744.199,23775.199,23682.199,31.0,8,0,0.3395628451007952,0.4718464926077253,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-06-25,137193,137224,1,23610.288,23591.788,23725.399,18.5,11,0,1.9170504900569125,0.04956178565940353,-1.0,SL,6.222216216216259,0,GRXEUR 2023-2025
2025-06-26,137462,137490,-1,23658.777,23671.788,23632.754999999994,13.011000000002241,11,0,1.378350669846052,0.29011669138026885,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-06-27,137694,137756,-1,23825.199,23845.299,23784.999000000003,20.099999999998545,8,0,0.5528680027643297,0.0,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-06-30,137971,138020,1,24061.288,24051.288,24172.699,10.0,9,0,0.3506717501815515,0.6253439391664979,-1.0,SL,11.141100000000005,0,GRXEUR 2023-2025
2025-07-01,138262,138286,1,23793.266,23753.755,23991.699,39.5109999999986,11,0,1.6091993260727837,0.1394755244755627,-1.0,SL,5.022221659791144,0,GRXEUR 2023-2025
2025-07-03,138761,138817,-1,23837.266,23879.799,23752.2,42.53299999999945,9,1,0.7173163718078551,0.0,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-07-04,139027,139080,1,23808.755,23796.777,23924.177,11.978000000002794,9,1,0.2529652449411904,0.6774465816711702,-1.0,SL,9.636166304889944,0,GRXEUR 2023-2025
2025-07-07,139306,139344,-1,23877.299,23887.788,23856.320999999996,10.489000000001397,10,1,0.10063077772425422,0.30405698896711186,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-07-08,139544,139610,-1,24077.799,24087.699,24057.998999999996,9.900000000001455,8,0,0.10763663819815562,0.22095266359989185,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-07-09,139823,139876,-1,24292.777,24315.755,24246.820999999993,22.978000000002794,9,0,1.2037752592948816,0.3801853062165377,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-07-11,140365,140408,1,24253.255,24228.299,24476.899,24.95600000000195,10,0,0.2000659163831392,0.32277056277061666,-1.0,SL,8.961532296841751,0,GRXEUR 2023-2025
2025-07-14,140612,140672,1,24004.799,23979.155,24143.255,25.644000000000233,8,0,0.23373676248109898,0.06012987012983043,-1.0,SL,5.399157697707093,0,GRXEUR 2023-2025
2025-07-16,141142,141204,1,23944.655,23930.155,24069.699,14.5,8,1,0.10574910552794885,0.07354907729330495,8.62372413793115,TP,8.62372413793115,1,GRXEUR 2023-2025
2025-07-17,141401,141470,-1,24263.188,24292.655,24204.253999999997,29.467000000000553,8,0,0.29153428552347666,0.21546428571426596,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-07-21,141954,141998,-1,24275.755,24300.755,24225.755,25.0,10,0,0.9948915647359301,0.013652995467204377,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-07-22,142231,142263,1,24094.255,24083.266,24271.755,10.989000000001397,11,0,0.8668434806349802,0.7202409638554444,-1.0,SL,16.1525161525141,0,GRXEUR 2023-2025
2025-07-24,142740,142796,1,24491.288,24471.777,24566.577,19.51100000000224,9,1,0.3673137067383762,0.48745033664029846,-1.0,SL,3.858797601352674,0,GRXEUR 2023-2025
2025-07-25,143006,143062,1,24100.999,24069.455,24306.777,31.54399999999805,9,0,1.350948051172908,0.41524407123744517,-1.0,SL,6.523522698453308,0,GRXEUR 2023-2025
2025-07-28,143273,143325,1,24349.488,24298.455,24542.755,51.03299999999945,9,0,0.4181048803091235,0.03461525147979858,-1.0,SL,3.7870985440793588,0,GRXEUR 2023-2025
2025-07-29,143524,143590,-1,24066.899,24089.399,24021.899,22.5,8,0,0.41388076058345524,0.0470714219200411,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-07-30,143800,143856,1,24155.477,24144.999,24281.399,10.477999999999156,9,0,0.4449147490163543,0.43549592179819635,-1.0,SL,12.017751479291128,0,GRXEUR 2023-2025
2025-07-31,144062,144122,-1,24363.966,24374.999,24341.9,11.032999999999447,8,0,0.2562270565916788,0.0,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-08-01,144340,144388,1,23686.499,23659.455,24028.999,27.04399999999805,9,0,1.1768074276557796,0.06762788432926563,-1.0,SL,12.664546664695486,0,GRXEUR 2023-2025
2025-08-04,144603,144650,-1,23637.477,23690.477,23531.477,53.0,10,0,0.4485297079556733,0.1954531253754668,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-08-05,144909,144916,-1,23929.966,23942.499,23904.9,12.532999999999447,13,0,0.5925753872876672,0.14038969381205832,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-08-06,145176,145182,1,23823.466,23808.477,24037.799,14.989000000001397,13,0,0.14587479402085424,0.3160498525353191,2.9710454333174527,cierre,14.299352858761674,0,GRXEUR 2023-2025
2025-08-07,145420,145448,-1,24329.977,24393.988,24201.954999999994,64.01100000000224,11,0,1.5295164438321034,0.0007942238266795828,0.4766524503600558,cierre,2.0,0,GRXEUR 2023-2025
2025-08-08,145677,145715,1,24124.755,24112.899,24304.599,11.855999999999767,10,0,0.366904254125042,0.5373939393938406,6.664220647773292,cierre,15.169028340081043,0,GRXEUR 2023-2025
2025-08-11,145934,145978,1,24090.399,24045.777,24283.699,44.62200000000303,10,0,2.0570580645161587,0.3019943019943454,1.219129577338401,cierre,4.33194388418238,0,GRXEUR 2023-2025
2025-08-12,146205,146243,1,24065.255,24052.299,24192.577,12.95600000000195,10,0,0.1437473837186391,0.6779915669073955,-1.0,SL,9.827261500461637,0,GRXEUR 2023-2025
2025-08-13,146455,146509,-1,24185.255,24211.277,24133.211000000007,26.021999999997206,9,0,0.4164905938956041,0.0721292762102124,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-08-14,146732,146775,-1,24279.266,24296.788,24244.221999999998,17.522000000000844,10,0,0.7478293976172179,0.13561160835365652,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-08-15,146971,147041,-1,24474.166,24527.188,24368.122000000007,53.021999999997206,8,1,0.3908465516814716,0.02780326410320529,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-08-18,147237,147303,1,24364.688,24347.666,24444.799,17.021999999997206,8,0,0.7433084288408093,0.31226951061478764,-1.0,SL,4.706321231348486,0,GRXEUR 2023-2025
2025-08-19,147543,147568,-1,24388.299,24411.399,24342.098999999995,23.100000000002183,11,0,0.3352305665349014,0.16681958461924018,1.1914285714284953,cierre,2.0,0,GRXEUR 2023-2025
2025-08-21,148089,148102,1,24205.399,24195.777,24326.099,9.622000000003027,12,0,0.7549635114831984,0.25966466857795284,-1.0,SL,12.544169611303172,0,GRXEUR 2023-2025
2025-08-22,148309,148368,1,24260.766,24223.799,24306.699,36.96700000000055,9,1,0.2980429005593669,0.22503271759879817,1.2425406443584877,TP,1.2425406443584877,0,GRXEUR 2023-2025
2025-08-25,148571,148630,1,24260.277,24213.299,24366.999,46.977999999999156,9,0,0.5837109703109946,0.09224429847824989,-1.0,SL,2.2717442206991247,0,GRXEUR 2023-2025
2025-08-27,149086,149151,1,24202.199,24183.677,24250.055,18.522000000000844,8,1,0.3533436781393805,0.0,-1.0,SL,2.5837382572075147,0,GRXEUR 2023-2025
2025-08-28,149409,149415,1,23992.799,23970.766,24118.099,22.032999999999447,13,1,0.030221451496739122,0.0,2.1311668860347264,cierre,5.686924159215832,0,GRXEUR 2023-2025
2025-08-29,149619,149678,1,23995.788,23935.277,24063.099,60.51100000000224,9,1,0.7412783779924886,0.27789463951363613,-1.0,SL,1.112376262167133,0,GRXEUR 2023-2025
2025-09-01,149890,149941,-1,24020.288,24039.255,23982.354,18.967000000000553,9,1,0.21137394651412847,0.0,-1.0,SL,2.0,1,GRXEUR 2023-2025
2025-09-02,150148,150202,1,23863.255,23829.299,24099.588,33.95600000000195,9,0,0.601471116727138,0.14495864181152537,-1.0,SL,6.959977618093567,0,GRXEUR 2023-2025
2025-09-03,150450,150468,-1,23698.288,23710.799,23673.266000000003,12.510999999998603,12,0,0.5662749601528697,0.06671559143372803,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-09-04,150691,150734,-1,23678.255,23701.788,23631.189000000002,23.532999999999447,10,0,0.7500030438434895,0.07741165601657819,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-09-05,150981,150998,1,23822.755,23808.299,23894.699,14.45600000000195,12,1,0.06558195248554112,0.0,-1.0,SL,4.976757055893041,0,GRXEUR 2023-2025
2025-09-08,151209,151262,-1,23751.788,23783.788,23687.788,32.0,9,0,0.3786246893123484,0.3658795653240023,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-09-09,151493,151526,1,23682.399,23647.266,23818.588,35.13300000000163,11,0,0.4591571612331804,0.014044943820223858,0.010132923462264841,cierre,3.8763840264136897,0,GRXEUR 2023-2025
2025-09-10,151743,151790,-1,23874.399,23886.299,23850.599000000006,11.899999999997817,10,0,0.7462930597056967,0.4126720455625324,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-09-11,152013,152056,-1,23642.899,23663.899,23600.899,21.0,10,1,0.36988447882116643,0.48970085159038435,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-09-12,152296,152322,1,23643.277,23627.255,23762.699,16.021999999997206,11,0,1.390631722049189,0.24029840531095847,-1.0,SL,7.453626263888599,0,GRXEUR 2023-2025
2025-09-15,152510,152579,-1,23762.166,23775.166,23736.166,13.0,8,0,0.3033333699678298,0.33596956652322757,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-09-16,152777,152845,-1,23772.666,23785.177,23747.644000000004,12.510999999998603,8,0,0.23185152153524313,0.13157894736842105,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-09-17,153048,153110,-1,23412.299,23423.799,23389.299,11.5,8,0,0.4059982327563349,0.2507857142858744,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-09-18,153329,153376,-1,23606.799,23624.755,23570.886999999995,17.95600000000195,10,0,0.9590699511449612,0.02771014492759275,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-09-19,153603,153642,-1,23734.755,23759.799,23684.667000000005,25.04399999999805,10,0,0.31815820314858306,0.054349932183831336,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-09-22,153846,153905,1,23575.288,23553.399,23687.577,21.888999999999214,9,0,1.0744929577464883,0.28231332564102957,-1.0,SL,5.129928274475978,0,GRXEUR 2023-2025
2025-09-23,154104,154171,-1,23623.666,23639.199,23592.600000000002,15.532999999999447,8,1,0.10310740297106813,0.11452184179445672,-1.0,SL,2.0,1,GRXEUR 2023-2025
2025-09-24,154369,154436,-1,23586.199,23604.199,23550.199,18.0,8,1,0.2010069548150653,0.0,-1.0,SL,2.0,1,GRXEUR 2023-2025
2025-09-25,154633,154702,-1,23709.299,23733.166,23661.564999999995,23.867000000002008,8,1,0.23232780942515974,0.07679311933650962,2.0,TP,2.0,1,GRXEUR 2023-2025
2025-09-26,154903,154967,-1,23603.188,23619.666,23570.231999999993,16.478000000002794,8,0,0.5830940170940305,0.0007857142858743568,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-09-29,155167,155228,-1,23855.655,23882.688,23801.589,27.032999999999447,8,0,0.3214974874371634,0.13333333333333333,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-09-30,155445,155494,1,23701.766,23681.266,23787.288,20.5,9,0,1.3046598099545148,0.0053050397878069405,-1.0,SL,4.171804878048822,0,GRXEUR 2023-2025
2025-10-01,155703,155760,1,23781.755,23762.288,23941.066,19.467000000000553,9,0,0.7778012703614783,0.34619625137826415,-1.0,SL,8.18364411568261,0,GRXEUR 2023-2025
2025-10-02,155964,156026,-1,24290.666,24314.155,24243.688000000006,23.48899999999776,8,1,0.26065922644823275,0.0,2.0,TP,2.0,1,GRXEUR 2023-2025
2025-10-03,156289,156292,1,24386.399,24370.277,24539.588,16.122000000003027,13,0,0.7922394607660594,0.17556179775284905,-1.0,SL,9.501860811311856,0,GRXEUR 2023-2025
2025-10-06,156509,156553,1,24333.755,24319.288,24439.899,14.467000000000553,10,0,0.5679448621553692,0.3126432948434517,7.336973802446684,TP,7.336973802446684,0,GRXEUR 2023-2025
2025-10-07,156754,156819,1,24396.699,24368.799,24455.588,27.900000000001455,8,0,0.6295506282600327,0.21791918311438058,-1.0,SL,2.110716845877998,0,GRXEUR 2023-2025
2025-10-08,157045,157084,-1,24454.288,24467.277,24428.310000000005,12.988999999997759,10,0,0.4633817701452756,0.006202704379243519,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-10-09,157295,157350,-1,24684.777,24702.777,24648.777,18.0,9,0,0.5927335326628167,0.20272370660941907,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-10-10,157561,157616,-1,24651.266,24677.788,24598.221999999998,26.522000000000844,9,1,0.2038608695652447,0.21182978723416143,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-10-14,158118,158145,1,24178.266,24159.777,24482.055,18.489000000001397,11,0,0.16207513416815483,0.26065062744776335,-1.0,SL,16.430796689922534,0,GRXEUR 2023-2025
2025-10-15,158362,158412,1,24288.799,24260.399,24358.555,28.399999999997817,9,1,0.420248975140107,0.18261153250153495,-1.0,SL,2.456197183098823,0,GRXEUR 2023-2025
2025-10-16,158619,158678,-1,24164.755,24212.766,24068.733000000004,48.0109999999986,9,1,0.9155412178541139,0.23634595645832832,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-10-17,158894,158944,1,23738.266,23699.266,24080.699,39.0,9,0,1.0946416183061645,0.14440037406089679,3.448435897435933,cierre,8.780333333333356,0,GRXEUR 2023-2025
2025-10-20,159145,159208,-1,24065.166,24080.688,24034.122000000007,15.521999999997206,8,0,0.309235912577532,0.2602527155842007,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-10-21,159418,159474,1,24277.266,24266.766,24373.199,10.5,9,0,0.10234829158128733,0.2923182285128855,-1.0,SL,9.136476190476277,0,GRXEUR 2023-2025
2025-10-22,159680,159740,-1,24339.299,24354.199,24309.498999999996,14.900000000001455,8,1,0.054407423028260994,0.0,2.0,TP,2.0,1,GRXEUR 2023-2025
2025-10-23,159950,160006,-1,24176.299,24215.399,24098.098999999995,39.10000000000218,9,1,0.32480833382107077,0.04656069364163827,2.0,TP,2.0,1,GRXEUR 2023-2025
2025-10-24,160211,160272,-1,24291.688,24304.799,24265.465999999997,13.111000000000786,8,0,0.42979798748650194,0.0688089176357282,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-10-27,160483,160547,1,24284.799,24254.755,24404.566,30.04399999999805,8,0,0.38568468468466555,0.41546234285045947,-1.0,SL,3.98638663293861,0,GRXEUR 2023-2025
2025-10-29,161011,161075,-1,24236.299,24311.399,24086.098999999995,75.10000000000218,8,1,0.3775448370671426,0.006557377049144545,0.2599467376830929,cierre,2.0,0,GRXEUR 2023-2025
2025-10-31,161538,161603,1,24040.799,24024.266,24144.599,16.532999999999447,8,0,0.5131765231862292,0.3534989420891072,-1.0,SL,6.278352386136984,0,GRXEUR 2023-2025
2025-11-03,161819,161855,-1,24160.899,24166.399,24149.899,5.5,10,0,2.5021908153563244,0.6684949721597623,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-11-04,162057,162122,1,23841.299,23828.166,24126.477,13.132999999997992,8,0,0.20471264768139827,0.09152480322167746,-1.0,SL,21.714612045994325,0,GRXEUR 2023-2025
2025-11-06,162607,162656,1,23951.255,23930.777,24113.499,20.478000000002794,9,0,0.5948360598188791,0.0,-1.0,SL,7.922844027735943,0,GRXEUR 2023-2025
2025-11-07,162867,162923,-1,23814.255,23834.777,23773.211000000007,20.521999999997206,9,0,0.3092391950589938,0.42289800469034605,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-11-10,163123,163187,-1,23916.299,23939.299,23870.299,23.0,8,0,0.19852241269398094,0.10464342394930354,-1.0,SL,2.0,0,GRXEUR 2023-2025
2025-11-11,163431,163454,1,23996.255,23980.299,24106.699,15.95600000000195,12,0,0.462380952380916,0.4989694584971867,-1.0,SL,6.921784908497494,0,GRXEUR 2023-2025
2025-11-12,163658,163720,-1,24272.655,24288.677,24240.610999999997,16.022000000000844,8,0,0.47285595768950334,0.0856604420078876,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-11-13,163948,163987,1,24312.766,24280.788,24503.555,31.977999999999156,10,0,0.4366218168390714,0.06921642639504967,-1.0,SL,5.966258052411211,0,GRXEUR 2023-2025
2025-11-14,164242,164254,1,23672.788,23647.288,24118.566,25.5,12,0,4.598547619047601,0.32593761604148913,-1.0,SL,17.48149019607837,0,GRXEUR 2023-2025
2025-11-17,164454,164518,-1,23911.166,23919.155,23895.188000000006,7.988999999997759,8,0,0.48167902228484905,0.14348571428584234,2.0,TP,2.0,0,GRXEUR 2023-2025
2025-11-19,165051,165052,-1,23231.766,23254.755,23185.787999999997,22.989000000001397,13,0,0.238292449824804,0.43377911993091545,0.565009352298952,cierre,2.0,0,GRXEUR 2023-2025
2025-11-20,165255,165319,-1,23417.688,23461.688,23329.688,44.0,8,1,0.2702449693788225,0.0,2.0,TP,2.0,1,GRXEUR 2023-2025
