par,t,d,rr,R,neta,tp,p_D5,p_D10,p_D20,p_W3,p_W6,p_W12,bd,fuera
USDJPY,2023-09-19 12:00:00,-1,1.7499999999999303,-1.0,-1.0735294117647032,0,0,0,-1,-1,-1,-1,-1,False
USDJPY,2023-09-20 00:00:00,-1,3.60185185185244,-1.0,-1.0925925925926054,0,-1,-1,-1,-1,-1,-1,1,False
USDJPY,2023-09-20 12:00:00,-1,1.5576923076923344,-1.0,-1.0524475524475523,0,-1,-1,-1,-1,-1,-1,1,False
USDJPY,2023-09-21 00:00:00,1,0.8164108618654156,-1.0,-1.017709563164109,0,1,1,1,-1,-1,-1,1,False
USDJPY,2023-09-21 12:00:00,-1,2.6626506024096193,-0.9658634538152686,-0.99598393574298,0,1,1,1,-1,-1,-1,1,False
USDJPY,2023-09-26 12:00:00,-1,1.628865979381425,-1.0,-1.0515463917525778,0,-1,-1,-1,-1,-1,-1,1,False
USDJPY,2023-09-29 00:00:00,1,2.7801047120417306,-1.0,-1.0785340314136116,0,0,-1,-1,-1,-1,-1,-1,False
USDJPY,2023-09-29 12:00:00,1,0.7510489510489561,0.7510489510489561,0.7300699300699351,1,0,-1,-1,-1,-1,-1,-1,False
USDJPY,2023-10-03 12:00:00,1,0.959627329192619,-1.0,-1.0465838509316767,0,0,-1,-1,-1,-1,-1,1,False
USDJPY,2023-10-04 00:00:00,-1,0.494404883011178,0.494404883011178,0.4791454730416969,1,-1,-1,-1,-1,-1,-1,-1,False
USDJPY,2023-10-05 12:00:00,1,0.9735449735449478,0.9735449735449478,0.9470899470899218,1,0,0,0,-1,-1,-1,-1,False
USDJPY,2023-10-06 00:00:00,-1,1.9411764705881758,-1.0,-1.0232198142414854,0,0,0,0,-1,-1,-1,-1,False
USDJPY,2023-10-10 12:00:00,1,1.4619205298013154,0.04746136865342835,0.030905077262699983,0,0,0,0,-1,-1,-1,-1,False
USDJPY,2023-10-11 12:00:00,1,2.0109489051094376,2.0109489051094376,1.9744525547444742,1,1,1,1,-1,-1,-1,1,False
USDJPY,2023-10-16 12:00:00,1,3.3111111111106575,-1.0,-1.1111111111110952,0,-1,-1,-1,0,-1,-1,-1,False
USDJPY,2023-10-17 00:00:00,-1,1.9565217391305356,1.9565217391305356,1.8750000000000997,1,1,1,1,0,-1,-1,1,False
USDJPY,2023-10-17 12:00:00,1,0.7416897506925304,0.3753462603877887,0.35457063711909087,0,1,1,1,0,-1,-1,1,False
USDJPY,2023-10-19 00:00:00,-1,2.810240963855625,-1.0,-1.0903614457831343,0,-1,-1,-1,0,-1,-1,1,False
USDJPY,2023-10-20 00:00:00,-1,2.090322580645042,-1.0,-1.0967741935483863,0,-1,-1,-1,0,-1,-1,1,False
USDJPY,2023-10-20 12:00:00,-1,8.72448979592186,4.040816326532566,3.7346938775528375,0,-1,-1,-1,0,-1,-1,1,False
USDJPY,2023-10-24 12:00:00,1,1.4034482758620659,0.7195402298850919,0.6850574712644024,0,1,1,1,0,-1,-1,-1,False
USDJPY,2023-10-26 12:00:00,1,1.1343906510851454,-1.0,-1.0250417362270454,0,0,-1,-1,0,-1,-1,1,False
USDJPY,2023-10-27 12:00:00,1,5.7368421052631575,-1.0,-1.1315789473684161,0,0,-1,-1,0,-1,-1,1,False
USDJPY,2023-10-30 12:00:00,-1,5.6373626373625,5.6373626373625,5.47252747252735,1,0,-1,-1,-1,-1,-1,-1,False
USDJPY,2023-10-31 00:00:00,1,1.4067103109656482,1.4067103109656482,1.3821603927987085,1,0,-1,-1,-1,-1,-1,-1,False
USDJPY,2023-11-03 00:00:00,1,1.7127272727273022,-1.0,-1.0272727272727267,0,1,1,1,-1,-1,-1,1,False
USDJPY,2023-11-04 00:00:00,1,12.919708029197112,8.10948905109479,7.9999999999999005,0,1,1,1,-1,-1,-1,-1,False
USDJPY,2023-11-08 00:00:00,-1,2.7101694915252597,-1.0,-1.0508474576271158,0,1,1,1,-1,-1,-1,1,False
USDJPY,2023-11-11 00:00:00,-1,3.1289062500002967,-1.0,-1.1171875000000129,0,0,1,1,-1,-1,-1,1,False
USDJPY,2023-11-14 00:00:00,-1,2.3895348837208474,2.3895348837208474,2.3313953488371286,1,1,1,1,-1,-1,-1,1,False
USDJPY,2023-11-16 00:00:00,1,0.6976744186046279,-1.0,-1.0129198966408268,0,1,1,1,-1,-1,-1,1,False
USDJPY,2023-11-16 12:00:00,-1,9.901442307692314,6.086538461538465,6.01442307692308,0,1,1,1,-1,-1,-1,1,False
USDJPY,2023-11-18 00:00:00,1,7.495161290322511,-1.0,-1.0483870967741933,0,-1,-1,-1,-1,-1,-1,-1,False
USDJPY,2023-11-20 12:00:00,-1,0.569545709478413,0.569545709478413,0.5611329220415089,1,1,1,1,-1,-1,-1,-1,False
USDJPY,2023-11-22 00:00:00,-1,4.255033557046924,-1.0,-1.0335570469798656,0,1,1,1,-1,-1,-1,-1,False
USDJPY,2023-11-24 12:00:00,-1,4.76041666666642,4.76041666666642,4.6562499999997575,1,1,1,1,-1,-1,-1,1,False
USDJPY,2023-11-27 12:00:00,-1,0.6571207430340764,0.6571207430340764,0.6339009287925909,1,-1,-1,-1,1,1,1,-1,False
USDJPY,2023-11-28 12:00:00,1,1.7374798061389887,-1.0,-1.024232633279483,0,1,1,1,1,1,1,-1,False
USDJPY,2023-11-29 12:00:00,1,2.6522655426764628,0.34878819810325035,0.3329820864067279,0,0,1,1,1,1,1,-1,False
USDJPY,2023-11-30 00:00:00,-1,2.0319148936171074,-1.0,-1.0177304964539011,0,1,1,1,1,1,1,-1,False
USDJPY,2023-12-02 00:00:00,-1,0.6818181818181728,-0.25047679593134364,-0.2600127145581713,0,1,1,1,1,1,1,-1,False
USDJPY,2023-12-06 00:00:00,-1,5.176470588235155,-1.0,-1.0735294117647032,0,1,1,1,1,1,1,-1,False
USDJPY,2023-12-12 00:00:00,-1,4.422077922078023,0.784786641929521,0.756957328385921,0,0,1,1,1,1,1,1,False
USDJPY,2023-12-13 00:00:00,1,2.822438162544151,-1.0,-1.0265017667844523,0,1,1,1,1,1,1,-1,False
USDJPY,2023-12-13 12:00:00,-1,4.540540540540503,4.540540540540503,4.499999999999963,1,1,1,1,1,1,1,-1,False
USDJPY,2023-12-15 12:00:00,-1,1.9965229485396416,-1.0,-1.0208623087621698,0,1,1,1,1,1,1,-1,False
USDJPY,2023-12-16 00:00:00,1,2.093267882187966,2.093267882187966,2.0722300140252727,1,1,1,1,1,1,1,-1,False
USDJPY,2023-12-19 00:00:00,-1,2.4451612903226247,-1.0,-1.0322580645161288,0,1,1,1,1,1,1,1,False
USDJPY,2023-12-19 12:00:00,1,0.300235478806913,-0.5051020408163286,-0.5109890109890131,0,1,1,1,1,1,1,1,False
USDJPY,2023-12-23 00:00:00,-1,4.139999999999986,-1.0,-1.06,0,0,1,1,1,1,1,1,False
USDJPY,2023-12-26 12:00:00,-1,3.780000000000095,-1.0,-1.099999999999996,0,1,1,1,1,1,1,-1,False
USDJPY,2023-12-27 00:00:00,-1,4.47945205479423,-1.0,-1.1027397260273868,0,1,1,1,1,1,1,1,False
USDJPY,2023-12-27 12:00:00,-1,1.970297029702831,1.970297029702831,1.9207920792077857,1,1,1,1,1,1,1,1,False
USDJPY,2023-12-29 00:00:00,1,1.2842724978973585,0.3179142136248773,0.30529857022706425,0,1,1,1,1,1,1,-1,False
USDJPY,2023-12-29 12:00:00,-1,5.445652173913169,-1.0,-1.040760869565218,0,1,1,1,1,1,1,-1,False
USDJPY,2024-01-02 12:00:00,-1,26.22580645160798,-1.0,-1.2419354838709216,0,-1,-1,-1,1,1,1,-1,True
USDJPY,2024-01-06 00:00:00,-1,0.7822286962855206,0.7822286962855206,0.7713037144938235,1,-1,-1,-1,1,1,1,-1,True
USDJPY,2024-01-09 00:00:00,1,1.8863232682060997,-1.0,-1.0266429840142102,0,1,1,1,0,1,1,-1,True
USDJPY,2024-01-09 12:00:00,1,2.3476263399693824,2.3476263399693824,2.324655436447177,1,1,1,1,0,1,1,-1,True
USDJPY,2024-01-12 00:00:00,-1,0.5719178082191758,-0.4946727549467345,-0.5060882800608898,0,-1,-1,-1,0,1,1,-1,True
USDJPY,2024-01-12 12:00:00,1,5.662404092071324,-1.0,-1.0383631713554968,0,-1,-1,-1,0,1,1,-1,True
USDJPY,2024-01-13 00:00:00,-1,1.2734138972809816,-1.0,-1.022658610271903,0,-1,-1,-1,0,1,1,-1,True
USDJPY,2024-01-16 00:00:00,-1,8.841059602648446,-1.0,-1.099337748344364,0,0,-1,-1,-1,-1,-1,1,True
USDJPY,2024-01-16 12:00:00,1,0.4220588235294026,0.4220588235294026,0.4073529411764616,1,0,-1,-1,-1,-1,-1,1,True
USDJPY,2024-01-19 00:00:00,-1,5.042372881356056,-1.0,-1.084745762711868,0,0,-1,-1,-1,-1,-1,-1,True
USDJPY,2024-01-19 12:00:00,-1,0.9945454545454802,-0.20363636363637416,-0.2218181818181926,0,0,-1,-1,-1,-1,-1,-1,True
USDJPY,2024-01-23 00:00:00,1,1.6188679245283062,-1.0,-1.0283018867924527,0,1,1,1,-1,-1,-1,1,True
USDJPY,2024-01-23 12:00:00,-1,1.53154875717016,-1.0,-1.0286806883365203,0,1,1,1,-1,-1,-1,1,True
USDJPY,2024-01-24 00:00:00,-1,5.2903587443947,1.645739910313865,1.6121076233183491,0,-1,-1,-1,-1,-1,-1,1,True
USDJPY,2024-01-25 00:00:00,1,1.4136460554370378,0.18550106609805447,0.16950959488270295,0,1,1,1,-1,-1,-1,-1,True
USDJPY,2024-01-25 12:00:00,-1,4.0684931506851845,-1.0,-1.041095890410961,0,1,1,1,-1,-1,-1,-1,True
USDJPY,2024-01-26 00:00:00,-1,2.8186046511627207,-1.0,-1.069767441860464,0,1,1,1,-1,-1,-1,1,True
USDJPY,2024-01-26 12:00:00,-1,3.4383378016087405,-1.0,-1.0402144772117974,0,1,1,1,-1,-1,-1,1,True
USDJPY,2024-01-27 00:00:00,1,1.2103174603174118,-1.0,-1.0198412698412698,0,1,1,1,-1,-1,-1,1,True
USDJPY,2024-01-29 12:00:00,-1,2.6724890829694186,1.1462882096070033,1.1135371179039464,0,1,1,1,-1,-1,-1,1,True
USDJPY,2024-01-30 12:00:00,1,5.65695067264546,-1.0,-1.0672645739910274,0,-1,-1,-1,-1,-1,-1,-1,True
USDJPY,2024-01-31 00:00:00,-1,0.9898989898990372,0.9898989898990372,0.9646464646465117,1,1,1,1,-1,-1,-1,-1,True
USDJPY,2024-02-02 00:00:00,-1,1.3900763358778803,-1.0,-1.0229007633587786,0,1,1,1,-1,-1,-1,-1,True
USDJPY,2024-02-05 12:00:00,-1,8.084415584415732,-1.0,-1.03896103896104,0,0,1,1,1,1,1,1,True
USDJPY,2024-02-06 00:00:00,-1,3.6447368421052007,3.6447368421052007,3.5789473684209927,1,0,0,0,1,1,1,1,True
USDJPY,2024-02-06 12:00:00,1,2.327102803738288,-1.0,-1.0467289719626172,0,0,0,0,1,1,1,1,True
USDJPY,2024-02-07 12:00:00,1,4.175999999999931,-1.0,-1.04,0,0,0,0,1,1,1,-1,True
USDJPY,2024-02-08 00:00:00,-1,3.889534883721062,-1.0,-1.0872093023255829,0,1,1,1,1,1,1,1,True
USDJPY,2024-02-09 12:00:00,-1,3.30337078651687,-0.005617977528116799,-0.0898876404494664,0,0,0,0,1,1,1,1,True
USDJPY,2024-02-10 00:00:00,1,2.163346613545688,-1.0,-1.0597609561752976,0,0,0,0,1,1,1,-1,True
USDJPY,2024-02-12 12:00:00,1,22.714285714288383,-1.0,-1.4285714285714703,0,-1,-1,-1,0,-1,-1,-1,True
USDJPY,2024-02-13 00:00:00,1,0.8284518828452047,0.8284518828452047,0.7970711297071299,1,1,1,1,0,-1,-1,1,True
USDJPY,2024-02-13 12:00:00,-1,2.6037735849056602,-1.0,-1.047169811320753,0,1,1,1,0,-1,-1,1,True
USDJPY,2024-02-14 00:00:00,1,0.41227484989992347,-0.43428952635090073,-0.4442961974649766,0,-1,-1,-1,0,-1,-1,1,True
USDJPY,2024-02-16 00:00:00,1,2.1811926605504737,0.059633027522958806,0.025229357798188724,0,-1,-1,-1,0,-1,-1,-1,True
USDJPY,2024-02-16 12:00:00,-1,5.822580645161061,-1.0,-1.0806451612903196,0,-1,-1,-1,0,-1,-1,-1,True
USDJPY,2024-02-17 00:00:00,-1,1.4288793103448554,0.01724137931036595,-0.015086206896530695,0,-1,-1,-1,0,-1,-1,1,True
USDJPY,2024-02-20 12:00:00,-1,2.5947867298574585,-0.535545023696648,-0.6066350710900087,0,1,1,1,0,-1,-1,1,True
USDJPY,2024-02-22 12:00:00,-1,2.8928571428571686,-1.0,-1.0630252100840338,0,1,1,1,0,-1,-1,1,True
USDJPY,2024-02-23 12:00:00,-1,6.342105263157521,-1.0,-1.1315789473684161,0,-1,-1,-1,0,-1,-1,1,True
USDJPY,2024-02-24 00:00:00,1,3.290055248618502,-1.0,-1.0828729281767902,0,-1,-1,-1,0,-1,-1,0,True
USDJPY,2024-02-27 00:00:00,-1,2.286792452830286,-0.12830188679242854,-0.1849056603773371,0,-1,-1,-1,0,0,-1,1,True
USDJPY,2024-02-28 00:00:00,1,1.6806818181818097,-1.0,-1.0340909090909092,0,1,1,1,0,0,-1,-1,True
USDJPY,2024-02-29 00:00:00,-1,3.4565217391299243,3.4565217391299243,3.374999999999501,1,-1,-1,-1,0,0,-1,1,True
USDJPY,2024-03-01 00:00:00,1,1.8244186046511204,0.4127906976744002,0.3953488372092842,0,0,0,-1,0,0,-1,-1,True
USDJPY,2024-03-02 00:00:00,-1,1.433689024390253,-0.5243902439024253,-0.5472560975609616,0,0,0,-1,0,0,-1,-1,True
USDJPY,2024-03-04 12:00:00,1,1.7150170648463714,-1.0,-1.0255972696245728,0,-1,-1,-1,-1,-1,-1,-1,True
USDJPY,2024-03-05 00:00:00,-1,8.19130434782575,8.19130434782575,8.060869565217065,1,1,1,1,-1,-1,-1,1,True
USDJPY,2024-03-06 12:00:00,1,2.8604651162790646,-1.0,-1.0387596899224805,0,1,1,1,-1,-1,-1,-1,True
USDJPY,2024-03-08 00:00:00,1,7.930851063829409,-1.0,-1.0531914893617,0,1,1,1,-1,-1,-1,-1,True
USDJPY,2024-03-09 00:00:00,1,3.3961748633879236,0.6229508196721473,0.5956284153005629,0,1,1,1,-1,-1,-1,-1,True
USDJPY,2024-03-11 12:00:00,1,1.9956140350878229,1.9956140350878229,1.951754385965014,1,1,1,1,0,0,-1,-1,True
USDJPY,2024-03-12 00:00:00,-1,3.282608695651968,-1.0,-1.0543478260869545,0,1,1,1,0,0,-1,-1,True
USDJPY,2024-03-13 12:00:00,-1,8.985436893205605,-1.0,-1.145631067961193,0,0,1,1,0,0,-1,1,True
USDJPY,2024-03-14 12:00:00,-1,5.425531914893861,-1.0,-1.106382978723411,0,0,1,1,0,0,-1,1,True
USDJPY,2024-03-15 00:00:00,1,0.6804733727811032,0.6804733727811032,0.6656804733728189,1,0,1,1,0,0,-1,1,True
USDJPY,2024-03-18 12:00:00,-1,3.5032894736840388,-1.0,-1.098684210526306,0,0,1,1,0,0,-1,1,True
USDJPY,2024-03-21 00:00:00,-1,0.8120300751879751,-1.0,-1.012531328320802,0,-1,-1,-1,0,0,-1,-1,True
USDJPY,2024-03-21 12:00:00,1,2.1256952169076744,0.07897664071189976,0.06229143492769511,0,-1,-1,-1,0,0,-1,-1,True
USDJPY,2024-03-22 12:00:00,-1,1.3682588597842897,-0.1355932203389734,-0.15870570107857274,0,1,1,1,0,0,-1,1,True
USDJPY,2024-03-25 12:00:00,-1,2.4952606635072883,-1.0,-1.0710900473933702,0,-1,-1,-1,0,0,-1,-1,True
USDJPY,2024-03-26 00:00:00,-1,2.229885057471143,-1.0,-1.0574712643678108,0,-1,-1,-1,0,0,-1,-1,True
USDJPY,2024-03-27 12:00:00,-1,0.6282940360610273,-0.12898751733705585,-0.1497919556172222,0,-1,-1,-1,0,0,-1,1,True
USDJPY,2024-03-28 12:00:00,-1,1.217065868263529,-0.18263473053885643,-0.22754491017957457,0,-1,-1,-1,0,0,-1,-1,True
USDJPY,2024-03-29 00:00:00,1,3.2425149700599296,2.365269461077883,2.275449101796447,0,-1,-1,-1,0,0,-1,-1,True
USDJPY,2024-03-30 00:00:00,1,3.0642857142860276,3.0642857142860276,2.95714285714316,1,-1,-1,-1,0,0,-1,-1,True
USDJPY,2024-04-01 12:00:00,-1,8.362500000001448,-1.0,-1.3750000000000746,0,0,-1,-1,-1,-1,-1,-1,True
USDJPY,2024-04-02 12:00:00,-1,3.9222972972974044,-1.0,-1.101351351351354,0,0,-1,-1,-1,-1,-1,1,True
USDJPY,2024-04-03 00:00:00,1,5.357142857143993,-1.0,-1.1785714285714821,0,-1,-1,-1,-1,-1,-1,-1,True
USDJPY,2024-04-03 12:00:00,1,1.1396396396395816,-1.0,-1.0450450450450453,0,-1,-1,-1,-1,-1,-1,-1,True
USDJPY,2024-04-04 00:00:00,-1,1.4516129032258065,1.4516129032258065,1.4112903225806468,1,-1,-1,-1,-1,-1,-1,1,True
USDJPY,2024-04-04 12:00:00,1,2.8536585365856264,-1.0,-1.0731707317073227,0,-1,-1,-1,-1,-1,-1,1,True
USDJPY,2024-04-05 00:00:00,-1,0.7012578616351963,0.7012578616351963,0.6698113207546934,1,0,-1,-1,-1,-1,-1,-1,True
USDJPY,2024-04-05 12:00:00,1,1.7344582593251088,0.7779751332149659,0.7513321492007558,0,0,-1,-1,-1,-1,-1,-1,True
USDJPY,2024-04-09 00:00:00,-1,3.46788990825673,-0.027522935779945693,-0.16513761467901705,0,0,0,-1,1,1,1,1,True
USDJPY,2024-04-10 00:00:00,1,1.507211538461573,1.507211538461573,1.4350961538461877,1,1,1,1,1,1,1,-1,True
USDJPY,2024-04-10 12:00:00,-1,9.821428571427386,-1.0,-1.3571428571428437,0,1,1,1,1,1,1,-1,True
USDJPY,2024-04-11 12:00:00,-1,10.994999999999123,-1.0,-1.0749999999999935,0,0,0,-1,1,1,1,1,True
USDJPY,2024-04-12 00:00:00,-1,6.399193548386061,-1.0,-1.120967741935461,0,-1,-1,-1,1,1,1,1,True
USDJPY,2024-04-12 12:00:00,-1,3.5112107623318276,-1.0,-1.0672645739910274,0,-1,-1,-1,1,1,1,1,True
USDJPY,2024-04-13 00:00:00,1,0.9715384615384789,0.9715384615384789,0.948461538461556,1,-1,-1,-1,1,1,1,1,True
USDJPY,2024-04-17 00:00:00,-1,10.129411764708538,3.635294117648239,3.4588235294129026,0,-1,-1,-1,-1,-1,-1,1,True
USDJPY,2024-04-18 12:00:00,1,2.003623188405711,-1.0,-1.0362318840579696,0,-1,-1,-1,-1,-1,-1,-1,True
USDJPY,2024-04-19 12:00:00,1,0.5355029585798696,0.16568047337279035,0.15088757396450606,0,1,1,1,-1,-1,-1,1,True
USDJPY,2024-04-23 12:00:00,-1,4.0819672131146705,-1.0,-1.245901639344234,0,0,-1,-1,0,-1,-1,1,True
USDJPY,2024-04-24 00:00:00,-1,2.4448818897635203,-1.0,-1.1181102362204636,0,-1,-1,-1,0,-1,-1,-1,True
USDJPY,2024-04-26 00:00:00,-1,5.9047619047616795,-1.0,-1.1190476190476146,0,-1,-1,-1,0,-1,-1,1,True
USDJPY,2024-04-26 12:00:00,1,0.35799136069114984,0.35799136069114984,0.349892008639314,1,-1,-1,-1,0,-1,-1,1,True
USDJPY,2024-04-29 12:00:00,-1,0.6911764705882296,-0.3730517848164921,-0.3768225238813488,0,1,1,1,0,-1,-1,1,True
USDJPY,2024-05-03 12:00:00,1,6.571585903083571,-1.0,-1.033039647577092,0,1,1,1,0,-1,-1,-1,True
USDJPY,2024-05-04 00:00:00,1,0.9096437880104149,0.9096437880104149,0.8966116420503802,1,1,1,1,0,-1,-1,-1,True
USDJPY,2024-05-09 00:00:00,-1,4.045602605863319,-1.0,-1.0488599348534222,0,1,1,1,-1,-1,-1,1,True
USDJPY,2024-05-09 12:00:00,1,0.7056396148555352,0.01375515818434563,-0.006877579092132937,0,1,1,1,-1,-1,-1,1,True
USDJPY,2024-05-11 00:00:00,-1,4.447183098591596,-1.0,-1.1056338028169044,0,-1,-1,-1,-1,-1,-1,1,True
USDJPY,2024-05-13 12:00:00,-1,5.8831168831145195,-1.0,-1.1948051948051275,0,-1,-1,-1,0,0,-1,1,True
USDJPY,2024-05-15 00:00:00,-1,1.8263358778624716,1.8263358778624716,1.7690839694655252,1,-1,-1,-1,0,0,-1,1,True
USDJPY,2024-05-16 12:00:00,1,1.9362783424550385,0.7458952306489305,0.7341673182173433,0,0,1,1,0,0,-1,-1,True
USDJPY,2024-05-18 00:00:00,1,2.6502808988763658,1.5308988764044826,1.4887640449438078,0,1,1,1,0,0,-1,1,True
USDJPY,2024-05-20 12:00:00,-1,5.092105263157812,-1.0,-1.0789473684210535,0,1,1,1,-1,-1,-1,1,True
USDJPY,2024-05-21 12:00:00,-1,3.145312500000031,-1.0,-1.0468750000000009,0,1,1,1,-1,-1,-1,1,True
USDJPY,2024-05-22 00:00:00,1,1.8034883720930996,0.6511627906977098,0.6162790697674755,0,-1,-1,-1,-1,-1,-1,-1,True
USDJPY,2024-05-23 12:00:00,-1,2.3401898734178896,-1.0,-1.0474683544303836,0,-1,-1,-1,-1,-1,-1,1,True
USDJPY,2024-05-24 00:00:00,1,1.1209503239739784,-0.29589632829372325,-0.3282937365010651,0,-1,-1,-1,-1,-1,-1,1,True
USDJPY,2024-05-25 00:00:00,1,2.7439024390242466,-1.0,-1.1219512195121764,0,-1,-1,-1,-1,-1,-1,-1,True
USDJPY,2024-05-27 12:00:00,1,2.1319444444444775,-1.0,-1.0694444444444418,0,-1,-1,-1,-1,-1,-1,-1,True
USDJPY,2024-05-28 12:00:00,-1,1.8906250000002058,-1.0,-1.0781250000000087,0,1,1,1,-1,-1,-1,-1,True
USDJPY,2024-05-29 00:00:00,1,0.8106936416185321,-1.0,-1.0216763005780354,0,1,1,1,-1,-1,-1,1,True
USDJPY,2024-05-29 12:00:00,-1,7.7977941176472365,-1.0,-1.1102941176470624,0,1,1,1,-1,-1,-1,1,True
USDJPY,2024-05-31 00:00:00,1,2.631028938906833,-0.15755627009644216,-0.18167202572345237,0,1,1,1,-1,-1,-1,-1,True
USDJPY,2024-06-01 00:00:00,1,1.6475069252077503,-1.0,-1.0207756232686978,0,1,1,1,-1,-1,-1,1,True
USDJPY,2024-06-03 12:00:00,-1,1.9282218597063903,1.9282218597063903,1.903752039151741,1,1,1,1,-1,-1,-1,1,True
USDJPY,2024-06-05 00:00:00,1,4.705985915492911,1.8802816901407764,1.8538732394365516,0,1,1,1,-1,-1,-1,-1,True
USDJPY,2024-06-06 00:00:00,-1,3.173076923076904,0.5646853146853251,0.538461538461549,0,-1,-1,-1,-1,-1,-1,1,True
USDJPY,2024-06-06 12:00:00,1,1.433770883054915,-1.0,-1.0178997613365157,0,-1,-1,-1,-1,-1,-1,1,True
USDJPY,2024-06-07 00:00:00,-1,2.004563233376759,-1.0,-1.0195567144719688,0,-1,-1,-1,-1,-1,-1,-1,True
USDJPY,2024-06-07 12:00:00,1,3.1019108280254204,3.1019108280254204,3.070063694267459,1,-1,-1,-1,-1,-1,-1,-1,True
USDJPY,2024-06-10 12:00:00,-1,8.495192307691966,-1.0,-1.0480769230769214,0,1,1,1,1,1,1,1,True
USDJPY,2024-06-12 00:00:00,-1,1.8672413793103444,1.8672413793103444,1.8155172413793086,1,-1,-1,-1,1,1,1,1,True
USDJPY,2024-06-14 00:00:00,1,1.704419889502794,1.704419889502794,1.6767955801105292,1,-1,-1,-1,1,1,1,1,True
USDJPY,2024-06-14 12:00:00,-1,0.8655778894472238,-0.5092127303182663,-0.5217755443886182,0,-1,-1,-1,1,1,1,1,True
USDJPY,2024-06-18 00:00:00,-1,4.04545454545433,-1.0,-1.0568181818181797,0,0,-1,-1,0,-1,-1,1,True
USDJPY,2024-06-18 12:00:00,1,0.9105263157894488,-0.059649122807050786,-0.085964912280734,0,0,-1,-1,0,-1,-1,1,True
USDJPY,2024-06-19 12:00:00,1,2.496677740863866,2.496677740863866,2.4468438538206745,1,-1,-1,-1,0,-1,-1,1,True
USDJPY,2024-06-21 12:00:00,-1,4.7066666666667745,-1.0,-1.0666666666666684,0,-1,-1,-1,0,-1,-1,1,True
USDJPY,2024-06-24 12:00:00,-1,3.184267241379364,-0.5043103448276068,-0.5366379310345035,0,-1,-1,-1,0,-1,-1,1,True
USDJPY,2024-06-25 12:00:00,1,2.381386861313873,2.381386861313873,2.326642335766428,1,-1,-1,-1,0,-1,-1,-1,True
USDJPY,2024-06-26 00:00:00,-1,13.552631578949875,-1.0,-1.2631578947368978,0,-1,-1,-1,0,-1,-1,1,True
USDJPY,2024-06-28 00:00:00,-1,5.231092436975058,-1.0,-1.1260504201680674,0,-1,-1,-1,0,-1,-1,1,True
USDJPY,2024-06-28 12:00:00,-1,1.2803149606298636,-1.0,-1.0236220472440938,0,-1,-1,-1,0,-1,-1,1,True
USDJPY,2024-06-29 00:00:00,1,2.353974121996393,1.43253234750464,1.4048059149722925,0,-1,-1,-1,0,-1,-1,1,True
USDJPY,2024-07-02 12:00:00,-1,9.693277310924458,-1.0,-1.1260504201680674,0,-1,-1,-1,0,0,-1,1,True
USDJPY,2024-07-03 00:00:00,1,1.918918918918791,1.918918918918791,1.8513513513512259,1,-1,-1,-1,0,0,-1,-1,True
USDJPY,2024-07-04 00:00:00,1,0.9297066014669881,-1.0,-1.0183374083129582,0,-1,-1,-1,0,0,-1,1,True
USDJPY,2024-07-06 00:00:00,1,3.331619537275202,-1.0,-1.0385604113110558,0,-1,-1,-1,0,0,-1,-1,True
USDJPY,2024-07-08 12:00:00,1,1.9926861702127123,0.4627659574468202,0.4428191489361821,0,0,-1,-1,-1,-1,-1,-1,True
USDJPY,2024-07-10 12:00:00,-1,7.255813953488951,-1.0,-1.1162790697674503,0,0,0,-1,-1,-1,-1,1,True
USDJPY,2024-07-11 00:00:00,-1,2.1933962264152234,2.1933962264152234,2.1226415094340876,1,0,0,-1,-1,-1,-1,1,True
USDJPY,2024-07-16 00:00:00,1,0.9361702127659691,-1.0,-1.0151975683890577,0,1,1,1,0,0,-1,1,True
USDJPY,2024-07-17 00:00:00,-1,2.0738866396760924,2.0738866396760924,2.043522267206457,1,-1,-1,-1,0,0,-1,1,True
USDJPY,2024-07-26 00:00:00,-1,4.919902912621141,-1.0,-1.0242718446601933,0,1,1,1,1,1,1,-1,True
USDJPY,2024-07-27 00:00:00,1,3.3062700964630527,-1.0,-1.0241157556270102,0,1,1,1,1,1,1,1,True
USDJPY,2024-07-29 12:00:00,1,2.983516483516526,-1.0,-1.0183150183150185,0,-1,-1,-1,1,1,1,1,True
USDJPY,2024-07-30 12:00:00,1,0.562647754137125,-1.0,-1.0118203309692673,0,1,1,1,1,1,1,1,True
USDJPY,2024-08-01 12:00:00,1,1.2290322580645323,-1.0,-1.0074441687344913,0,1,1,1,1,1,1,-1,True
USDJPY,2024-08-02 00:00:00,-1,1.8843638525564934,1.8843638525564934,1.8754458977407977,1,0,1,1,1,1,1,-1,True
USDJPY,2024-08-02 12:00:00,1,7.8623376623371595,-1.0,-1.038961038961037,0,0,1,1,1,1,1,-1,True
USDJPY,2024-08-06 12:00:00,-1,4.940230832646246,-1.0,-1.0123660346248968,0,0,1,1,1,1,1,-1,True
USDJPY,2024-08-07 00:00:00,1,4.465367965367944,4.465367965367944,4.443722943722923,1,-1,-1,-1,1,1,1,-1,True
USDJPY,2024-08-08 12:00:00,1,4.330612244897908,1.0108843537414711,0.9904761904761654,0,-1,-1,-1,1,1,1,1,True
USDJPY,2024-08-13 00:00:00,-1,1.2099999999999813,0.08666666666665293,0.07416666666665311,0,-1,-1,-1,1,1,1,1,True
