dia,i,fin,lado,entrada,stop,obj,riesgo,hora,dist_niv,dist_niv_R,sitio,dist_obj,atrae_contra,atrae_favor,cuerpo,cuerpo_pct,mecha_arriba,mecha_abajo,mecha_niv,mecha_niv_R,dentro,exceso,rango_asia,atr,dsem,R,motivo,rr,neto,ts,mecha_rechazo,ac,limpio,R240,M240,R360,M360,min_tp,min_sl,prim_sl,prim_tp
2025-04-09,383151,383208,-1,1.10585,1.10766,1.1022299999999998,18.100000000000893,9,10.3999999999993,0.5745856353590489,0.9090113735783076,36.200000000001786,inf,3.696132596684947,13.399999999998968,0.5800865800865268,0.1558441558442132,0.2640692640692599,6.700000000001705,0.3701657458564295,1,2.900000000001235,114.29999999999828,11.054166666666458,2,2.0,TP,2.0,1.9337016574585668,2025-04-09,0.1558441558442132,99.0,0,2.0,TP,2.0,TP,42.0,315.0,,42.0
2025-04-10,383449,383496,-1,1.10209,1.10316,1.0999500000000002,10.699999999999044,10,25.50000000000052,2.38317757009372,1.483870967741956,21.399999999998087,6.429906542056647,2.177570093458085,5.5000000000005045,0.5500000000001111,0.3599999999999556,0.0899999999999333,35.19999999999968,3.289719626168488,0,27.500000000000306,52.69999999999886,11.945833333333503,3,-1.0,SL,2.0,-1.1121495327102904,2025-04-10,0.3599999999999556,6.429906542056647,0,-1.0,SL,-1.0,SL,,19.0,19.0,
2025-04-11,383753,383783,-1,1.13964,1.14193,1.1350600000000002,22.899999999999032,11,11.2000000000001,0.4890829694323393,1.0574653668547978,45.799999999998064,inf,6.768558951965382,16.599999999999948,0.8097560975610184,0.160975609756078,0.0292682926829035,36.00000000000048,1.572052401746812,0,26.30000000000132,194.9000000000001,25.68333333333357,4,2.0,TP,2.0,1.947598253275107,2025-04-11,0.160975609756078,99.0,0,2.0,TP,2.0,TP,69.0,,,69.0
2025-04-14,384007,384070,-1,1.14137,1.14196,1.1401899999999998,5.9000000000009045,8,4.999999999999449,0.8474576271184208,1.0547645125958314,11.800000000001807,inf,15.457627118641726,1.8999999999991248,0.2043010752687016,0.3118279569893474,0.4838709677419509,9.900000000000464,1.6779661016947367,0,5.599999999998939,91.30000000000082,9.837499999999867,0,-1.0,SL,2.0,-1.2033898305084434,2025-04-14,0.3118279569893474,99.0,0,-1.0,SL,-1.0,SL,36.0,9.0,9.0,
2025-04-16,384593,384646,-1,1.138,1.13923,1.1355399999999998,12.300000000000644,9,5.300000000001415,0.4308943089431818,0.9495238095237958,24.600000000001288,inf,0.0894308943088021,10.100000000001774,0.8278688524591626,0.1557377049179611,0.0163934426228762,6.699999999999484,0.5447154471544011,1,4.500000000000615,104.99999999999952,8.78333333333305,2,2.0,TP,2.0,1.902439024390249,2025-04-16,0.1557377049179611,99.0,0,2.0,TP,2.0,TP,54.0,,,54.0
2025-04-21,385460,385509,-1,1.15369,1.15416,1.1527500000000002,4.699999999999704,9,2.500000000000835,0.5319148936172323,1.0176180408738609,9.399999999999409,inf,23.914893617023075,2.0999999999982144,0.5526315789468302,0.2894736842106339,0.1578947368425358,6.200000000000649,1.3191489361704338,0,4.500000000000615,141.89999999999924,7.729166666666601,0,-1.0,SL,2.0,-1.255319148936186,2025-04-21,0.2894736842106339,99.0,0,-1.0,SL,-1.0,SL,162.0,3.0,3.0,
2025-04-24,386333,386373,-1,1.13734,1.13832,1.13538,9.799999999999809,10,16.00000000000046,1.6326530612245684,1.409207161125323,19.599999999999618,0.122448979591735,6.448979591836966,8.500000000000174,0.3899082568807689,0.1330275229357438,0.4770642201834871,27.399999999999647,2.795918367346957,0,19.599999999999618,39.1000000000008,5.920833333333541,3,-1.0,SL,2.0,-1.122448979591839,2025-04-24,0.1330275229357438,0.122448979591735,0,-1.0,SL,-1.0,SL,398.0,22.0,22.0,
2025-04-30,387464,387525,-1,1.13922,1.14004,1.1375799999999998,8.20000000000043,8,3.300000000001635,0.4024390243904222,0.9191176470587852,16.40000000000086,2.41463414634145,2.5975609756095777,5.800000000000249,0.623655913978605,0.0430107526882208,0.3333333333331741,3.899999999998904,0.4756097560974024,1,2.4999999999986144,40.80000000000084,4.304166666666646,2,2.0,TP,2.0,1.8536585365853733,2025-04-30,0.0430107526882208,2.41463414634145,0,2.0,TP,2.0,TP,39.0,,,39.0
2025-05-02,388037,388101,-1,1.13234,1.133,1.1310199999999997,6.6000000000010495,8,8.099999999999774,1.227272727272498,1.1961259079903108,13.2000000000021,2.333333333333109,5.454545454544323,4.300000000001525,0.6718750000002657,0.1562499999999891,0.1718749999997452,13.700000000000934,2.075757575757387,0,11.800000000001807,41.29999999999967,4.508333333333354,4,-1.0,SL,2.0,-1.1818181818181528,2025-05-02,0.1562499999999891,2.333333333333109,0,-1.0,SL,-1.0,SL,351.0,27.0,27.0,
2025-05-06,388614,388676,-1,1.13292,1.13362,1.1315199999999996,7.0000000000014495,8,2.0999999999982144,0.2999999999996828,1.044303797468315,14.0000000000029,4.028571428570658,2.5857142857135607,5.00000000000167,0.925925925926261,0.0,0.074074074073739,8.099999999999774,1.1571428571425852,0,2.5999999999992696,47.40000000000188,4.541666666666814,1,-1.0,SL,2.0,-1.171428571428536,2025-05-06,0.0,4.028571428570658,0,-1.0,SL,-1.0,SL,179.0,36.0,36.0,
2025-05-08,389190,389252,1,1.12843,1.12756,1.13361,8.699999999999264,8,12.399999999999078,1.4252873563218538,-0.3147208121827133,51.79999999999962,inf,0.8505747126437075,4.999999999999449,0.8620689655174394,0.1379310344825606,0.0,20.09999999999845,2.3103448275862246,0,16.799999999999038,39.40000000000055,6.066666666666534,3,-1.0,SL,5.954022988506208,-1.1379310344827702,2025-05-08,0.0,99.0,0,-1.0,SL,-1.0,SL,,12.0,12.0,
2025-05-09,389480,389540,-1,1.124,1.12455,1.1229000000000005,5.499999999998284,8,3.60000000000138,0.6545454545459096,1.0900000000000345,10.999999999996568,5.472727272728903,5.127272727274408,3.2999999999994145,0.4459459459458891,0.5540540540541108,0.0,11.000000000001007,2.000000000000808,0,6.900000000000794,40.00000000000004,4.645833333333515,4,-1.0,SL,2.0,-1.2181818181818862,2025-05-09,0.5540540540541108,5.472727272728903,0,-1.0,SL,-1.0,SL,,6.0,6.0,
2025-05-12,389781,389828,1,1.11152,1.10976,1.12426,17.599999999999838,10,93.09999999999928,5.289772727272736,-2.714285714285659,127.39999999999974,inf,4.25,10.499999999999954,0.7553956834532328,0.1510791366906785,0.0935251798560886,110.60000000000068,6.284090909091007,0,103.19999999999884,34.30000000000044,12.762500000000342,0,-1.0,SL,7.238636363636415,-1.0681818181818188,2025-05-12,0.0935251798560886,99.0,0,-1.0,SL,-1.0,SL,,10.0,10.0,
