ins,regla,k,dia,lado,rgo_u,R,mot,neta,dias
EURUSD,A,2,2021-05-10,-1,46.49999999999821,-1.0,SL,-1.0307526881720441,1
EURUSD,A,2,2021-05-13,1,31.999999999998696,2.0,TP,1.9553124999999982,1
EURUSD,A,2,2021-05-19,-1,69.39999999999947,-1.0,SL,-1.020605187319885,4
EURUSD,A,2,2021-05-27,1,19.099999999998563,-1.0,SL,-1.0748691099476497,1
EURUSD,A,2,2021-06-04,1,60.499999999998884,-1.0,SL,-1.0236363636363641,5
EURUSD,A,2,2021-06-23,-1,42.69999999999996,-1.0,SL,-1.0334894613583139,2
EURUSD,A,2,2021-07-05,-1,18.400000000000638,-1.0,SL,-1.0777173913043452,1
EURUSD,A,2,2021-07-14,1,64.1999999999987,-1.0,SL,-1.0222741433021811,3
EURUSD,A,2,2021-07-21,1,43.400000000000105,2.0,TP,1.9670506912442398,6
EURUSD,A,2,2021-07-30,-1,41.80000000000072,2.0,TP,1.9657894736842112,5
EURUSD,A,2,2021-08-20,1,31.30000000000077,2.0,TP,1.9543130990415347,2
EURUSD,A,2,2021-09-20,1,27.200000000000557,-1.0,SL,-1.0525735294117635,2
EURUSD,A,2,2021-10-14,-1,26.399999999999757,-1.0,SL,-1.0541666666666671,3
EURUSD,A,2,2021-10-27,-1,24.200000000000887,-1.0,SL,-1.0590909090909069,1
EURUSD,A,2,2021-11-02,-1,34.30000000000044,-1.0,SL,-1.0416909620991248,1
EURUSD,A,2,2021-11-05,1,49.900000000000496,-1.0,SL,-1.0286573146292581,3
EURUSD,A,2,2021-11-23,1,23.200000000000998,-1.0,SL,-1.0616379310344801,1
EURUSD,A,2,2021-12-03,1,45.20000000000079,-1.0,SL,-1.0316371681415923,1
EURUSD,A,2,2021-12-10,1,49.5000000000001,-1.0,SL,-1.0288888888888887,1
EURUSD,A,2,2021-12-20,1,42.200000000001125,2.0,TP,1.9661137440758303,7
EURUSD,A,2,2022-01-10,1,41.59999999999941,2.0,TP,1.9656249999999995,2
EURUSD,A,2,2022-01-24,1,35.09999999999902,-1.0,SL,-1.0407407407407419,1
EURUSD,A,2,2022-01-28,1,23.699999999999832,2.0,TP,1.9396624472573836,1
EURUSD,A,2,2022-02-17,1,37.4999999999992,-1.0,SL,-1.0381333333333342,1
EURUSD,A,2,2022-02-28,1,77.80000000000119,-1.0,SL,-1.0183804627249355,1
EURUSD,A,2,2022-03-08,-1,58.400000000000674,-1.0,SL,-1.0244863013698626,1
EURUSD,A,2,2022-03-10,-1,134.39999999999895,-1.0,SL,-1.010639880952381,5
EURUSD,A,2,2022-03-18,1,46.19999999999846,-1.0,SL,-1.030952380952382,2
EURUSD,A,2,2022-03-28,1,40.599999999999525,2.0,TP,1.9647783251231523,1
EURUSD,A,2,2022-04-14,1,70.60000000000066,-1.0,SL,-1.020254957507082,7
EURUSD,A,2,2022-04-29,-1,51.900000000000276,-1.0,SL,-1.027552986512524,3
EURUSD,A,2,2022-05-05,1,48.299999999998896,-1.0,SL,-1.0296066252587999,1
EURUSD,A,2,2022-05-13,1,61.99999999999983,2.0,TP,1.9769354838709676,2
EURUSD,A,2,2022-05-18,-1,101.99999999999986,-1.0,SL,-1.0140196078431374,1
EURUSD,A,2,2022-06-03,-1,47.399999999999665,-1.0,SL,-1.0301687763713083,4
EURUSD,A,2,2022-06-14,1,18.499999999999073,2.0,TP,1.9227027027026988,1
EURUSD,A,2,2022-06-30,1,96.7999999999991,-1.0,SL,-1.0147727272727274,1
EURUSD,A,2,2022-07-08,1,110.19999999999807,-1.0,SL,-1.0129764065335756,1
EURUSD,A,2,2022-07-20,-1,93.79999999999943,-1.0,SL,-1.0152452025586356,1
EURUSD,A,2,2022-07-22,1,82.20000000000115,-1.0,SL,-1.0173965936739657,2
EURUSD,A,2,2022-07-27,1,103.59999999999924,-1.0,SL,-1.013803088803089,16
EURUSD,A,2,2022-08-23,1,67.59999999999988,-1.0,SL,-1.021153846153846,9
EURUSD,A,2,2022-09-08,-1,32.79999999999949,-1.0,SL,-1.0435975609756105,1
EURUSD,A,2,2022-09-14,1,23.600000000000286,-1.0,SL,-1.0605932203389823,2
EURUSD,A,2,2022-09-30,-1,52.40000000000022,-1.0,SL,-1.0272900763358777,2
EURUSD,A,2,2022-10-11,1,33.0000000000008,-1.0,SL,-1.0433333333333323,1
EURUSD,A,2,2022-10-14,-1,90.39999999999937,-1.0,SL,-1.0158185840707965,1
EURUSD,A,2,2022-10-20,1,29.50000000000008,-1.0,SL,-1.0484745762711862,1
EURUSD,A,2,2022-11-17,1,59.099999999998595,-1.0,SL,-1.0241962774957705,2
EURUSD,A,2,2022-12-09,-1,56.499999999999325,-1.0,SL,-1.0253097345132747,2
EURUSD,A,2,2022-12-19,1,31.70000000000117,-1.0,SL,-1.0451104100946356,3
EURUSD,A,2,2023-01-13,-1,37.69999999999829,-1.0,SL,-1.0379310344827604,1
EURUSD,A,2,2023-01-18,1,25.100000000000122,2.0,TP,1.9430278884462153,2
EURUSD,A,2,2023-01-26,1,39.00000000000014,-1.0,SL,-1.0366666666666666,1
EURUSD,A,2,2023-01-31,1,59.40000000000056,2.0,TP,1.975925925925926,1
EURUSD,A,2,2023-02-02,-1,125.19999999999864,2.0,TP,1.9885782747603833,7
EURUSD,A,2,2023-02-20,-1,19.599999999999618,2.0,TP,1.9270408163265291,1
EURUSD,A,2,2023-02-28,-1,61.80000000000074,-1.0,SL,-1.0231391585760514,1
EURUSD,A,2,2023-03-23,-1,95.09999999999907,-1.0,SL,-1.0150368033648791,8
EURUSD,A,2,2023-04-06,1,33.10000000000146,-1.0,SL,-1.043202416918427,1
EURUSD,A,2,2023-04-14,1,17.000000000000348,-1.0,SL,-1.0841176470588219,1
EURUSD,A,2,2023-04-19,-1,30.000000000001137,-1.0,SL,-1.047666666666665,1
EURUSD,A,2,2023-04-26,-1,47.399999999999665,2.0,TP,1.9698312236286917,4
EURUSD,A,2,2023-05-04,1,17.599999999999838,-1.0,SL,-1.0812500000000007,1
EURUSD,A,2,2023-05-10,1,40.200000000001346,-1.0,SL,-1.0355721393034814,1
EURUSD,A,2,2023-05-16,-1,43.50000000000076,2.0,TP,1.9671264367816097,2
EURUSD,A,2,2023-05-19,1,41.89999999999916,-1.0,SL,-1.0341288782816236,3
EURUSD,A,2,2023-05-26,1,27.400000000001867,-1.0,SL,-1.0521897810218943,2
EURUSD,A,2,2023-06-02,-1,72.60000000000043,-1.0,SL,-1.0196969696969695,4
EURUSD,A,2,2023-06-12,1,23.600000000001398,2.0,TP,1.9394067796610206,1
EURUSD,A,2,2023-06-16,-1,30.700000000001282,-1.0,SL,-1.0465798045602586,3
EURUSD,A,2,2023-06-22,-1,53.40000000000122,2.0,TP,1.9732209737827722,1
EURUSD,A,2,2023-06-28,1,15.700000000000713,-1.0,SL,-1.0910828025477666,1
EURUSD,A,2,2023-06-30,1,74.30000000000047,-1.0,SL,-1.0192462987886943,4
EURUSD,A,2,2023-07-18,-1,45.499999999998316,2.0,TP,1.9685714285714273,2
EURUSD,A,2,2023-07-28,1,69.00000000000128,-1.0,SL,-1.020724637681159,3
EURUSD,A,2,2023-08-03,1,36.09999999999891,2.0,TP,1.9603878116343478,1
EURUSD,A,2,2023-08-18,1,22.800000000000598,2.0,TP,1.9372807017543876,1
EURUSD,A,2,2023-08-23,1,59.40000000000056,-1.0,SL,-1.024074074074074,2
EURUSD,A,2,2023-09-06,1,21.600000000001618,-1.0,SL,-1.0662037037036987,1
EURUSD,A,2,2023-09-08,-1,46.39999999999977,-1.0,SL,-1.0308189655172415,1
EURUSD,A,2,2023-09-19,-1,38.50000000000131,-1.0,SL,-1.0371428571428558,1
EURUSD,A,2,2023-09-28,-1,14.300000000000423,-1.0,SL,-1.099999999999997,1
EURUSD,A,2,2023-10-27,-1,36.50000000000153,-1.0,SL,-1.039178082191779,1
EURUSD,A,2,2023-10-31,-1,96.7999999999991,-1.0,SL,-1.0147727272727274,3
EURUSD,A,2,2023-11-06,-1,35.70000000000073,-1.0,SL,-1.0400560224089628,6
EURUSD,A,2,2023-11-16,1,22.599999999999287,-1.0,SL,-1.0632743362831878,1
EURUSD,A,2,2023-11-21,-1,54.400000000001114,-1.0,SL,-1.0262867647058818,5
EURUSD,A,2,2023-11-29,-1,45.699999999999626,2.0,TP,1.9687089715536104,1
EURUSD,A,2,2023-12-07,1,36.70000000000062,-1.0,SL,-1.0389645776566752,1
EURUSD,A,2,2023-12-25,1,18.20000000000155,2.0,TP,1.9214285714285781,2
EURUSD,A,2,2023-12-28,-1,77.69999999999833,2.0,TP,1.9815958815958812,3
EURUSD,A,2,2024-01-05,1,62.50000000000089,-1.0,SL,-1.0228799999999996,7
EURUSD,A,2,2024-01-17,1,35.80000000000138,-1.0,SL,-1.0399441340782107,4
EURUSD,A,2,2024-01-26,1,37.59999999999985,-1.0,SL,-1.0380319148936172,1
EURUSD,A,2,2024-01-30,-1,14.199999999999768,2.0,TP,1.8992957746478858,1
EURUSD,A,2,2024-02-06,1,30.700000000001282,-1.0,SL,-1.0465798045602586,5
EURUSD,A,2,2024-02-14,1,32.29999999999844,2.0,TP,1.9557275541795645,4
EURUSD,A,2,2024-02-27,-1,22.499999999998632,2.0,TP,1.9364444444444406,1
EURUSD,A,2,2024-03-08,-1,46.39999999999977,2.0,TP,1.9691810344827585,7
EURUSD,A,2,2024-03-21,-1,80.80000000000086,2.0,TP,1.98230198019802,15
EURUSD,A,2,2024-04-18,-1,46.69999999999952,-1.0,SL,-1.0306209850107069,3
EURUSD,A,2,2024-04-24,-1,16.899999999999693,-1.0,SL,-1.084615384615386,1
EURUSD,A,2,2024-05-01,1,60.89999999999929,2.0,TP,1.9765188834154348,10
EURUSD,A,2,2024-05-16,-1,29.000000000001247,2.0,TP,1.950689655172416,5
EURUSD,A,2,2024-05-30,1,45.100000000000136,-1.0,SL,-1.0317073170731705,1
EURUSD,A,2,2024-06-04,-1,36.79999999999905,2.0,TP,1.9611413043478252,3
EURUSD,A,2,2024-06-27,-1,21.500000000000963,-1.0,SL,-1.0665116279069737,1
EURUSD,A,2,2024-07-08,-1,20.899999999999253,-1.0,SL,-1.0684210526315814,3
EURUSD,A,2,2024-07-15,-1,26.999999999999247,-1.0,SL,-1.0529629629629644,2
EURUSD,A,2,2024-07-22,1,16.300000000000203,-1.0,SL,-1.087730061349692,1
EURUSD,A,2,2024-07-25,-1,24.899999999998812,-1.0,SL,-1.0574297188755049,2
EURUSD,A,2,2024-08-26,-1,41.10000000000058,2.0,TP,1.9652068126520685,3
EURUSD,A,2,2024-09-02,1,28.29999999999888,-1.0,SL,-1.050530035335691,1
EURUSD,A,2,2024-09-13,-1,28.500000000000192,-1.0,SL,-1.050175438596491,1
EURUSD,A,2,2024-09-17,-1,33.10000000000146,-1.0,SL,-1.043202416918427,1
EURUSD,A,2,2024-09-25,-1,80.99999999999996,2.0,TP,1.9823456790123457,7
EURUSD,A,2,2024-10-25,-1,44.69999999999974,-1.0,SL,-1.0319910514541388,3
EURUSD,A,2,2024-11-04,-1,36.09999999999891,-1.0,SL,-1.0396121883656522,1
EURUSD,A,2,2024-11-15,-1,53.59999999999809,-1.0,SL,-1.026679104477613,1
EURUSD,A,2,2024-11-19,1,71.0999999999995,-1.0,SL,-1.020112517580872,1
EURUSD,A,2,2024-11-26,1,61.70000000000009,2.0,TP,1.9768233387358185,8
EURUSD,A,2,2024-12-25,-1,10.700000000001264,-1.0,SL,-1.1336448598130684,1
EURUSD,A,2,2024-12-27,-1,21.500000000000963,-1.0,SL,-1.0665116279069737,1
EURUSD,A,2,2025-01-13,1,80.90000000000153,2.0,TP,1.982323856613103,5
EURUSD,A,2,2025-01-23,1,44.39999999999999,2.0,TP,1.9677927927927927,1
EURUSD,A,2,2025-01-27,-1,44.69999999999974,2.0,TP,1.9680089485458612,2
EURUSD,A,2,2025-02-06,1,30.399999999999316,-1.0,SL,-1.0470394736842117,1
EURUSD,A,2,2025-02-21,-1,48.39999999999955,-1.0,SL,-1.0295454545454548,1
EURUSD,A,2,2025-02-26,-1,42.1999999999989,2.0,TP,1.9661137440758285,1
EURUSD,A,2,2025-03-06,-1,65.69999999999965,-1.0,SL,-1.0217656012176561,1
EURUSD,A,2,2025-03-14,-1,36.000000000000476,-1.0,SL,-1.0397222222222218,1
EURUSD,A,2,2025-03-31,-1,30.800000000001937,-1.0,SL,-1.0464285714285686,2
EURUSD,A,2,2025-04-09,-1,144.50000000000074,-1.0,SL,-1.0098961937716262,1
EURUSD,A,2,2025-04-25,1,47.29999999999901,-1.0,SL,-1.0302325581395355,4
EURUSD,A,2,2025-05-02,-1,86.20000000000071,-1.0,SL,-1.0165893271461715,2
EURUSD,A,2,2025-05-09,1,49.600000000000755,-1.0,SL,-1.0288306451612899,1
EURUSD,A,2,2025-05-14,-1,89.29999999999882,-1.0,SL,-1.0160134378499441,3
EURUSD,A,2,2025-05-30,-1,44.39999999999999,-1.0,SL,-1.0322072072072073,1
EURUSD,A,2,2025-06-03,-1,80.29999999999981,-1.0,SL,-1.0178082191780822,2
EURUSD,A,2,2025-06-16,-1,52.39999999999911,2.0,TP,1.9727099236641217,3
EURUSD,A,2,2025-07-02,1,47.099999999999916,-1.0,SL,-1.0303609341825903,1
EURUSD,A,2,2025-07-08,1,37.70000000000051,-1.0,SL,-1.0379310344827581,2
EURUSD,A,2,2025-07-16,1,72.59999999999822,-1.0,SL,-1.0196969696969702,1
EURUSD,A,2,2025-07-18,-1,50.90000000000039,-1.0,SL,-1.0280943025540272,1
EURUSD,A,2,2025-08-05,1,45.59999999999897,2.0,TP,1.9686403508771924,1
EURUSD,A,2,2025-08-15,-1,12.499999999999734,-1.0,SL,-1.1144000000000025,1
EURUSD,A,2,2025-08-20,1,27.600000000000957,-1.0,SL,-1.0518115942028967,1
EURUSD,A,2,2025-08-26,1,42.50000000000087,-1.0,SL,-1.0336470588235287,1
EURUSD,A,2,2025-09-03,1,52.100000000001586,2.0,TP,1.9725527831094058,3
EURUSD,A,2,2025-09-12,-1,17.399999999998528,-1.0,SL,-1.0821839080459839,1
EURUSD,A,2,2025-09-17,-1,103.6999999999999,2.0,TP,1.9862102217936355,15
EURUSD,A,2,2025-10-14,1,64.9999999999995,-1.0,SL,-1.0220000000000002,13
EURUSD,A,2,2025-11-05,1,23.199999999998777,2.0,TP,1.9383620689655139,1
EURUSD,A,2,2025-12-04,-1,38.000000000000256,-1.0,SL,-1.0376315789473682,4
EURUSD,A,2,2025-12-16,-1,56.199999999999584,-1.0,SL,-1.0254448398576514,6
EURUSD,A,2,2025-12-31,1,25.599999999998957,-1.0,SL,-1.0558593750000023,1
EURUSD,A,2,2026-02-04,-1,33.199999999999896,-1.0,SL,-1.0430722891566266,3
EURUSD,A,2,2026-02-10,-1,37.799999999998946,2.0,TP,1.9621693121693111,5
EURUSD,A,2,2026-02-26,-1,32.09999999999935,2.0,TP,1.9554517133956377,2
EURUSD,A,2,2026-03-06,1,71.29999999999859,-1.0,SL,-1.0200561009817677,1
EURUSD,A,2,2026-03-10,-1,56.09999999999893,2.0,TP,1.974509803921568,3
EURUSD,A,2,2026-04-21,1,21.100000000000563,-1.0,SL,-1.0677725118483394,1
EURUSD,A,2,2026-04-28,1,33.0000000000008,-1.0,SL,-1.0433333333333323,1
EURUSD,A,2,2026-05-01,-1,68.20000000000049,-1.0,SL,-1.0209677419354837,3
EURUSD,A,2,2026-05-18,1,50.499999999999986,-1.0,SL,-1.0283168316831683,1
EURUSD,A,2,2026-05-20,1,40.49999999999887,-1.0,SL,-1.0353086419753097,1
EURUSD,A,2,2026-06-04,1,17.799999999998928,-1.0,SL,-1.0803370786516902,1
EURUSD,A,2,2026-06-08,1,36.19999999999956,2.0,TP,1.9604972375690604,5
EURUSD,A,2,2026-06-19,1,50.499999999999986,-1.0,SL,-1.0283168316831683,2
EURUSD,A,2,2026-06-25,-1,15.399999999998748,-1.0,SL,-1.0928571428571503,1
EURUSD,A,2,2026-06-30,-1,15.999999999998238,2.0,TP,1.9106249999999902,1
EURUSD,A,2,2026-07-08,1,26.600000000001067,-1.0,SL,-1.0537593984962383,1
EURUSD,A,2,2026-07-27,-1,47.999999999999154,-1.0,SL,-1.029791666666667,2
EURUSD,A,2,2026-08-13,1,15.499999999999403,2.0,TP,1.9077419354838674,1
EURUSD,A,3,2020-01-14,1,21.700000000000053,-1.0,SL,-1.0658986175115206,3
EURUSD,A,3,2020-01-20,1,20.199999999999108,-1.0,SL,-1.070792079207924,2
EURUSD,A,3,2020-01-28,1,24.100000000000232,-1.0,SL,-1.0593360995850616,1
EURUSD,A,3,2020-02-11,1,27.200000000000557,-1.0,SL,-1.0525735294117635,1
EURUSD,A,3,2020-02-19,1,25.600000000001177,-1.0,SL,-1.0558593749999974,1
EURUSD,A,3,2020-03-16,-1,73.30000000000058,3.0,TP,2.9804911323328787,2
EURUSD,A,3,2020-03-20,1,55.400000000001,-1.0,SL,-1.0258122743682305,1
EURUSD,A,3,2020-04-15,1,51.70000000000119,-1.0,SL,-1.0276595744680845,1
EURUSD,A,3,2020-04-17,1,59.19999999999925,-1.0,SL,-1.0241554054054056,3
EURUSD,A,3,2020-04-24,1,92.4999999999998,0.8475675675675768,cierre,0.8321081081081173,20
EURUSD,A,3,2020-06-05,-1,92.4999999999998,-1.0,SL,-1.0154594594594595,3
EURUSD,A,3,2020-06-16,-1,91.70000000000122,-1.0,SL,-1.015594329334787,17
EURUSD,A,3,2020-07-10,1,44.299999999999336,3.0,TP,2.967720090293453,3
EURUSD,A,3,2020-08-11,1,19.299999999999873,-1.0,SL,-1.074093264248705,1
EURUSD,A,3,2020-08-20,1,59.099999999998595,-1.0,SL,-1.0241962774957705,1
EURUSD,A,3,2020-08-26,1,58.499999999999105,-1.0,SL,-1.0244444444444447,1
EURUSD,A,3,2020-09-01,-1,95.60000000000012,3.0,TP,2.985041841004184,17
EURUSD,A,3,2020-09-30,-1,31.600000000000517,-1.0,SL,-1.0452531645569614,1
EURUSD,A,3,2020-10-06,-1,74.70000000000087,-1.0,SL,-1.0191432396251672,3
EURUSD,A,3,2020-10-14,1,27.29999999999899,-1.0,SL,-1.0523809523809544,1
EURUSD,A,3,2020-10-23,1,70.60000000000066,-1.0,SL,-1.020254957507082,2
EURUSD,A,3,2020-11-04,1,118.3999999999985,3.0,TP,2.987922297297297,19
EURUSD,A,3,2020-12-04,-1,57.099999999998815,-1.0,SL,-1.0250437828371284,8
EURUSD,A,3,2021-01-04,-1,59.200000000001474,-1.0,SL,-1.0241554054054047,2
EURUSD,A,3,2021-01-13,-1,66.39999999999979,3.0,TP,2.978463855421687,17
EURUSD,A,3,2021-02-15,-1,16.700000000000603,-1.0,SL,-1.0856287425149669,1
EURUSD,A,3,2021-02-23,-1,31.000000000001027,-1.0,SL,-1.046129032258063,2
EURUSD,A,3,2021-03-03,-1,50.39999999999933,3.0,TP,2.9716269841269836,2
EURUSD,A,3,2021-03-09,1,66.39999999999979,-1.0,SL,-1.0215361445783133,11
EURUSD,A,3,2021-03-31,1,23.499999999998522,3.0,TP,2.939148936170209,3
EURUSD,A,3,2021-04-07,-1,45.50000000000054,-1.0,SL,-1.0314285714285711,1
EURUSD,A,3,2021-04-15,-1,26.89999999999859,-1.0,SL,-1.053159851301118,1
EURUSD,A,3,2021-04-20,-1,45.29999999999923,-1.0,SL,-1.031567328918323,3
EURUSD,A,3,2021-04-26,-1,31.30000000000077,-1.0,SL,-1.0456869009584653,2
EURUSD,A,3,2021-04-29,-1,28.799999999999937,3.0,TP,2.9503472222222222,1
EURUSD,A,3,2021-05-03,1,49.600000000000755,-1.0,SL,-1.0288306451612899,1
EURUSD,A,3,2021-05-10,-1,46.49999999999821,-1.0,SL,-1.0307526881720441,1
EURUSD,A,3,2021-05-13,1,31.999999999998696,3.0,TP,2.955312499999998,3
EURUSD,A,3,2021-05-19,-1,69.39999999999947,-1.0,SL,-1.020605187319885,4
EURUSD,A,3,2021-05-27,1,19.099999999998563,-1.0,SL,-1.0748691099476497,1
EURUSD,A,3,2021-06-04,1,60.499999999998884,-1.0,SL,-1.0236363636363641,5
EURUSD,A,3,2021-06-23,-1,42.69999999999996,-1.0,SL,-1.0334894613583139,2
EURUSD,A,3,2021-07-05,-1,18.400000000000638,-1.0,SL,-1.0777173913043452,1
EURUSD,A,3,2021-07-14,1,64.1999999999987,-1.0,SL,-1.0222741433021811,3
EURUSD,A,3,2021-07-21,1,43.400000000000105,-1.0,SL,-1.0329493087557602,13
EURUSD,A,3,2021-08-20,1,31.30000000000077,3.0,TP,2.9543130990415345,5
EURUSD,A,3,2021-09-20,1,27.200000000000557,-1.0,SL,-1.0525735294117635,2
EURUSD,A,3,2021-10-14,-1,26.399999999999757,-1.0,SL,-1.0541666666666671,3
EURUSD,A,3,2021-10-27,-1,24.200000000000887,-1.0,SL,-1.0590909090909069,1
EURUSD,A,3,2021-11-02,-1,34.30000000000044,-1.0,SL,-1.0416909620991248,1
EURUSD,A,3,2021-11-05,1,49.900000000000496,-1.0,SL,-1.0286573146292581,3
EURUSD,A,3,2021-11-23,1,23.200000000000998,-1.0,SL,-1.0616379310344801,1
EURUSD,A,3,2021-12-03,1,45.20000000000079,-1.0,SL,-1.0316371681415923,1
EURUSD,A,3,2021-12-10,1,49.5000000000001,-1.0,SL,-1.0288888888888887,1
EURUSD,A,3,2021-12-20,1,42.200000000001125,3.0,TP,2.9661137440758303,17
EURUSD,A,3,2022-01-24,1,35.09999999999902,-1.0,SL,-1.0407407407407419,1
EURUSD,A,3,2022-01-28,1,23.699999999999832,3.0,TP,2.9396624472573833,1
EURUSD,A,3,2022-02-17,1,37.4999999999992,-1.0,SL,-1.0381333333333342,1
EURUSD,A,3,2022-02-28,1,77.80000000000119,-1.0,SL,-1.0183804627249355,1
EURUSD,A,3,2022-03-08,-1,58.400000000000674,-1.0,SL,-1.0244863013698626,1
EURUSD,A,3,2022-03-10,-1,134.39999999999895,-1.0,SL,-1.010639880952381,5
EURUSD,A,3,2022-03-18,1,46.19999999999846,-1.0,SL,-1.030952380952382,2
EURUSD,A,3,2022-03-28,1,40.599999999999525,3.0,TP,2.9647783251231523,1
EURUSD,A,3,2022-04-14,1,70.60000000000066,-1.0,SL,-1.020254957507082,7
EURUSD,A,3,2022-04-29,-1,51.900000000000276,-1.0,SL,-1.027552986512524,3
EURUSD,A,3,2022-05-05,1,48.299999999998896,-1.0,SL,-1.0296066252587999,1
EURUSD,A,3,2022-05-13,1,61.99999999999983,3.0,TP,2.976935483870968,4
EURUSD,A,3,2022-06-03,-1,47.399999999999665,-1.0,SL,-1.0301687763713083,4
EURUSD,A,3,2022-06-14,1,18.499999999999073,3.0,TP,2.922702702702699,1
EURUSD,A,3,2022-06-30,1,96.7999999999991,-1.0,SL,-1.0147727272727274,1
EURUSD,A,3,2022-07-08,1,110.19999999999807,-1.0,SL,-1.0129764065335756,1
EURUSD,A,3,2022-07-20,-1,93.79999999999943,-1.0,SL,-1.0152452025586356,1
EURUSD,A,3,2022-07-22,1,82.20000000000115,-1.0,SL,-1.0173965936739657,2
EURUSD,A,3,2022-07-27,1,103.59999999999924,-1.0,SL,-1.013803088803089,16
EURUSD,A,3,2022-08-23,1,67.59999999999988,-1.0,SL,-1.021153846153846,9
EURUSD,A,3,2022-09-08,-1,32.79999999999949,-1.0,SL,-1.0435975609756105,1
EURUSD,A,3,2022-09-14,1,23.600000000000286,-1.0,SL,-1.0605932203389823,2
EURUSD,A,3,2022-09-30,-1,52.40000000000022,-1.0,SL,-1.0272900763358777,2
EURUSD,A,3,2022-10-11,1,33.0000000000008,-1.0,SL,-1.0433333333333323,1
EURUSD,A,3,2022-10-14,-1,90.39999999999937,-1.0,SL,-1.0158185840707965,1
EURUSD,A,3,2022-10-20,1,29.50000000000008,-1.0,SL,-1.0484745762711862,1
EURUSD,A,3,2022-11-17,1,59.099999999998595,-1.0,SL,-1.0241962774957705,2
EURUSD,A,3,2022-12-09,-1,56.499999999999325,-1.0,SL,-1.0253097345132747,2
EURUSD,A,3,2022-12-19,1,31.70000000000117,-1.0,SL,-1.0451104100946356,3
EURUSD,A,3,2023-01-13,-1,37.69999999999829,-1.0,SL,-1.0379310344827604,1
EURUSD,A,3,2023-01-18,1,25.100000000000122,3.0,TP,2.9430278884462155,1
EURUSD,A,3,2023-01-26,1,39.00000000000014,-1.0,SL,-1.0366666666666666,1
EURUSD,A,3,2023-01-31,1,59.40000000000056,-1.0,SL,-1.024074074074074,3
EURUSD,A,3,2023-02-07,1,59.899999999999395,-1.0,SL,-1.0238731218697832,3
EURUSD,A,3,2023-02-13,1,68.29999999999892,-1.0,SL,-1.0209370424597368,3
EURUSD,A,3,2023-02-20,-1,19.599999999999618,3.0,TP,2.9270408163265293,2
EURUSD,A,3,2023-02-28,-1,61.80000000000074,-1.0,SL,-1.0231391585760514,1
EURUSD,A,3,2023-03-23,-1,95.09999999999907,-1.0,SL,-1.0150368033648791,8
EURUSD,A,3,2023-04-06,1,33.10000000000146,-1.0,SL,-1.043202416918427,1
EURUSD,A,3,2023-04-14,1,17.000000000000348,-1.0,SL,-1.0841176470588219,1
EURUSD,A,3,2023-04-19,-1,30.000000000001137,-1.0,SL,-1.047666666666665,1
EURUSD,A,3,2023-04-26,-1,47.399999999999665,-1.0,SL,-1.0301687763713083,5
EURUSD,A,3,2023-05-04,1,17.599999999999838,-1.0,SL,-1.0812500000000007,1
EURUSD,A,3,2023-05-10,1,40.200000000001346,-1.0,SL,-1.0355721393034814,1
EURUSD,A,3,2023-05-16,-1,43.50000000000076,3.0,TP,2.96712643678161,7
EURUSD,A,3,2023-05-26,1,27.400000000001867,-1.0,SL,-1.0521897810218943,2
EURUSD,A,3,2023-06-02,-1,72.60000000000043,-1.0,SL,-1.0196969696969695,4
EURUSD,A,3,2023-06-12,1,23.600000000001398,3.0,TP,2.9394067796610206,2
EURUSD,A,3,2023-06-16,-1,30.700000000001282,-1.0,SL,-1.0465798045602586,3
EURUSD,A,3,2023-06-22,-1,53.40000000000122,-1.0,SL,-1.0267790262172278,13
EURUSD,A,3,2023-07-18,-1,45.499999999998316,3.0,TP,2.9685714285714275,4
EURUSD,A,3,2023-07-28,1,69.00000000000128,-1.0,SL,-1.020724637681159,3
EURUSD,A,3,2023-08-03,1,36.09999999999891,3.0,TP,2.960387811634348,5
EURUSD,A,3,2023-08-18,1,22.800000000000598,-1.0,SL,-1.0627192982456124,2
EURUSD,A,3,2023-08-23,1,59.40000000000056,-1.0,SL,-1.024074074074074,2
EURUSD,A,3,2023-09-06,1,21.600000000001618,-1.0,SL,-1.0662037037036987,1
EURUSD,A,3,2023-09-08,-1,46.39999999999977,-1.0,SL,-1.0308189655172415,1
EURUSD,A,3,2023-09-19,-1,38.50000000000131,-1.0,SL,-1.0371428571428558,1
EURUSD,A,3,2023-09-28,-1,14.300000000000423,-1.0,SL,-1.099999999999997,1
EURUSD,A,3,2023-10-27,-1,36.50000000000153,-1.0,SL,-1.039178082191779,1
EURUSD,A,3,2023-10-31,-1,96.7999999999991,-1.0,SL,-1.0147727272727274,3
EURUSD,A,3,2023-11-06,-1,35.70000000000073,-1.0,SL,-1.0400560224089628,6
EURUSD,A,3,2023-11-16,1,22.599999999999287,-1.0,SL,-1.0632743362831878,1
EURUSD,A,3,2023-11-21,-1,54.400000000001114,-1.0,SL,-1.0262867647058818,5
EURUSD,A,3,2023-11-29,-1,45.699999999999626,3.0,TP,2.9687089715536104,2
EURUSD,A,3,2023-12-07,1,36.70000000000062,-1.0,SL,-1.0389645776566752,1
EURUSD,A,3,2023-12-25,1,18.20000000000155,3.0,TP,2.921428571428578,2
EURUSD,A,3,2023-12-28,-1,77.69999999999833,3.0,TP,2.981595881595881,17
