i_base,i_ent,k,alcista,entrada,objetivo,stop,nat,sim,rr,ts,vent,riesgo_u,R,coste_R,R_neto,tf,ins
585,586,1,False,4544.955,4529.045,4553.065,0.0,1.0,1.961775585696732,2026-05-21 00:59:00,FUERA,810.9999999999673,-1.0,0.043156596794083124,-1.0431565967940832,H4,XAUUSD
587,588,1,True,4532.335,4570.725,4511.818,0.0,0.0,1.871131257006417,2026-05-21 08:59:00,LONDRES,2051.6999999999825,-1.0,0.017059024223814542,-1.0170590242238144,H4,XAUUSD
589,590,1,True,4519.315,4542.625,4488.335,1.0,1.0,0.7524209167204884,2026-05-21 16:59:00,FUERA,3097.9999999999563,0.7524209167204884,0.0112976113621693,0.741123305358319,H4,XAUUSD
592,593,1,True,4526.925,4545.755,4518.195,0.0,1.0,2.1569301260021656,2026-05-22 04:59:00,FUERA,873.0000000000473,-1.0,0.04009163802978019,-1.0400916380297802,H4,XAUUSD
593,594,1,True,4521.695,4536.125,4506.978,1.0,1.0,0.9804987429503731,2026-05-22 08:59:00,LONDRES,1471.6999999999643,0.9804987429503731,0.023782020792281613,0.9567167221580914,H4,XAUUSD
594,595,1,False,4528.025,4506.978,4536.605,1.0,1.0,2.453030303030274,2026-05-22 12:59:00,NY,857.9999999999927,2.453030303030274,0.04079254079254114,2.4122377622377327,H4,XAUUSD
595,596,1,True,4514.795,4536.605,4491.605,1.0,1.0,0.9404915912030621,2026-05-22 16:59:00,FUERA,2319.000000000051,0.9404915912030621,0.015092712376023817,0.9253988788270383,H4,XAUUSD
604,605,1,True,4523.625,4550.075,4519.815,0.0,0.0,6.942257217846992,2026-05-26 08:59:00,LONDRES,381.00000000004,-1.0,0.09186351706035781,-1.091863517060358,H4,XAUUSD
607,608,1,True,4505.065,4531.155,4482.365,1.0,1.0,1.1493392070484738,2026-05-26 20:59:00,FUERA,2269.999999999982,1.1493392070484738,0.015418502202643295,1.1339207048458304,H4,XAUUSD
610,611,1,True,4497.745,4520.815,4475.605,0.0,0.0,1.042005420054172,2026-05-27 08:59:00,LONDRES,2214.0000000000327,-1.0,0.01580849141824728,-1.0158084914182473,H4,XAUUSD
612,613,1,True,4450.638,4497.745,4401.325,0.0,0.0,0.955265345852004,2026-05-27 16:59:00,FUERA,4931.30000000001,-1.0,0.007097519923752343,-1.0070975199237524,H4,XAUUSD
613,614,1,False,4451.875,4401.325,4458.688,0.0,1.0,7.419638925583359,2026-05-27 20:59:00,FUERA,681.3000000000102,-1.0,0.051372376339350476,-1.0513723763393505,H4,XAUUSD
614,615,1,False,4456.678,4441.315,4465.495,1.0,1.0,1.742429397754369,2026-05-28 00:59:00,FUERA,881.7000000000007,1.742429397754369,0.03969604173755242,1.7027333560168165,H4,XAUUSD
619,620,1,False,4495.605,4417.995,4516.318,0.0,0.0,3.746922222758521,2026-05-28 20:59:00,FUERA,2071.3000000000648,-1.0,0.016897600540722688,-1.0168976005407226,H4,XAUUSD
620,621,1,True,4495.935,4516.318,4488.685,1.0,1.0,2.811448275862043,2026-05-29 00:59:00,FUERA,725.0,2.811448275862043,0.04827586206896552,2.7631724137930775,H4,XAUUSD
622,623,1,False,4514.705,4491.995,4526.235,0.0,0.0,1.969644405897705,2026-05-29 08:59:00,LONDRES,1152.9999999999745,-1.0,0.030355594102342388,-1.0303555941023423,H4,XAUUSD
623,624,1,False,4522.825,4502.435,4543.025,0.0,0.0,1.0094059405940397,2026-05-29 12:59:00,NY,2019.9999999999818,-1.0,0.017326732673267484,-1.0173267326732676,H4,XAUUSD
626,627,1,True,4540.495,4568.135,4517.555,0.0,0.0,1.2048823016565304,2026-06-01 00:59:00,FUERA,2293.99999999996,-1.0,0.01525719267654778,-1.0152571926765477,H4,XAUUSD
629,630,1,True,4501.945,4525.055,4488.965,0.0,0.0,1.7804314329739106,2026-06-01 12:59:00,NY,1297.9999999999563,-1.0,0.026964560862866853,-1.0269645608628668,H4,XAUUSD
632,633,1,False,4481.248,4471.205,4497.025,1.0,0.0,0.6365595487101247,2026-06-02 00:59:00,FUERA,1577.7000000000044,0.6365595487101247,0.022184192178487612,0.614375356531637,H4,XAUUSD
637,638,1,True,4488.865,4524.725,4478.535,0.0,0.0,3.4714424007745244,2026-06-02 20:59:00,FUERA,1032.9999999999927,-1.0,0.03388189738625387,-1.0338818973862538,H4,XAUUSD
642,643,1,True,4441.695,4467.905,4426.195,0.0,1.0,1.6909677419354863,2026-06-03 16:59:00,FUERA,1550.0,-1.0,0.02258064516129032,-1.0225806451612902,H4,XAUUSD
652,653,1,True,4462.595,4469.745,4428.335,1.0,0.0,0.20869819030938677,2026-06-05 08:59:00,LONDRES,3426.000000000022,0.20869819030938677,0.01021599532983064,0.19848219497955613,H4,XAUUSD
657,658,1,True,4312.425,4353.085,4299.798,0.0,0.0,3.220083947097374,2026-06-08 04:59:00,FUERA,1262.7000000000407,-1.0,0.027718381246534307,-1.0277183812465343,H4,XAUUSD
680,681,1,False,4208.285,4071.445,4246.415,0.0,0.0,3.588775242591117,2026-06-12 00:59:00,FUERA,3813.000000000011,-1.0,0.009179124049304982,-1.0091791240493049,H4,XAUUSD
688,689,1,False,4333.995,4285.185,4345.285,0.0,,4.323294951284291,2026-06-15 08:59:00,LONDRES,1128.9999999999964,-1.0,0.03100088573959266,-1.0310008857395927,H4,XAUUSD
690,691,1,False,4339.095,4324.515,4369.485,1.0,,0.47976307996052014,2026-06-15 16:59:00,FUERA,3038.999999999942,0.47976307996052014,0.011516946363935725,0.4682461335965844,H4,XAUUSD
692,693,1,True,4318.905,4339.015,4305.755,1.0,1.0,1.5292775665400105,2026-06-16 00:59:00,FUERA,1314.9999999999636,1.5292775665400105,0.026615969581749787,1.5026615969582606,H4,XAUUSD
696,697,1,True,4340.525,4354.905,4313.005,1.0,0.0,0.5225290697674548,2026-06-16 16:59:00,FUERA,2751.9999999999527,0.5225290697674548,0.012718023255814172,0.5098110465116407,H4,XAUUSD
700,701,1,True,4324.485,4349.415,4316.965,1.0,1.0,3.3151595744683324,2026-06-17 08:59:00,LONDRES,751.9999999999527,3.3151595744683324,0.04654255319149229,3.26861702127684,H4,XAUUSD
701,702,1,False,4333.475,4316.965,4335.445,0.0,0.0,8.380710659901373,2026-06-17 12:59:00,NY,196.99999999993452,-1.0,0.1776649746193484,-1.1776649746193484,H4,XAUUSD
712,713,1,True,4168.795,4194.335,4121.438,1.0,1.0,0.5393078108832903,2026-06-19 08:59:00,LONDRES,4735.699999999997,0.5393078108832903,0.007390670861752227,0.531917140021538,H4,XAUUSD
714,715,1,False,4154.335,4141.695,4182.825,1.0,0.0,0.44366444366445856,2026-06-19 16:58:00,FUERA,2848.999999999978,0.44366444366445856,0.01228501228501238,0.4313794313794462,H4,XAUUSD
718,719,1,False,4193.225,4179.225,4215.005,1.0,1.0,0.6427915518824685,2026-06-22 12:59:00,NY,2177.9999999999745,0.6427915518824685,0.016069788797061713,0.6267217630854068,H4,XAUUSD
721,722,1,False,4193.145,4176.855,4195.095,0.0,1.0,8.35384615384738,2026-06-23 00:59:00,FUERA,194.9999999999818,-1.0,0.17948717948719622,-1.1794871794871962,H4,XAUUSD
732,733,1,True,3997.605,4041.905,3958.695,1.0,1.0,1.1385248008224196,2026-06-24 20:59:00,FUERA,3890.9999999999854,1.1385248008224196,0.008995116936520208,1.1295296838858995,H4,XAUUSD
733,734,1,False,3990.985,3958.695,4018.385,0.0,0.0,1.1784671532846662,2026-06-25 00:59:00,FUERA,2740.000000000009,-1.0,0.012773722627737185,-1.0127737226277371,H4,XAUUSD
738,739,1,False,4024.095,3998.955,4043.918,1.0,0.0,1.268223780457018,2026-06-25 20:59:00,FUERA,1982.300000000032,1.268223780457018,0.0176562578822577,1.2505675225747603,H4,XAUUSD
745,746,1,True,4069.305,4089.798,4048.055,0.0,0.0,0.9643764705882324,2026-06-29 00:59:00,FUERA,2125.0,-1.0,0.01647058823529412,-1.016470588235294,H4,XAUUSD
748,749,1,True,4043.455,4068.455,4024.168,0.0,0.0,1.2962098823041557,2026-06-29 12:59:00,NY,1928.6999999999807,-1.0,0.01814693835225818,-1.0181469383522581,H4,XAUUSD
