R,neta,mot,rgo,hniv,aliU,aliM,dob,i
-1.0,-1.1607283353939744,SL,8.896999999998823,23,False,False,True,EURUSD
-1.0,-1.1607283353939744,SL,8.896999999998823,15,False,False,True,EURUSD
-1.0,-1.269760422561792,SL,5.300999999999778,7,False,True,False,EURUSD
-1.0,-1.110621180474972,SL,12.927000000000355,23,False,False,True,EURUSD
2.0,1.813995837669125,TP,7.688000000001249,11,False,False,True,EURUSD
-1.0,-1.2390105298345107,SL,5.983000000000516,11,False,True,True,EURUSD
-1.0,-1.2729528535979457,SL,5.239000000001326,15,False,False,True,EURUSD
-1.0,-1.4082215244076208,SL,3.503000000000256,15,False,True,False,EURUSD
-1.0,-1.2050179211469483,SL,6.9750000000001755,23,False,False,True,EURUSD
-1.0,-1.1867572156196722,SL,7.657000000000913,12,False,True,False,EURUSD
2.0,1.8906894970188028,TP,13.081999999999816,23,True,False,True,EURUSD
2.0,1.8906894970188028,TP,13.081999999999816,5,True,False,True,EURUSD
-1.0,-1.129212975512784,SL,11.06700000000016,22,False,True,True,EURUSD
-1.0,-1.129212975512784,SL,11.06700000000016,21,False,True,False,EURUSD
-1.0,-1.2865157283109105,SL,4.991000000000856,21,True,False,True,EURUSD
-1.0,-1.2681920480119973,SL,5.332000000000114,23,True,False,True,EURUSD
-1.0,-1.2681920480119973,SL,5.332000000000114,5,True,False,True,EURUSD
-1.0,-1.2272366121087126,SL,6.292999999999438,17,True,False,True,EURUSD
-1.0,-1.2353522053982293,SL,6.076000000001525,23,False,False,True,EURUSD
-1.0,-1.2353522053982293,SL,6.076000000001525,5,False,False,True,EURUSD
-1.0,-1.186004162330875,SL,7.688000000001249,23,False,False,False,EURUSD
-1.0,-1.186004162330875,SL,7.688000000001249,17,False,False,False,EURUSD
2.0,1.8756629858273,TP,11.500999999998207,22,False,False,True,EURUSD
-1.0,-1.1306771452069693,SL,10.943000000001035,21,True,False,True,EURUSD
-1.0,-1.1303080007290058,SL,10.973999999999151,0,True,False,True,EURUSD
-1.0,-1.137288786482338,SL,10.415999999999759,21,False,False,True,EURUSD
-1.0,-1.137288786482338,SL,10.415999999999759,0,False,False,False,EURUSD
-1.0,-1.0939491492017557,SL,15.221000000000817,22,False,True,True,EURUSD
-1.0,-1.0939491492017557,SL,15.221000000000817,0,False,True,True,EURUSD
-1.0,-1.0939491492017557,SL,15.221000000000817,23,False,True,True,EURUSD
-1.0,-1.1507484714316063,SL,9.485999999998551,21,False,True,False,EURUSD
-1.0,-1.134880211280896,SL,10.601999999999556,19,True,False,True,EURUSD
-1.0,-1.6233653007851334,SL,2.293999999998242,14,False,False,False,EURUSD
2.0,1.8786078098472114,TP,11.780000000001234,22,True,False,True,EURUSD
-1.0,-1.0904490828589468,SL,15.810000000000546,10,False,False,False,EURUSD
-1.0,-1.3494623655913993,SL,4.0919999999999845,23,False,False,True,EURUSD
-1.0,-1.1988320355950972,SL,7.192000000000309,23,False,True,True,EURUSD
-1.0,-1.1195052649172552,SL,11.966000000001031,23,False,False,True,EURUSD
-1.0,-1.1070279170720705,SL,13.361000000000622,10,False,False,True,EURUSD
-1.0,-1.214553638409562,SL,6.665000000001253,22,False,False,True,EURUSD
-1.0,-1.114464099895941,SL,12.493000000000087,22,False,True,False,EURUSD
-1.0,-1.3138029405311635,SL,4.556999999998368,22,False,False,True,EURUSD
2.0,1.9102548010543474,TP,15.93399999999967,22,False,True,True,EURUSD
2.0,1.8011679644049028,TP,7.192000000000309,3,False,True,True,EURUSD
-1.0,-1.2068566468970987,SL,6.913000000001723,22,False,False,True,EURUSD
0.009782520818140855,-0.048023284016521964,fuera,24.738000000001925,22,True,False,True,EURUSD
2.0,1.917331483408492,TP,17.298000000001146,15,False,True,True,EURUSD
2.0,1.917331483408492,TP,17.298000000001146,18,False,True,False,EURUSD
2.0,1.917331483408492,TP,17.298000000001146,13,False,True,True,EURUSD
-1.0,-1.0873655913978497,SL,16.367999999999938,14,False,False,False,EURUSD
-1.0,-1.266641804959888,SL,5.363000000000451,13,False,False,False,EURUSD
-1.0,-1.1167823601470024,SL,12.244999999999617,14,False,True,True,EURUSD
-1.0,-1.397664071190317,SL,3.5959999999990444,14,False,True,False,EURUSD
-1.0,-1.1938194632691759,SL,7.378000000000107,14,False,False,True,EURUSD
0.45530657473516783,0.3379299023228012,fuera,12.183000000001165,19,True,False,True,EURUSD
0.45530657473516783,0.3379299023228012,fuera,12.183000000001165,16,True,False,True,EURUSD
2.0,1.7681958177986825,TP,6.169000000000313,13,False,True,False,EURUSD
2.0,1.8011679644049028,TP,7.192000000000309,16,False,True,True,EURUSD
2.0,1.8011679644049028,TP,7.192000000000309,2,False,True,True,EURUSD
-1.0,-1.2865157283109105,SL,4.991000000000856,16,False,False,False,EURUSD
-1.0,-1.2865157283109105,SL,4.991000000000856,13,False,False,False,EURUSD
2.0,1.894441573780176,TP,13.54700000000042,13,False,True,True,EURUSD
-1.0,-1.128136200716858,SL,11.159999999998949,16,False,False,True,EURUSD
-1.0,-1.1906158357770893,SL,7.502000000001452,23,False,True,False,EURUSD
-1.0,-1.134880211280896,SL,10.601999999999556,2,True,False,True,EURUSD
2.0,1.8259281801582536,TP,8.215000000000305,13,False,False,True,EURUSD
-1.0,-1.1138988450816338,SL,12.55500000000076,19,False,True,False,EURUSD
-1.0,-1.1437041503366618,SL,9.950999999999155,0,True,False,True,EURUSD
-1.0,-1.1618562535370618,SL,8.83500000000037,8,False,False,False,EURUSD
-1.0,-1.1938194632691759,SL,7.378000000000107,23,False,True,False,EURUSD
-1.0,-1.212576185521044,SL,6.726999999999705,23,False,False,True,EURUSD
-1.0,-1.212576185521044,SL,6.726999999999705,23,False,False,False,EURUSD
2.0,1.8003072196619958,TP,7.1609999999977525,23,False,False,True,EURUSD
-1.0,-1.2745775729647346,SL,5.207999999998769,0,True,False,True,EURUSD
-1.0,-1.2956989247310975,SL,4.836000000001395,16,False,False,False,EURUSD
2.0,1.7609894701654893,TP,5.983000000000516,18,False,False,True,EURUSD
-1.0,-1.49601109954943,SL,2.8829999999979705,22,False,False,False,EURUSD
2.0,1.740848133381656,TP,5.517999999999912,18,False,False,False,EURUSD
2.0,1.7479287854750294,TP,5.672999999999373,18,True,False,True,EURUSD
2.0,1.8662926601215593,TP,10.695000000000565,15,False,False,True,EURUSD
2.0,1.730239577438208,TP,5.300999999999778,18,False,True,False,EURUSD
-1.0,-1.3494623655913993,SL,4.0919999999999845,8,False,True,True,EURUSD
-1.0,-1.3271562571493345,SL,4.371000000000791,22,False,True,False,EURUSD
-1.0,-1.2196620583717503,SL,6.509999999999572,22,False,True,False,EURUSD
-1.0,-1.2196620583717503,SL,6.509999999999572,0,False,True,False,EURUSD
-1.0,-1.214553638409562,SL,6.665000000001253,0,False,False,True,EURUSD
-1.0,-1.0690554375120787,SL,20.707999999998172,3,False,True,True,EURUSD
-1.0,-1.0644260227067976,SL,22.195999999998772,22,False,False,True,EURUSD
2.0,1.8804947350827448,TP,11.966000000001031,3,False,False,False,EURUSD
2.0,1.7465437788018,TP,5.641999999999037,3,False,False,True,EURUSD
-1.0,-1.2976066597295204,SL,4.804999999998838,10,False,True,True,EURUSD
-1.0,-1.2390105298345993,SL,5.982999999998295,10,False,False,False,EURUSD
2.0,1.8003072196620575,TP,7.160999999999973,3,True,False,True,EURUSD
-1.0,-1.2606160014579064,SL,5.487000000001796,2,False,False,True,EURUSD
-1.0,-1.1288520454135822,SL,11.098000000000496,20,False,False,True,EURUSD
-1.0,-1.1368814013592408,SL,10.447000000000095,23,False,False,True,EURUSD
-1.0,-1.1532525988640168,SL,9.33099999999909,23,False,True,True,EURUSD
-1.0,-1.1532525988640168,SL,9.33099999999909,17,False,False,True,EURUSD
2.0,1.6279916753381425,TP,3.8439999999995145,17,False,False,False,EURUSD
-1.0,-1.1517402376910002,SL,9.424000000000099,12,False,True,True,EURUSD
-1.0,-1.4393241167435005,SL,3.254999999999786,17,False,False,False,EURUSD
2.0,1.9034957484140966,TP,14.818000000000886,17,True,False,True,EURUSD
2.0,1.7043010752689025,TP,4.836000000001395,2,False,False,True,EURUSD
2.0,1.7043010752689025,TP,4.836000000001395,5,False,False,True,EURUSD
-1.0,-1.290119699736244,SL,4.929000000000183,2,False,True,False,EURUSD
-1.0,-1.1204413374884188,SL,11.873000000000022,10,True,False,True,EURUSD
-1.0,-1.1204413374884188,SL,11.873000000000022,17,True,False,True,EURUSD
2.0,1.3593189964157102,TP,2.2319999999997897,17,False,True,False,EURUSD
-1.0,-1.2365591397849867,SL,6.044999999998968,2,True,False,True,EURUSD
2.0,1.8715068739329774,TP,11.129000000000833,2,False,False,False,EURUSD
2.0,1.8715068739329774,TP,11.129000000000833,5,False,False,False,EURUSD
2.0,1.8715068739329774,TP,11.129000000000833,4,False,False,False,EURUSD
-1.0,-1.1596160285746266,SL,8.958999999999495,5,False,True,True,EURUSD
-1.0,-1.1596160285746266,SL,8.958999999999495,4,False,True,True,EURUSD
2.0,1.4160881992649879,TP,2.4489999999999235,23,False,False,True,EURUSD
2.0,1.7792869269948806,TP,6.478999999999235,5,True,False,True,EURUSD
2.0,1.730239577438208,TP,5.300999999999778,23,False,False,True,EURUSD
-1.0,-1.2762217500482556,SL,5.177000000000653,17,False,True,True,EURUSD
-1.0,-1.2548565318124694,SL,5.611000000000921,4,False,False,False,EURUSD
2.0,1.7716384541680457,TP,6.262000000001322,3,False,False,True,EURUSD
2.0,1.7693548387097016,TP,6.200000000000649,18,False,True,False,EURUSD
-1.0,-1.2847471127041603,SL,5.021999999998972,18,True,False,True,EURUSD
-1.0,-1.4522454142946075,SL,3.1620000000009973,3,False,True,True,EURUSD
-1.0,-1.3014969428631422,SL,4.743000000000386,1,True,False,True,EURUSD
2.0,1.8467474011360199,TP,9.33100000000131,1,False,False,False,EURUSD
-1.0,-1.2635944700460284,SL,5.425000000001123,18,False,False,True,EURUSD
-1.0,-1.7096774193549598,SL,2.014999999999656,1,False,False,False,EURUSD
-1.0,-1.186004162330875,SL,7.688000000001249,3,False,False,False,EURUSD
-1.0,-1.1223581757508319,SL,11.687000000000225,18,True,False,True,EURUSD
-1.0,-1.1223581757508319,SL,11.687000000000225,3,True,False,True,EURUSD
2.0,1.5917784755923792,TP,3.503000000000256,18,False,False,True,EURUSD
-1.0,-1.1781043716527475,SL,8.029000000000508,17,True,False,True,EURUSD
2.0,1.8085932271449323,TP,7.470999999998895,17,True,False,True,EURUSD
-1.0,-1.2272366121087126,SL,6.292999999999438,23,True,False,True,EURUSD
-1.0,-1.2272366121087126,SL,6.292999999999438,0,True,False,True,EURUSD
2.0,1.8430985297344946,TP,9.114000000001177,0,False,False,True,EURUSD
-1.0,-1.240255376344079,SL,5.952000000000179,13,False,True,True,EURUSD
2.0,1.930633034198397,TP,20.614999999999384,11,False,False,True,EURUSD
-1.0,-1.101382488479248,SL,14.105000000002033,3,False,False,True,EURUSD
-1.0,-1.101382488479248,SL,14.105000000002033,4,False,False,True,EURUSD
-1.0,-1.1569014702655436,SL,9.113999999998956,17,False,False,True,EURUSD
2.0,1.8265825854960116,TP,8.246000000000642,6,False,False,True,EURUSD
-1.0,-1.1569014702655436,SL,9.113999999998956,21,False,False,True,EURUSD
-1.0,-1.1569014702655436,SL,9.113999999998956,9,False,False,True,EURUSD
-1.0,-1.2520712145249706,SL,5.672999999999373,6,False,False,False,EURUSD
-1.0,-1.5839118007350121,SL,2.4489999999999235,0,False,False,True,EURUSD
2.0,1.487455197132466,TP,2.789999999999182,16,False,True,True,EURUSD
2.0,1.6985030571368578,TP,4.743000000000386,19,True,False,True,EURUSD
-1.0,-1.4612903225805969,SL,3.1000000000003247,19,False,False,False,EURUSD
-1.0,-1.320340501792145,SL,4.463999999999579,19,False,False,False,EURUSD
-1.0,-1.320340501792145,SL,4.463999999999579,23,False,False,False,EURUSD
-1.0,-1.3781068217875299,SL,3.781999999998842,19,True,False,True,EURUSD
-1.0,-1.3781068217875299,SL,3.781999999998842,23,True,False,True,EURUSD
-1.0,-1.1569014702655054,SL,9.114000000001177,10,False,True,True,EURUSD
-1.0,-1.3271562571493345,SL,4.371000000000791,10,False,False,False,EURUSD
-1.0,-1.3416965352450225,SL,4.184999999998773,10,False,False,True,EURUSD
2.0,1.8420238621299247,TP,9.052000000000504,14,False,False,True,EURUSD
-1.0,-1.2390105298345107,SL,5.983000000000516,14,False,False,False,EURUSD
-1.0,-1.419354838709497,SL,3.4100000000014674,14,True,False,True,EURUSD
2.0,1.754632807137999,TP,5.828000000001055,14,True,False,True,EURUSD
2.0,1.4573055028462423,TP,2.634999999999721,3,False,False,False,EURUSD
2.0,1.7844437744949833,TP,6.6339999999986965,17,False,False,True,EURUSD
-1.0,-1.3095908205239872,SL,4.6189999999990405,23,False,True,True,EURUSD
-1.0,-1.3095908205239872,SL,4.6189999999990405,0,False,True,True,EURUSD
-1.0,-1.245367192862001,SL,5.828000000001055,23,False,False,True,EURUSD
2.0,1.8988398415393333,TP,14.136000000000148,10,False,True,True,EURUSD
2.0,1.6924731182795287,TP,4.649999999999377,1,False,True,True,EURUSD
2.0,1.6367792735585953,TP,3.9370000000005234,23,False,False,False,EURUSD
-1.0,-1.4707044107966305,SL,3.037999999999652,23,True,False,True,EURUSD
-1.0,-1.512544802867534,SL,2.789999999999182,1,False,True,False,EURUSD
-1.0,-1.512544802867534,SL,2.789999999999182,23,False,True,False,EURUSD
-1.0,-1.366103430619542,SL,3.906000000000187,21,False,False,False,EURUSD
2.0,1.6681364585749134,TP,4.308999999997898,21,True,False,True,EURUSD
-1.0,-1.1922043010752488,SL,7.440000000000779,18,True,False,True,EURUSD
-1.0,-1.6319045514803006,SL,2.263000000000126,23,False,False,False,EURUSD
-1.0,-1.2023203169213017,SL,7.0680000000011844,0,True,False,True,EURUSD
-1.0,-1.240255376344079,SL,5.952000000000179,0,False,False,True,EURUSD
-1.0,-1.5491551459294692,SL,2.6039999999993846,23,False,False,False,EURUSD
-1.0,-1.138525622396607,SL,10.32299999999875,23,False,True,True,EURUSD
-1.0,-1.128136200716858,SL,11.159999999998949,0,False,False,True,EURUSD
-1.0,-1.1317972350230412,SL,10.850000000000026,23,False,True,False,EURUSD
-1.0,-1.6069609507642864,SL,2.3559999999989145,16,False,False,False,EURUSD
2.0,1.6657316503038633,TP,4.277999999999782,16,False,True,True,EURUSD
2.0,1.8375738300772382,TP,8.804000000000034,23,False,False,False,EURUSD
-1.0,-1.2014368220875749,SL,7.099000000001521,23,False,True,True,EURUSD
-1.0,-1.3812316715541784,SL,3.751000000000726,16,False,True,True,EURUSD
-1.0,-1.3442465093884868,SL,4.154000000000657,23,False,True,False,EURUSD
-1.0,-1.5491551459294692,SL,2.6039999999993846,16,True,False,True,EURUSD
-1.0,-1.2534562211982,SL,5.641999999999037,23,True,False,True,EURUSD
-1.0,-1.5491551459294692,SL,2.6039999999993846,23,True,False,True,EURUSD
2.0,1.6531651709920232,TP,4.123000000000321,23,False,False,False,EURUSD
-1.0,-1.2520712145249706,SL,5.672999999999373,16,False,True,False,EURUSD
2.0,1.8291517323775341,TP,8.369999999999767,9,False,False,True,EURUSD
-1.0,-1.1376986037554242,SL,10.384999999999422,22,False,False,False,EURUSD
-1.0,-1.2507012622721025,SL,5.703999999999709,18,False,True,True,EURUSD
-1.0,-1.1376986037554242,SL,10.384999999999422,2,True,False,True,EURUSD
-1.0,-1.1376986037554242,SL,10.384999999999422,15,True,False,True,EURUSD
0.17095787708411936,0.029890500148127663,fuera,10.136999999998952,15,False,True,True,EURUSD
2.0,1.681868743047825,TP,4.494999999999916,14,False,False,True,EURUSD
-1.0,-1.6406810035842898,SL,2.2319999999997897,14,False,False,False,EURUSD
-1.0,-1.1979786792191434,SL,7.223000000000646,22,False,False,True,EURUSD
2.0,1.8779655231268193,TP,11.718000000000561,22,False,False,True,EURUSD
2.0,1.743727598566335,TP,5.5800000000005845,22,False,False,True,EURUSD
-1.0,-1.2050179211469483,SL,6.9750000000001755,5,False,False,False,EURUSD
2.0,1.5521453178827445,TP,3.192999999999113,22,False,True,True,EURUSD
2.0,1.711693548386998,TP,4.959999999998299,23,False,True,True,EURUSD
2.0,1.469781238413129,TP,2.6970000000003935,23,False,False,True,EURUSD
-1.0,-1.4118663594470142,SL,3.4719999999999196,23,False,True,False,EURUSD
-1.0,-1.2651093807934355,SL,5.394000000000787,23,True,False,True,EURUSD
-1.0,-1.1979786792191434,SL,7.223000000000646,23,False,False,True,EURUSD
2.0,1.8398297491039675,TP,8.92800000000138,22,False,False,True,EURUSD
-1.0,-1.4271206690560516,SL,3.348000000000795,16,False,False,True,EURUSD
-1.0,-1.4393241167435005,SL,3.254999999999786,16,False,True,False,EURUSD
-1.0,-1.2377785167941133,SL,6.014000000000852,16,False,False,True,EURUSD
-1.0,-1.1100931557471807,SL,12.988999999998807,12,False,True,True,EURUSD
-1.0,-1.1100931557471807,SL,12.988999999998807,15,False,True,True,EURUSD
-1.0,-1.1136183060543563,SL,12.585999999998876,12,False,False,False,EURUSD
-1.0,-1.1136183060543563,SL,12.585999999998876,15,False,False,False,EURUSD
-1.0,-1.2812745869394375,SL,5.083999999999644,12,False,True,True,EURUSD
-1.0,-1.2812745869394375,SL,5.083999999999644,15,False,True,True,EURUSD
-1.0,-1.2812745869394375,SL,5.083999999999644,10,False,True,True,EURUSD
-1.0,-1.1647465437787845,SL,8.68000000000091,10,False,False,False,EURUSD
-1.0,-1.5913978494624665,SL,2.417999999999587,15,False,True,False,EURUSD
-1.0,-1.1182795698924932,SL,12.089999999997936,18,False,False,True,EURUSD
2.0,1.6774193548386545,TP,4.432999999999243,18,False,True,True,EURUSD
2.0,1.824604440083397,TP,8.152999999999633,4,True,False,True,EURUSD
2.0,1.824604440083397,TP,8.152999999999633,18,True,False,True,EURUSD
2.0,1.824604440083397,TP,8.152999999999633,7,True,False,True,EURUSD
2.0,1.487455197132466,TP,2.789999999999182,4,False,False,True,EURUSD
2.0,1.487455197132466,TP,2.789999999999182,18,False,False,True,EURUSD
2.0,1.487455197132466,TP,2.789999999999182,7,False,False,True,EURUSD
-1.0,-1.2239273410586278,SL,6.385999999998226,23,False,True,True,EURUSD
2.0,1.9321631878557874,TP,21.079999999999988,4,False,False,True,EURUSD
2.0,1.9321631878557874,TP,21.079999999999988,18,False,False,True,EURUSD
2.0,1.9321631878557874,TP,21.079999999999988,7,False,False,True,EURUSD
-1.0,-1.0764992243085707,SL,18.692999999998516,17,True,False,True,EURUSD
-1.0,-1.3781068217875299,SL,3.781999999998842,10,False,False,True,EURUSD
-1.0,-1.1553166069295107,SL,9.206999999999965,23,False,False,True,EURUSD
-1.0,-1.1553166069295107,SL,9.206999999999965,23,False,False,True,EURUSD
-1.0,-1.1195052649172552,SL,11.966000000001031,1,False,False,True,EURUSD
-1.0,-1.1195052649172552,SL,11.966000000001031,16,False,False,True,EURUSD
-1.0,-1.1659317707124577,SL,8.618000000000237,17,False,False,True,EURUSD
-1.0,-1.1659317707124577,SL,8.618000000000237,8,False,False,True,EURUSD
-1.0,-1.1867572156197264,SL,7.656999999998693,17,False,False,True,EURUSD
-1.0,-1.1867572156197264,SL,7.656999999998693,8,False,False,True,EURUSD
-1.0,-1.4907343857240019,SL,2.9140000000005273,7,False,False,True,EURUSD
2.0,1.8597901755073976,TP,10.198999999999625,22,False,False,True,EURUSD
-1.0,-1.205933179723507,SL,6.943999999999839,21,True,False,True,EURUSD
-1.0,-1.4755570335884023,SL,3.0069999999993158,23,False,False,True,EURUSD
2.0,1.6681364585750846,TP,4.309000000000118,23,False,True,False,EURUSD
2.0,1.7506538796861397,TP,5.735000000000046,23,False,False,False,EURUSD
2.0,1.711693548386998,TP,4.959999999998299,22,True,False,True,EURUSD
2.0,1.711693548386998,TP,4.959999999998299,22,True,False,True,EURUSD
-1.0,-1.3159522757401503,SL,4.526000000000252,22,False,True,True,EURUSD
-1.0,-1.336708264657449,SL,4.246999999999446,2,False,True,False,EURUSD
-1.0,-1.4567230916642326,SL,3.1309999999984406,2,True,False,True,EURUSD
-1.0,-1.1714833912939318,SL,8.33899999999943,2,False,False,True,EURUSD
-1.0,-1.4855687606114292,SL,2.944999999998643,2,True,False,True,EURUSD
-1.0,-1.1930085031718065,SL,7.409000000000443,16,False,False,True,EURUSD
-1.0,-1.5241935483869566,SL,2.72800000000073,16,False,False,True,EURUSD
2.0,1.6583034647549775,TP,4.184999999998773,16,False,False,True,EURUSD
-1.0,-1.2228455664640525,SL,6.417000000000783,21,False,False,True,EURUSD
-1.0,-1.2096774193548168,SL,6.820000000000714,21,False,False,True,EURUSD
-1.0,-1.4046406338426034,SL,3.5340000000005922,18,True,False,True,EURUSD
-1.0,-1.649704679691211,SL,2.2009999999994534,22,True,False,True,EURUSD
-1.0,-1.4046406338426034,SL,3.5340000000005922,22,False,False,True,EURUSD
-1.0,-1.4612903225805969,SL,3.1000000000003247,18,False,True,False,EURUSD
-1.0,-1.4612903225805969,SL,3.1000000000003247,21,False,True,False,EURUSD
