ts,salida_ts,dir,entrada,sl,tp,riesgo_pips,motivo,pips,R
2020-01-14 13:54:00,2020-01-14 14:04:00,corto,9070.06,9075.1,9065.019999999999,5.040000000000873,TP,3.540000000000873,0.702380952381004
2020-01-14 17:45:00,2020-01-14 18:07:00,corto,9069.01,9074.95,9063.07,5.940000000000509,SL,-7.440000000000509,-1.2525252525252308
2020-01-14 18:09:00,2020-01-14 18:30:00,corto,9068.65,9076.19,9061.109999999999,7.540000000000873,SL,-9.040000000000873,-1.1989389920424174
2020-01-14 18:42:00,2020-01-15 00:03:00,corto,9046.42,9080.7,9012.14,34.280000000000655,TP,32.780000000000655,0.9562427071178539
2020-01-15 15:48:00,2020-01-15 16:02:00,corto,9073.87,9080.72,9067.020000000002,6.849999999998545,TP,5.349999999998545,0.7810218978101725
2020-01-16 16:21:00,2020-01-16 18:40:00,corto,9068.27,9089.09,9047.45,20.81999999999971,SL,-22.31999999999971,-1.0720461095100875
2020-01-17 06:57:00,2020-01-17 07:03:00,corto,9125.51,9128.5,9122.52,2.9899999999997817,SL,-4.489999999999782,-1.501672240802712
2020-01-17 07:09:00,2020-01-17 07:24:00,corto,9126.41,9129.62,9123.199999999999,3.210000000000946,SL,-4.710000000000946,-1.4672897196260306
2020-01-17 16:57:00,2020-01-17 20:31:00,largo,9134.21,9116.04,9152.379999999997,18.169999999998254,TP,16.669999999998254,0.9174463401210707
2020-01-20 23:09:00,2020-01-20 23:22:00,corto,9162.97,9166.2,9159.739999999998,3.2300000000013824,TP,1.7300000000013824,0.5356037151704774
2020-01-20 23:21:00,2020-01-21 01:01:00,corto,9159.82,9166.2,9153.439999999999,6.380000000001019,TP,4.880000000001019,0.764890282131699
2020-01-21 15:09:00,2020-01-21 15:18:00,corto,9161.7,9170.52,9152.880000000001,8.819999999999709,TP,7.319999999999709,0.82993197278911
2020-01-21 15:15:00,2020-01-21 16:13:00,corto,9154.76,9170.52,9139.0,15.760000000000218,SL,-17.26000000000022,-1.0951776649746179
2020-01-21 20:33:00,2020-01-22 01:21:00,corto,9166.26,9180.39,9152.130000000001,14.1299999999992,SL,-15.6299999999992,-1.1061571125265452
2020-01-23 05:42:00,2020-01-23 07:06:00,largo,9166.11,9160.04,9172.18,6.069999999999709,TP,4.569999999999709,0.7528830313014708
2020-01-23 13:30:00,2020-01-23 13:35:00,largo,9179.12,9171.82,9186.420000000002,7.300000000001091,TP,5.800000000001091,0.7945205479452362
2020-01-24 16:30:00,2020-01-24 17:17:00,corto,9207.68,9246.9,9168.460000000001,39.219999999999345,TP,37.719999999999345,0.9617542070372253
2020-01-29 19:21:00,2020-01-29 20:03:00,corto,9140.29,9153.0,9127.580000000002,12.709999999999127,TP,11.209999999999127,0.8819826907946418
2020-01-30 19:51:00,2020-01-30 20:22:00,corto,9070.66,9110.39,9030.93,39.72999999999956,SL,-41.22999999999956,-1.037754845205135
2020-01-31 00:15:00,2020-01-31 00:53:00,corto,9200.29,9216.39,9184.190000000002,16.099999999998545,SL,-17.599999999998545,-1.0931677018633625
2020-01-31 20:21:00,2020-01-31 20:30:00,largo,9002.44,8985.44,9019.44,17.0,SL,-18.5,-1.088235294117647
2020-02-04 16:06:00,2020-02-04 16:11:00,corto,9283.03,9290.49,9275.570000000002,7.459999999999127,SL,-8.959999999999127,-1.2010723860590047
2020-02-04 23:51:00,2020-02-05 08:33:00,corto,9331.7,9357.2,9306.2,25.5,SL,-27.0,-1.0588235294117647
2020-02-06 17:45:00,2020-02-06 18:05:00,corto,9435.78,9444.15,9427.410000000002,8.369999999998981,SL,-9.869999999998981,-1.179211469534072
2020-02-06 18:33:00,2020-02-06 20:59:00,corto,9428.76,9445.98,9411.54,17.219999999999345,SL,-18.719999999999345,-1.0871080139372855
2020-02-07 17:42:00,2020-02-07 18:39:00,corto,9437.82,9454.1,9421.539999999999,16.280000000000655,TP,14.780000000000655,0.9078624078624116
2020-02-07 18:45:00,2020-02-07 19:11:00,corto,9415.0,9444.81,9385.19,29.80999999999949,TP,28.30999999999949,0.9496813149949672
2020-02-10 08:51:00,2020-02-10 09:04:00,largo,9385.29,9372.51,9398.070000000002,12.780000000000655,TP,11.280000000000655,0.8826291079812266
2020-02-10 14:30:00,2020-02-10 14:44:00,largo,9396.99,9367.07,9426.91,29.920000000000073,TP,28.420000000000073,0.9498663101604279
2020-02-10 14:51:00,2020-02-10 19:58:00,largo,9423.79,9367.07,9480.510000000002,56.720000000001164,TP,55.220000000001164,0.973554301833569
2020-02-11 19:09:00,2020-02-11 19:22:00,largo,9537.41,9522.32,9552.5,15.090000000000146,SL,-16.590000000000146,-1.099403578528826
