R,mot,riesgo,ali,neto,ins
-1.0,SL,7.599999999998719,True,-1.157894736842132,EURUSD
-1.0,SL,20.100000000000673,True,-1.0597014925373114,EURUSD
-1.0,SL,15.700000000000713,True,-1.0764331210191047,EURUSD
1.2249999999998844,TP,24.000000000001798,True,1.1749999999998881,EURUSD
1.4204545454545283,TP,8.799999999999919,True,1.2840909090908907,EURUSD
1.3383084577115862,TP,20.099999999998452,True,1.2786069651742682,EURUSD
-1.0,SL,9.600000000000719,True,-1.1249999999999907,EURUSD
3.089285714286316,TP,5.599999999998939,False,2.8750000000005613,EURUSD
1.1724137931032304,TP,11.600000000000499,False,1.0689655172411658,EURUSD
-1.0,SL,5.800000000000249,False,-1.206896551724129,EURUSD
0.686619718309912,TP,28.399999999999537,False,0.6443661971831507,EURUSD
0.66165413533835,TP,39.89999999999938,True,0.6315789473684248,EURUSD
-1.0,SL,5.60000000000116,False,-1.21428571428567,EURUSD
0.6666666666665333,TP,11.100000000001664,True,0.5585585585584414,EURUSD
-1.0,SL,21.100000000000563,False,-1.0568720379146903,EURUSD
5.74074074074068,TP,2.6999999999999247,True,5.296296296296223,EURUSD
0.2894736842105417,TP,34.19999999999978,True,0.25438596491229587,EURUSD
-1.0,SL,21.400000000000308,False,-1.0560747663551393,EURUSD
0.6319444444444712,TP,14.399999999998858,True,0.5486111111111313,EURUSD
-1.0,SL,21.700000000000053,False,-1.0552995391705067,EURUSD
1.7222222222222565,TP,18.000000000000238,True,1.6555555555555908,EURUSD
1.1678832116789752,TP,13.699999999998713,True,1.0802919708030547,EURUSD
0.8237082066869233,TP,32.90000000000015,False,0.787234042553185,EURUSD
1.7600000000001776,TP,9.999999999998899,True,1.6400000000001644,EURUSD
-1.0,SL,5.399999999999849,False,-1.2222222222222283,EURUSD
-1.0,SL,12.400000000001299,True,-1.096774193548377,EURUSD
0.6118251928019851,TP,38.90000000000171,True,0.5809768637531433,EURUSD
-1.0,SL,5.20000000000076,False,-1.230769230769197,EURUSD
0.4566326530612794,TP,39.199999999999235,True,0.42602040816331965,EURUSD
-1.0,SL,16.599999999999948,False,-1.0722891566265063,EURUSD
-1.0,SL,4.20000000000087,True,-1.2857142857142265,EURUSD
-1.0,SL,7.199999999998319,False,-1.1666666666667056,EURUSD
-1.0,SL,27.399999999999647,True,-1.0437956204379568,EURUSD
-1.0,SL,3.1000000000003247,True,-1.3870967741935079,EURUSD
-1.0,SL,12.799999999999478,False,-1.0937500000000038,EURUSD
-1.0,SL,9.599999999998499,False,-1.1250000000000195,EURUSD
0.9509202453988574,TP,32.59999999999818,False,0.9141104294479352,EURUSD
-1.0,SL,6.300000000001305,True,-1.190476190476151,EURUSD
0.6467065868263059,TP,16.700000000000603,True,0.5748502994011588,EURUSD
0.7099447513812133,TP,36.19999999999956,True,0.6767955801104947,EURUSD
-1.0,SL,1.5999999999993797,True,-1.7500000000002909,EURUSD
2.0,TP,7.800000000000029,True,1.8461538461538467,EURUSD
-1.0,SL,24.200000000000887,False,-1.0495867768595024,EURUSD
0.2826086956521949,TP,22.999999999999687,True,0.23043478260871592,EURUSD
0.19345238095239098,TP,33.60000000000029,True,0.15773809523810559,EURUSD
1.6354166666669967,TP,9.599999999998499,False,1.5104166666669772,EURUSD
1.0517928286852443,TP,25.100000000000122,True,1.0039840637450055,EURUSD
5.7966101694906005,TP,5.9000000000009045,False,5.593220338982157,EURUSD
0.5733082706766921,TP,53.19999999999991,False,0.5507518796992484,EURUSD
0.4982332155477112,TP,56.59999999999998,False,0.4770318021201494,EURUSD
-1.0,SL,31.69999999999895,True,-1.0378548895899067,EURUSD
-1.0,SL,7.500000000000284,True,-1.159999999999994,EURUSD
3.3953488372094522,TP,17.199999999999438,False,3.325581395348985,EURUSD
-1.0,SL,28.900000000000592,True,-1.04152249134948,EURUSD
-1.0,SL,7.4000000000018495,True,-1.1621621621621216,EURUSD
0.32727272727266854,TP,38.50000000000131,False,0.2961038961038384,EURUSD
-1.0,SL,14.300000000000423,True,-1.0839160839160815,EURUSD
-1.0,SL,7.800000000000029,True,-1.1538461538461533,EURUSD
-1.0,SL,16.00000000000046,False,-1.074999999999998,EURUSD
-1.0,SL,19.700000000000273,True,-1.0609137055837554,EURUSD
0.6551724137929649,TP,11.600000000000499,True,0.5517241379309004,EURUSD
-1.0,SL,4.8000000000003595,True,-1.2499999999999813,EURUSD
1.2986577181208263,TP,29.799999999999827,False,1.2583892617449872,EURUSD
0.1474654377879609,TP,21.700000000000053,False,0.09216589861745411,EURUSD
